scorer,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,836.9788,771.4124,0.94449925,809.16644,619.3894,0.83659625,793.1122,456.71088,0.87222594,783.78986,324.37915,0.8589586,747.5478,168.3949,0.8343055
1,837.0417,771.59033,0.956907,809.11176,619.30396,0.8522931,793.05896,457.12726,0.8670527,783.8239,324.5975,0.8589037,747.52734,168.34071,0.8312786
2,836.97565,771.70544,0.9571452,809.11957,619.2941,0.85009444,793.0169,457.1092,0.87830913,783.99994,324.63864,0.8776083,747.5469,168.3482,0.82695705
3,836.96606,771.7006,0.9544156,809.1247,619.3105,0.8490595,793.0228,457.1424,0.8837305,784.0314,324.63342,0.8832594,747.497,168.3291,0.834481
4,836.97906,771.6981,0.9519968,809.11206,619.30554,0.84574866,793.0001,457.14413,0.88085383,784.08453,324.64694,0.8783958,747.52106,168.2684,0.8347773
5,836.7128,771.55975,0.9744508,809.09106,619.302,0.84647405,793.1048,456.7451,0.87514186,784.2106,324.51688,0.8980614,747.8951,168.48174,0.8220215
6,836.7103,771.61743,0.9616891,809.0779,619.2836,0.8485648,793.1001,456.73825,0.8751079,784.2675,324.47385,0.900941,747.86194,168.47833,0.8192352
7,836.7155,771.5544,0.98324263,809.1046,619.28485,0.85432553,793.2607,456.74966,0.87948054,784.273,324.49704,0.90363216,747.83594,168.57465,0.82111406
8,836.64087,771.5323,0.9939048,809.13794,619.3436,0.8594385,793.4136,456.7361,0.88040626,784.2737,324.47928,0.9072335,747.8453,168.58716,0.8186735
9,836.58026,771.53204,0.9994015,809.01874,619.28296,0.85587907,793.4054,456.72168,0.8845154,784.2333,324.48764,0.8823173,747.8308,168.55533,0.8201188
10,836.6007,771.5402,0.9985349,808.97095,619.2417,0.8538115,793.4027,456.71387,0.88427985,784.31024,324.4771,0.8943167,747.81903,168.5211,0.82128626
11,836.5316,771.57526,1.0,809.0101,619.2423,0.8582588,793.4113,456.71124,0.87727934,784.31757,324.47125,0.8876612,747.81946,168.53574,0.82718307
12,836.4956,771.56903,1.0,809.0599,619.2613,0.8550319,793.4129,456.68622,0.8804377,784.34344,324.48947,0.89858353,747.8588,168.42902,0.8251795
13,836.5123,771.55493,0.9972896,809.05994,619.10986,0.8540036,793.3714,456.15073,0.9030169,784.5469,324.56677,0.9061673,747.9846,168.27406,0.8342324
14,836.52277,771.55396,0.99964154,809.0648,619.16455,0.8524338,793.3152,456.19708,0.8981589,784.64465,324.63437,0.9033753,748.002,168.29747,0.8340926
15,836.52075,771.554,1.0,809.1399,619.29016,0.8533476,793.4426,456.22662,0.90502846,784.65515,324.42072,0.92232656,748.1138,168.18181,0.8509666
16,836.48926,771.56726,0.98872095,809.1042,619.109,0.86348325,793.6133,456.20258,0.9120353,784.648,324.14285,0.9169314,748.1709,168.13255,0.8513426
17,836.4789,771.5538,0.97926444,809.1328,619.2021,0.864437,793.61035,456.17273,0.903978,784.68414,324.39072,0.92542994,748.16455,168.12996,0.8505677
