timestamp_iso,requested_angle_deg,commanded_pw_us,measured_angle_deg
2025-09-09T14:23:28,0,1309
2025-09-09T14:23:29,-15,1196
2025-09-09T14:23:30,-30,1084
2025-09-09T14:23:31,-45,971
2025-09-09T14:23:32,-60,859
2025-09-09T14:23:33,-75,746
2025-09-09T14:23:34,-90,634
2025-09-09T14:23:35,-75,746
2025-09-09T14:23:36,-60,859
2025-09-09T14:23:37,-45,971
2025-09-09T14:23:38,-30,1084
2025-09-09T14:23:39,-15,1196
2025-09-09T14:23:40,0,1309
