scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,775.3761,922.62054,0.75198495,761.00995,757.1389,0.9212347,765.6458,555.96204,0.70787245,767.63525,405.6534,0.8087434,762.56396,224.49988,0.3669934
1,775.2649,922.54724,0.7550817,761.031,757.0289,0.932251,765.85077,555.82587,0.73338073,767.63916,405.74466,0.8404947,762.6004,224.61623,0.37025264
2,775.19934,922.49005,0.75493395,760.9705,757.01184,0.94756204,765.46655,555.89496,0.78107095,767.6226,405.763,0.8361737,762.6866,224.6037,0.3916418
3,775.5122,922.5863,0.7619833,760.99396,757.06055,0.92653334,765.4792,555.9702,0.78112143,767.25696,405.23065,0.7952336,762.70386,224.6225,0.39430255
4,775.79114,922.7385,0.7476132,761.0063,757.00684,0.93397,765.83545,555.91693,0.78482944,767.6623,405.81708,0.7843617,762.71295,224.6552,0.38533485
5,775.67596,922.6352,0.7137913,760.9048,757.0603,0.89520574,766.2532,555.86127,0.8043545,767.4208,405.3144,0.7890154,762.7178,224.48747,0.37633854
6,775.3943,922.61066,0.6729868,760.9794,756.97406,0.9221533,766.19006,555.83307,0.81091374,767.44214,405.2517,0.80085284,762.7633,224.45235,0.38022175
7,775.5109,922.6028,0.6677711,760.9947,756.8875,0.91542554,765.95416,555.74475,0.81627136,767.51404,405.2362,0.790123,762.74603,224.39406,0.36325568
8,775.49445,922.61584,0.67764115,761.0371,756.80756,0.90006876,765.78046,555.73303,0.85419,767.57745,405.19244,0.807376,762.70844,224.3757,0.36150658
9,775.2882,922.5871,0.67307764,761.0269,756.695,0.9204022,765.735,555.7099,0.84274083,767.55426,405.19327,0.77589744,762.70026,224.37239,0.3798469
10,775.29803,922.55646,0.6843245,760.94025,756.75726,0.911466,765.9582,555.68933,0.8260785,767.4824,404.90445,0.7626578,762.74884,224.39073,0.39311934
11,775.3861,922.54846,0.6711983,760.94635,756.8201,0.9150139,765.8267,555.67163,0.8171847,767.47644,405.25385,0.78213465,762.743,224.44212,0.39166757
12,775.1604,922.56824,0.68818265,760.9651,756.79065,0.9172562,765.6761,555.6988,0.8179799,767.3581,404.8965,0.7699558,762.7456,224.50293,0.3784465
13,775.1126,922.63214,0.6644799,761.01,756.7622,0.9273137,765.75574,555.73267,0.8258736,767.71985,405.6924,0.8338967,762.7329,224.443,0.38435358
14,775.1546,922.6191,0.6765583,761.0657,756.7837,0.9261586,765.7408,555.7028,0.817798,767.74036,405.72757,0.8330998,762.51184,224.52164,0.38858038
15,775.17645,922.6294,0.671271,761.1187,756.84875,0.931165,765.7112,555.7361,0.84822136,767.64526,405.76385,0.82203215,762.39825,224.55678,0.39216024
16,775.13715,922.65845,0.6645015,761.15533,756.8209,0.9009362,765.64886,555.7572,0.8420492,767.6026,405.74884,0.80448705,762.3888,224.57286,0.41536132
17,775.1739,922.606,0.67161924,761.1567,756.96014,0.91664845,765.85486,555.896,0.7700226,767.5879,405.77777,0.8257109,762.3334,224.64185,0.41124552
