scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,619.3752,166.22469,0.10624124,619.4466,94.17547,0.04063693,1794.4862,905.56946,0.0568642,209.65923,770.5346,0.15051092,1831.8572,1049.389,0.066202015
1,556.81024,12.38892,0.5842656,644.5939,4.0980296,0.45827484,562.21484,13.567771,0.17086592,209.89679,770.57367,0.16378887,648.4693,3.1343338,0.089031436
2,536.0451,7.4079165,0.15599209,621.4431,110.42619,0.31672192,623.1671,111.95369,0.15813088,209.95515,770.4794,0.15089358,1831.6011,1049.4457,0.087061204
3,607.7777,99.28671,0.24769878,608.0183,98.73217,0.38062888,606.9309,101.84494,0.12215266,209.62982,770.4078,0.14743313,607.261,98.87843,0.08747333
4,601.68304,92.44029,0.2704096,602.5686,92.91281,0.31315336,603.7922,98.38085,0.07332097,209.83147,770.5318,0.14907709,601.70807,92.741684,0.2796791
5,606.0484,97.32092,0.256639,605.62286,97.11657,0.32767597,605.45154,100.45998,0.12737964,209.81348,770.4566,0.15678254,1832.1183,1049.7002,0.076057866
6,610.15845,109.85621,0.28657642,610.2358,109.30259,0.21429662,734.2383,11.88115,0.11071388,209.75642,770.3809,0.16423486,1831.6759,1049.6097,0.08544393
7,738.5702,12.145928,0.51475316,703.3208,2.4867496,0.07074033,540.625,11.987826,0.1346106,209.92935,770.3624,0.15071166,1831.7607,1049.4436,0.085131675
8,752.6606,29.996473,0.31676897,454.65305,144.97986,0.05964838,643.05554,12.037353,0.16678184,209.67453,770.47614,0.16164833,1831.8783,1049.5732,0.06966629
9,536.8345,8.799211,0.16541947,608.168,3.6061277,0.29986688,606.9722,5.7267785,0.21457593,209.80142,770.5707,0.16616522,736.81445,2.020005,0.10370879
10,620.2354,9.181041,0.21013519,621.7772,11.120466,0.6722226,750.65424,8.076515,0.07611107,209.88904,770.4677,0.15437649,1831.7474,1049.5607,0.08886442
11,610.3334,141.03963,0.2891619,620.41864,24.944815,0.611398,615.4707,151.45033,0.07171769,209.99715,770.20953,0.14589374,1831.7427,1049.5377,0.08513652
12,770.94135,64.46125,0.19851065,613.03503,39.97364,0.54973584,613.7685,147.47285,0.06967026,209.87038,770.4579,0.1643169,1831.7653,1049.5736,0.085148096
13,616.53906,47.053864,0.42350894,614.5466,48.654984,0.35998845,615.0091,50.76031,0.104638584,209.89664,770.47253,0.163188,1831.6957,1049.4104,0.0832328
14,619.96326,50.58573,0.33366123,618.1426,51.97109,0.31968296,618.9961,51.57766,0.09173602,209.85085,770.41254,0.16471057,1831.788,1049.4524,0.08097557
15,622.39026,60.951004,0.46522677,620.7949,62.526176,0.2594086,626.5508,63.017555,0.1279917,209.89043,770.3995,0.16499779,1831.8469,1049.5752,0.082888536
16,627.1593,63.464157,0.3772984,625.69025,65.35489,0.3655689,629.0217,66.54717,0.13393009,209.80971,770.4354,0.16868861,623.9802,66.40663,0.11120797
