scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,880.7092,631.5444,0.9771727,878.9554,476.47998,0.625021,864.784,321.8279,0.6915119,826.1642,171.41142,0.94597614,880.7712,711.1409,0.08053279
1,880.6756,631.58966,0.9724525,878.5886,476.87543,0.60590374,864.57477,321.76138,0.65268546,826.29456,171.48888,0.91834074,879.1997,476.3824,0.096986875
2,880.69525,631.5643,0.96194845,878.5958,476.95142,0.59003425,864.6211,321.80127,0.6491924,826.26117,171.5358,0.92576313,879.22736,476.50223,0.102722034
3,880.7246,631.5472,0.95264786,878.57635,476.913,0.6062158,864.65894,321.84158,0.65903854,826.3714,171.51396,0.9079373,879.19696,476.43552,0.09506409
4,880.8059,631.5468,0.9425431,878.5562,476.92276,0.5891512,864.7567,321.84256,0.6644106,826.3392,171.68433,0.9223509,879.17755,476.50858,0.1002306
5,880.50616,631.4682,0.9521955,878.4986,477.0353,0.6186141,864.7441,321.86325,0.66462547,826.25287,172.02776,0.8967804,879.0918,476.54636,0.09161278
6,880.4027,631.469,0.95579576,878.50946,476.9902,0.62628263,864.69635,321.92404,0.6683363,826.2713,172.01897,0.8982158,879.08093,476.48834,0.089710884
7,880.473,631.3918,0.95054734,878.76056,476.5595,0.6241475,864.578,321.83524,0.6672989,826.2778,172.00552,0.8859221,879.0193,476.45953,0.08891802
8,880.3256,631.3254,0.95526516,878.3185,477.01172,0.6283301,864.4149,321.92303,0.6816466,826.2678,172.00816,0.8868953,878.9727,476.5366,0.09045893
9,880.547,631.3803,0.96952605,878.29395,477.0975,0.6286746,864.38965,321.8698,0.6698454,826.14667,172.05415,0.91211593,878.90594,476.5573,0.09800648
10,880.5682,631.47845,0.97924834,878.6722,476.7679,0.6246498,864.2976,321.85214,0.6688404,826.11523,172.11697,0.926767,878.89294,476.65045,0.09371037
11,880.5354,631.40826,0.97886854,878.61755,476.74783,0.63047963,864.4387,321.6746,0.6569705,826.0921,172.07182,0.9050844,878.8309,476.64072,0.09726962
12,880.4975,631.546,0.94952184,878.61273,476.71674,0.63386774,864.3273,321.78897,0.6385241,826.11176,171.99341,0.91864353,878.8403,476.62613,0.10174715
13,880.4667,631.48004,0.95659107,878.03937,476.61353,0.64079815,864.3296,321.82242,0.665219,826.11664,172.11577,0.94211376,879.6817,710.4956,0.08913909
14,880.4611,631.48627,0.9612822,878.0447,476.61676,0.64185286,864.4137,321.7784,0.6671633,826.06903,172.11307,0.9342061,879.6998,710.17737,0.09463088
15,880.43024,631.4631,0.95006156,878.3024,477.18228,0.6336683,864.39417,321.7555,0.65463406,826.0633,172.13469,0.928472,879.69965,709.47205,0.09499211
16,880.37006,631.4657,0.94773084,878.0364,476.5884,0.6525803,864.3538,321.72903,0.65095633,826.09485,172.14893,0.92217505,880.41614,711.4552,0.08414033
17,880.4588,631.4003,0.9704813,878.1202,476.58154,0.6397024,864.5692,321.89594,0.6134762,826.00323,172.09685,0.90404415,880.9151,712.1167,0.07939353
