Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
70.0,-1.81,-270.0,522.0
70.0,-1.81,-270.0,522.0
70.0,-1.81,-270.0,522.0
70.0,-1.81,-270.0,522.0
70.0,-1.81,-270.0,522.0
70.0,-1.81,-270.0,522.0
70.0,-1.81,-270.0,522.0
70.0,-1.81,-270.0,522.0
70.0,-1.81,-270.0,522.0
100.0,100.0,100.0,100.0
70.0,-3.56,-273.0,514.0
70.0,-3.69,-273.0,515.0
70.0,-3.75,-273.0,515.0
70.0,-3.88,-273.0,515.0
70.0,-3.94,-273.0,515.0
70.0,-4.0,-273.0,515.0
70.0,-4.0,-273.0,516.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-274.0,515.0
70.0,-4.06,-274.0,515.0
70.0,-4.06,-274.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-273.0,515.0
70.0,-4.06,-274.0,515.0
70.0,-4.06,-273.0,515.0
60.0,-16.44,-288.0,477.0
60.0,-16.44,-287.0,477.0
60.0,-16.44,-288.0,477.0
60.0,-16.44,-288.0,477.0
60.0,-16.44,-288.0,477.0
60.0,-16.44,-287.0,477.0
60.0,-16.44,-288.0,477.0
60.0,-16.44,-288.0,477.0
60.0,-16.44,-288.0,477.0
60.0,-16.44,-288.0,477.0
60.0,-16.44,-288.0,477.0
60.0,-16.44,-288.0,477.0
60.0,-16.44,-288.0,480.0
60.0,-15.81,-287.0,477.0
60.0,-16.25,-288.0,478.0
60.0,-16.25,-287.0,478.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,478.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,478.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,478.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,478.0
60.0,-16.25,-287.0,478.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,478.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,478.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,478.0
60.0,-16.25,-287.0,478.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,478.0
60.0,-16.25,-287.0,478.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-286.0,478.0
60.0,-16.25,-287.0,477.0
60.0,-16.25,-287.0,477.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,434.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,434.0
50.0,-30.31,-305.0,434.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,434.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,434.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,432.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
50.0,-30.31,-306.0,433.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,385.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,385.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,385.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,385.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,385.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,385.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,385.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
40.0,-44.88,-330.0,384.0
