scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,907.91455,885.3411,0.62457275,909.97736,717.15546,0.88536304,888.8123,522.74457,0.5776871,931.0634,341.99655,0.9261074,851.0726,213.93672,0.68890905
1,907.74066,885.2014,0.612154,910.04474,717.0908,0.89997077,888.8982,522.75903,0.58064806,931.15607,342.04916,0.92205787,851.04126,213.92299,0.6974051
2,908.0581,885.5234,0.6356267,910.08215,717.1739,0.8883955,888.86975,522.78375,0.5793152,930.92206,342.1923,0.9335074,850.81213,214.2201,0.70307565
3,908.0697,885.5223,0.6308267,910.07764,717.0761,0.8896369,888.87805,522.7679,0.57873887,930.7912,342.2931,0.9301454,850.64575,214.44426,0.68838745
4,908.0681,885.57355,0.63560134,910.07855,717.063,0.87977755,889.04175,522.687,0.56429076,930.76276,342.36636,0.9315641,850.61224,214.39128,0.6898684
5,908.2299,885.65594,0.6334546,910.16125,717.29846,0.8607631,888.9227,522.85583,0.5773438,930.72253,342.4255,0.92793435,850.09283,214.48285,0.7064754
6,908.26483,885.69324,0.6205065,910.13715,717.381,0.8564023,889.0359,522.89185,0.575266,930.57904,342.52527,0.9364792,849.95074,214.57605,0.70606375
7,908.47455,885.7693,0.63174367,910.1332,717.3357,0.8527382,888.98,523.0061,0.5792868,930.4571,342.52936,0.9330006,849.7857,214.59486,0.7039639
8,908.6735,885.6436,0.6559251,910.1155,717.3151,0.86283433,888.9668,523.00354,0.5810616,930.31006,342.5022,0.91853017,849.6556,214.52406,0.7087002
9,908.5419,885.7361,0.63387096,910.2315,717.35254,0.86029994,888.9314,522.97485,0.5808025,930.3784,342.58282,0.9250091,849.7322,214.6513,0.6949251
10,908.5037,885.6903,0.633527,910.24225,717.3615,0.8572589,888.939,522.9723,0.57815945,930.3851,342.63797,0.9234574,849.7242,214.65102,0.69464815
11,908.3968,885.7582,0.63802904,910.2533,717.38306,0.8554835,888.9376,522.9676,0.5761188,930.4286,342.69,0.9209115,849.80865,214.57292,0.6848343
12,908.3016,885.77716,0.6371551,910.33215,717.41534,0.8617588,888.9284,523.0158,0.5760871,930.50616,342.692,0.9234727,849.87866,214.5663,0.67754817
13,908.2481,885.7914,0.6338471,910.2782,717.37524,0.85970235,888.9776,523.0212,0.57666886,930.4908,342.67206,0.9197313,849.965,214.66035,0.6876693
14,908.2488,885.8289,0.6383239,910.2831,717.31915,0.86428964,888.9769,523.0163,0.5771041,930.5578,342.70612,0.9139207,849.95355,214.58287,0.6855463
15,908.27716,885.83374,0.6344092,910.2425,717.2976,0.86522603,889.05457,522.89264,0.5708679,930.5435,342.6756,0.90823984,849.9572,214.58475,0.6812747
16,908.2381,885.7954,0.63450545,910.2303,717.2755,0.86070114,889.0791,522.97217,0.5729238,930.5628,342.56595,0.900659,849.94293,214.5255,0.67775136
17,908.31915,885.76306,0.6287864,910.209,717.25415,0.85665923,888.9395,523.0347,0.5838532,930.54596,342.5567,0.9085261,849.95935,214.64633,0.68096274
