scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,821.6752,858.5387,0.13312587,828.44293,696.85364,0.38445053,831.08295,693.5865,0.07452015,820.17346,329.46494,0.6780473,858.1487,226.84422,0.17905185
1,749.61865,604.6392,0.07486994,828.4655,697.1504,0.39182717,829.24054,698.018,0.08094652,820.16516,329.38007,0.6800289,858.0905,226.83163,0.181029
2,820.8071,857.34656,0.5641926,829.5045,697.46515,0.59029883,837.7673,533.8694,0.59864485,820.5459,330.34952,0.7212933,857.98175,225.30945,0.7555642
3,820.28284,857.92084,0.73037565,829.4638,697.5128,0.656154,837.9017,534.1038,0.66166455,821.04614,329.9582,0.8080778,859.66876,225.84589,0.935845
4,821.03156,856.4828,0.64552724,828.8017,696.08563,0.73239756,837.87476,534.0847,0.814761,820.4184,329.16534,0.8254252,860.2835,225.83965,1.0
5,820.38916,856.922,0.7271588,828.7257,695.96204,0.727384,837.87695,534.2691,0.90227807,820.69226,329.39862,0.8176932,860.39294,225.87183,1.0
6,820.44727,856.8384,0.77674186,828.6256,696.00543,0.7548414,838.0794,534.28326,0.88206,820.91144,329.25073,0.8244228,860.3146,225.94414,0.9966754
7,820.2534,856.78516,0.81304985,828.5618,696.021,0.7536168,837.8085,534.0921,0.8924853,820.4041,329.27567,0.84737664,859.4234,225.54643,0.97818637
8,820.4507,856.73047,0.848072,828.6369,696.02026,0.75494283,837.8267,534.3401,0.85773706,820.5342,329.4202,0.8322588,859.3299,225.76065,0.991662
9,820.4242,856.7743,0.87823766,828.5688,695.89685,0.74062926,837.76355,534.4271,0.8389468,820.4757,329.229,0.8554786,858.93335,225.77733,1.0
10,820.4629,856.65564,0.867852,828.7806,695.85394,0.7801492,838.0699,534.5016,0.8192645,820.4161,329.17078,0.8597043,859.089,225.84312,1.0
11,820.47565,856.5788,0.85978264,828.88135,695.93945,0.7511243,838.53815,534.50885,0.7890421,820.4993,329.13654,0.8559908,859.17847,225.83784,1.0
12,820.7764,856.1393,0.84163225,828.738,695.9338,0.75279963,838.5813,534.4257,0.79530394,820.464,329.12607,0.85606605,859.27,225.93498,1.0
13,820.77515,856.12726,0.8484223,828.76556,695.7916,0.7549828,838.1159,534.3795,0.8167116,820.4889,329.12537,0.85877943,859.3104,225.89938,1.0
14,820.4637,855.8464,0.8407581,828.59534,695.6879,0.7488713,837.994,534.339,0.8187686,820.4661,329.18854,0.862513,859.4537,225.8212,0.9978417
15,820.2805,855.6105,0.8250536,828.39294,695.4065,0.73083794,837.7849,534.221,0.81650573,820.8419,329.05597,0.8338724,859.62885,225.70786,1.0
16,820.3171,855.68286,0.8316925,828.4474,695.48413,0.7482418,837.78595,534.24567,0.8137449,820.2963,329.17245,0.85225934,859.48486,225.62885,1.0
17,820.3876,855.87164,0.8454419,828.3934,695.6341,0.74076074,837.8622,534.357,0.8121112,820.2977,329.14798,0.8521041,859.561,225.76416,1.0
18,820.376,855.96655,0.8832253,828.3637,695.64514,0.73887086,837.759,534.585,0.8357292,820.2697,329.05972,0.8421255,859.64606,225.99425,0.98967826
