scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1026.4669,1188.5514,0.048012227,1833.637,379.492,0.03648304,1829.7981,382.5493,0.071746886,213.43513,1181.5972,0.03032321,213.6224,1181.673,0.038879775
1,1023.86237,1189.2043,0.07101632,214.0063,1179.724,0.03663462,1829.8522,382.50098,0.06773479,214.6721,1181.3611,0.034859583,215.25833,1181.2238,0.06145126
2,1023.8701,1189.1825,0.0733702,213.93637,1179.6195,0.038069412,1818.9877,609.7487,0.049896054,1012.8412,1194.3127,0.0389542,215.15794,1181.1327,0.06064501
3,1023.7717,1189.1863,0.08215769,213.05318,1181.3253,0.03699737,1829.6434,383.03152,0.05450471,1013.24243,1194.042,0.04304583,1026.0565,1187.9594,0.036398374
4,1023.6453,1189.1909,0.0856253,213.60336,1181.7106,0.037265543,1829.481,382.7129,0.058684513,1013.45123,1193.9529,0.04496636,1025.9579,1187.9492,0.034132086
5,1023.7146,1189.2253,0.08997078,213.416,1183.6426,0.04394595,1819.3406,610.12305,0.047924794,215.67863,1183.9617,0.052358825,1026.0328,1187.9867,0.03670065
6,1023.7508,1189.2217,0.081148304,478.43143,1192.8389,0.03369168,1819.3646,610.11163,0.044292103,217.20248,1183.8365,0.046766516,1026.1287,1187.9847,0.0321363
7,1023.7173,1189.1946,0.08334481,215.91869,1182.1978,0.052494034,1819.488,610.1384,0.04412609,217.27835,1183.4012,0.061992254,1026.1919,1187.9401,0.030271705
8,1023.6856,1189.1432,0.08376145,478.2486,1192.9066,0.042164605,1819.3606,610.25366,0.044178125,217.2228,1183.6481,0.0622919,1026.0485,1187.9291,0.031948365
9,1023.9883,1189.1658,0.070340045,479.1095,1192.2416,0.043631915,1819.3455,610.2068,0.044776767,217.60934,1184.0623,0.06616355,1026.4467,1188.0034,0.032002226
10,1023.9766,1189.1716,0.07194482,479.21085,1192.2577,0.040385235,1819.34,610.18097,0.045627907,218.00035,1184.227,0.08129675,1624.4332,1131.5641,0.038952854
11,1023.9774,1189.1777,0.07183877,479.61826,1191.9749,0.04250121,1819.3694,610.16797,0.04612112,217.83241,1184.734,0.0751044,1624.6011,1131.5813,0.030575935
12,1023.99335,1189.1464,0.0682553,549.0795,1178.4484,0.049139388,1828.6488,380.53342,0.044632547,218.87793,1185.2479,0.08207899,1026.5775,1187.9747,0.024110535
13,1024.0148,1189.2286,0.06678352,105.956024,1170.1132,0.05241051,1819.2458,610.0381,0.04687375,217.96834,1184.9183,0.07656489,1624.8081,1131.5402,0.029647611
14,1024.0536,1189.1945,0.0636998,478.74802,1192.7689,0.037994675,1828.6394,380.47217,0.048370767,217.97835,1185.1967,0.07972124,1624.6049,1131.4504,0.04274725
15,1026.1305,1188.5626,0.059804562,220.005,1185.0795,0.039759144,1828.6561,380.4983,0.048377305,218.0964,1185.3214,0.08663885,1624.8146,1131.6199,0.03040754
