scorer,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,979.4594,515.0635,0.65103704,855.33,532.17883,0.7921995,823.59,389.02136,0.8237322,798.21063,238.74834,0.9224291,789.0123,77.75548,0.94751054
1,979.4591,515.03467,0.66395175,855.3299,532.1687,0.78772366,823.59155,389.021,0.82419693,798.2118,238.74771,0.92176014,789.0205,77.75436,0.95090234
2,979.4587,514.9823,0.6621662,855.28973,532.1482,0.79849386,823.5402,389.06952,0.8142058,798.2479,238.77504,0.9249949,788.99286,77.76144,0.950796
3,979.3555,515.0039,0.65368956,855.37305,532.0825,0.80614686,823.4814,389.14868,0.797043,798.2314,238.78267,0.92108953,788.96405,77.74783,0.9556199
4,979.3979,515.02893,0.6891518,855.367,532.12286,0.8067193,823.51483,389.0991,0.8150415,798.2683,238.81079,0.9197207,789.0149,77.766685,0.9461316
5,979.4167,515.0913,0.6966191,855.3527,532.1466,0.81169665,823.51404,389.1343,0.79841137,798.2813,238.75351,0.93183964,789.0224,77.78728,0.94876003
6,979.447,515.11426,0.689631,855.3103,532.17267,0.8120012,823.5093,389.1351,0.8031416,798.2901,238.77219,0.9257785,788.98505,77.68314,0.95123875
7,979.4852,515.1643,0.6918461,855.2554,532.18207,0.80269545,823.4992,389.13745,0.7966135,798.259,238.59105,0.936532,788.9741,77.63017,0.95331407
8,979.4702,515.0685,0.6779784,855.27905,532.2366,0.79044515,823.52704,389.17242,0.79374295,798.2661,238.77272,0.9274206,788.9985,77.63061,0.9490575
9,979.05853,515.1049,0.66930705,855.2635,532.18854,0.8150084,823.4756,389.19742,0.7935551,798.19806,238.9408,0.92306304,788.97064,77.735504,0.9491617
10,979.0923,515.1015,0.6756914,855.2753,532.18134,0.8224969,823.4765,389.1706,0.79222745,798.1815,238.79959,0.9308804,788.9188,77.81553,0.9414685
11,979.0981,515.09436,0.680659,855.38226,532.13885,0.827687,823.37836,389.34933,0.78547674,798.10297,238.88538,0.93583614,788.8814,77.89722,0.938724
12,979.0794,515.0837,0.6768979,855.328,532.1642,0.8270479,823.3961,389.33417,0.7839622,798.0127,238.97551,0.935961,788.7981,77.93857,0.93733025
13,979.0578,515.0329,0.6688678,855.29205,532.1211,0.82002205,823.33,389.29156,0.78659624,797.9469,238.97443,0.94223195,788.8525,77.97352,0.93704927
14,979.05585,515.023,0.6681249,855.2913,532.16284,0.83374304,823.37726,389.3555,0.78397936,797.96075,239.01366,0.94178426,788.8801,77.971466,0.93447655
15,979.0744,514.99207,0.668526,855.2958,532.1581,0.82725245,823.3687,389.33624,0.779041,797.9079,238.9346,0.9495017,788.87177,77.944244,0.93765366
16,979.0605,514.9388,0.6631833,855.2399,532.13837,0.8051985,823.34326,389.30408,0.78579855,797.92474,238.98077,0.94398487,788.91174,77.94847,0.93924785
17,979.1201,514.977,0.65597284,855.3498,532.2174,0.8137841,823.3378,389.4049,0.7803674,797.9144,239.01059,0.94123656,788.9139,77.948906,0.9388431
