timestamp,quat1,quat2
140953255996,"(0.71636962890625, -0.66815185546875, -0.200927734375, -0.0001220703125)","(0.0, 0.0, 0.0, 0.0)"
140953267003,"(0.71636962890625, -0.66815185546875, -0.200927734375, -0.0001220703125)","(0.0, 0.0, 0.0, 0.0)"
140953278833,"(0.71636962890625, -0.66815185546875, -0.200927734375, -0.0001220703125)","(0.0, 0.0, 0.0, 0.0)"
140953289087,"(0.71636962890625, -0.66815185546875, -0.200927734375, -0.0001220703125)","(0.0, 0.0, 0.0, 0.0)"
140953299883,"(0.71636962890625, -0.66815185546875, -0.200927734375, -0.0001220703125)","(0.0, 0.0, 0.0, 0.0)"
140953310274,"(0.71636962890625, -0.66815185546875, -0.200927734375, -0.0001220703125)","(1.0, 0.0, 0.0001220703125, 0.0)"
140953320661,"(0.71636962890625, -0.66815185546875, -0.200927734375, -0.0001220703125)","(1.0078125, 0.0, 0.00018310546875, 0.0)"
140953327194,"(0.71636962890625, -0.66815185546875, -0.200927734375, -0.0001220703125)","(1.0078125, 0.0, 0.000244140625, 0.0)"
140953335739,"(0.71636962890625, -0.66815185546875, -0.20086669921875, -6.103515625e-05)","(1.0078125, 0.0, 0.00030517578125, 0.0)"
140953345488,"(0.71636962890625, -0.66815185546875, -0.20086669921875, -6.103515625e-05)","(1.0078125, 0.0, 0.00030517578125, 0.0)"
140953355294,"(0.71636962890625, -0.66815185546875, -0.20086669921875, -6.103515625e-05)","(1.0, 0.0, 0.00030517578125, 0.0)"
140953364282,"(0.71636962890625, -0.66815185546875, -0.2008056640625, 0.0)","(1.0, 0.0, 0.0003662109375, 0.0)"
140953374443,"(0.71636962890625, -0.668212890625, -0.2008056640625, 0.0)","(0.741455078125, 0.0987548828125, 0.6636962890625, 6.103515625e-05)"
140953384570,"(0.71636962890625, -0.668212890625, -0.2008056640625, 0.0)","(0.749267578125, 0.0987548828125, 0.6636962890625, 6.103515625e-05)"
140953394565,"(0.71636962890625, -0.668212890625, -0.2008056640625, 0.0)","(0.741455078125, 0.0987548828125, 0.6636962890625, 6.103515625e-05)"
