timestamp,quat1,quat2
155908664478,"(0.9671630859375, 0.22564697265625, 0.1170654296875, -0.00225830078125)","(0.0, 0.0, 0.0, 0.0)"
155908677092,"(0.96710205078125, 0.22589111328125, 0.1168212890625, -0.002197265625)","(0.0, 0.0, 0.0, 0.0)"
155908687334,"(0.96710205078125, 0.2261962890625, 0.1165771484375, -0.002197265625)","(0.0, 0.0, 0.0, 0.0)"
155908699417,"(0.96710205078125, 0.22637939453125, 0.11602783203125, -0.002685546875)","(0.0, 0.0, 0.0, 0.0)"
155908711471,"(0.967041015625, 0.22650146484375, 0.11627197265625, -0.00274658203125)","(0.0, 0.0, 0.0, 0.0)"
155908722345,"(0.9671630859375, 0.22613525390625, 0.1162109375, -0.0030517578125)","(1.0, 6.103515625e-05, -0.00067138671875, -6.103515625e-05)"
155908733088,"(0.96722412109375, 0.225830078125, 0.11590576171875, -0.00311279296875)","(1.0, 0.000244140625, -0.00048828125, -0.0003662109375)"
155908742872,"(0.9671630859375, 0.22607421875, 0.115966796875, -0.00311279296875)","(1.0, 0.00042724609375, -0.00030517578125, -0.0003662109375)"
155908753426,"(0.9671630859375, 0.22637939453125, 0.11566162109375, -0.00286865234375)","(1.0, 0.00067138671875, -0.0003662109375, -0.0001220703125)"
155908763987,"(0.9671630859375, 0.22637939453125, 0.11566162109375, -0.00299072265625)","(1.0, 0.00103759765625, 0.0, -0.00018310546875)"
155908772012,"(0.96710205078125, 0.22650146484375, 0.11578369140625, -0.0028076171875)","(0.96221923828125, 0.16864013671875, 0.2137451171875, -0.00042724609375)"
155908778709,"(0.96710205078125, 0.22650146484375, 0.11578369140625, -0.0028076171875)","(0.96209716796875, 0.16888427734375, 0.2142333984375, -0.00030517578125)"
155908784527,"(0.96710205078125, 0.2264404296875, 0.1158447265625, -0.003173828125)","(0.96209716796875, 0.16888427734375, 0.2142333984375, -0.00030517578125)"
155908791919,"(0.967041015625, 0.22662353515625, 0.115966796875, -0.003173828125)","(0.9620361328125, 0.1688232421875, 0.21435546875, -0.0006103515625)"
155908797643,"(0.967041015625, 0.22662353515625, 0.115966796875, -0.003173828125)","(0.9619140625, 0.16912841796875, 0.2147216796875, -0.000244140625)"
155908805467,"(0.96710205078125, 0.2264404296875, 0.11614990234375, -0.003662109375)","(0.9619140625, 0.16912841796875, 0.2147216796875, -0.000244140625)"
