scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1001.4347,426.59064,0.6898443,932.43787,290.23877,0.854691,942.2991,152.92595,0.82007337,56.839863,362.12418,0.028773105,933.27997,289.63425,0.17356402
1,1001.3944,426.2669,0.64317274,932.3728,290.017,0.8390913,942.16833,152.96889,0.81421417,362.69882,315.63916,0.02992061,933.159,289.366,0.17420852
2,1000.4675,426.1481,0.6578196,931.95215,290.0998,0.8611332,941.7052,153.02199,0.82184404,362.70203,315.64294,0.030577583,932.6239,289.30466,0.16736034
3,1000.23834,426.26968,0.6747097,932.0913,290.20242,0.86170614,941.66705,152.97708,0.82525814,362.71716,315.62515,0.029828932,932.8346,289.57925,0.16750883
4,1000.5398,426.71112,0.6732644,931.2999,290.21548,0.88975275,941.72437,153.0181,0.82306945,56.82942,362.1422,0.028123714,931.919,289.42398,0.15696403
5,1000.3124,426.19574,0.62247634,931.2911,290.01324,0.83907014,941.5599,152.76793,0.8113634,362.69797,315.59964,0.028273476,931.8294,289.2164,0.16088724
6,999.35474,425.9289,0.71481127,930.0615,289.72583,0.8365885,941.073,152.59787,0.79375815,362.75058,315.6642,0.026861886,930.48193,289.32117,0.15176278
7,998.0864,426.52682,0.7476162,929.0845,289.79776,0.78267205,940.2359,152.52667,0.80745953,362.7262,315.65985,0.02769547,929.6122,289.88794,0.14677694
8,997.65356,426.80176,0.78209275,928.8492,289.8675,0.7803718,939.6623,152.58568,0.8031387,362.73856,315.70352,0.029251574,929.01373,289.55612,0.13972159
9,997.7343,426.98523,0.781764,928.96484,290.03415,0.78644544,939.90857,152.63994,0.797216,56.958557,362.25555,0.02764496,929.1906,289.7907,0.13864678
10,997.94104,427.0427,0.7553825,929.2775,290.10495,0.8106006,940.20264,153.12202,0.7844326,56.946743,362.2326,0.027836539,929.526,289.8085,0.13904405
11,997.68097,427.02054,0.8023745,929.0785,290.0149,0.7926492,940.14197,153.0729,0.79879534,57.003162,362.27673,0.027476529,929.2408,289.6925,0.14020984
12,997.6049,426.8958,0.8021835,928.8289,289.881,0.7984923,939.9682,152.67197,0.7963013,56.98696,362.24762,0.028245728,928.982,289.6309,0.13641545
13,997.5622,426.90598,0.8094079,928.99414,289.98993,0.79141307,940.0039,152.57632,0.7908822,57.006477,362.25696,0.028513525,929.53424,290.08807,0.13731547
14,998.2086,427.04556,0.7805504,929.48114,290.37515,0.8280213,940.94336,152.99026,0.8264146,56.99859,362.2387,0.028591456,929.65094,289.818,0.1388732
15,998.34467,426.88672,0.81073225,929.60864,290.27374,0.82431453,941.04175,153.0882,0.82374734,362.66885,315.56964,0.03028442,929.96155,289.81207,0.14129981
16,998.4754,426.7747,0.7918141,929.8149,290.22052,0.855848,941.1002,153.12592,0.8467356,362.6717,315.5437,0.029518241,930.1647,289.60474,0.13888921
17,998.58417,426.44662,0.7788064,929.9656,290.09595,0.820917,941.15173,152.86827,0.84332824,57.00361,362.2367,0.02924113,930.5382,289.57483,0.1429024
