timestamp_iso,requested_angle_deg,commanded_pw_us,measured_angle_deg
2025-10-30T09:20:41,0,1309
2025-10-30T09:20:42,-15,1196
2025-10-30T09:20:43,-30,1084
2025-10-30T09:20:44,-45,971
2025-10-30T09:20:45,-60,859
2025-10-30T09:20:46,-75,746
2025-10-30T09:20:47,-90,634
2025-10-30T09:20:48,-75,746
2025-10-30T09:20:49,-60,859
2025-10-30T09:20:50,-45,971
2025-10-30T09:20:51,-30,1084
2025-10-30T09:20:52,-15,1196
2025-10-30T09:20:53,0,1309
