scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,921.1851,679.61914,0.58535814,909.1249,522.20123,0.7799598,900.36926,358.60297,0.9015137,884.4729,145.43787,0.93174,907.5551,58.235184,0.9846857
1,921.50824,679.49817,0.5786927,909.2298,522.0008,0.7776832,900.6298,358.10645,0.93727684,884.6973,144.7538,0.9128802,908.2844,57.81945,0.9790874
2,921.72925,679.44977,0.58350194,909.6069,522.2426,0.7958139,901.21826,358.2449,0.9425039,884.8468,144.58755,0.90699226,908.5268,57.728794,0.9718717
3,921.44086,679.3985,0.59520197,909.5231,522.1098,0.7915435,901.1351,358.2112,0.9457606,884.87085,144.58258,0.9058414,908.3876,57.710674,0.98395944
4,921.1304,679.9383,0.60206366,909.3691,521.9737,0.7771735,901.004,358.18005,0.96173024,884.89386,144.15984,0.90658885,908.4598,57.414814,0.9837615
5,921.07916,679.9829,0.60510045,909.58997,522.1915,0.7916511,901.397,358.19382,0.9456007,885.143,144.4068,0.9210966,908.7244,57.657642,0.9658984
6,921.48267,679.5542,0.5563885,909.644,522.2261,0.79603904,901.14325,358.26974,0.95221186,884.75287,144.54593,0.9066481,908.0414,57.738163,0.98704505
7,921.4632,679.3054,0.5429078,909.5006,521.9818,0.7797331,901.0046,358.07886,0.9506936,884.5619,144.47037,0.9081625,907.4662,57.575756,0.9766746
8,921.3516,679.62335,0.5545226,909.63385,522.13745,0.7929549,900.9502,358.0838,0.973332,884.681,144.9014,0.9244019,907.75525,57.94064,0.97635806
9,921.4653,679.5711,0.5385358,909.4225,522.0335,0.7785589,900.97015,358.14822,0.9564118,884.5967,144.96217,0.92760277,907.6571,57.925556,0.9923992
10,920.73206,680.10016,0.58950627,909.37646,522.0689,0.7846761,900.869,358.22617,0.9529162,884.6361,144.98204,0.9290407,907.7207,57.94382,0.9856738
11,920.90765,680.1136,0.54568094,909.418,522.3866,0.79120624,900.9223,358.14685,0.9422205,884.6277,145.14034,0.9291047,907.4684,58.16874,0.9922475
12,920.5279,680.0458,0.5932145,909.15326,521.901,0.7751967,900.8824,358.0671,0.9584288,884.54846,144.99643,0.9273304,907.7353,57.935635,0.9837954
13,920.95087,679.8946,0.58545446,909.36365,521.75586,0.7727635,901.20917,358.04504,0.9775386,885.20233,144.50697,0.9128983,908.4939,57.685825,0.9552322
14,921.8453,678.97424,0.5510582,909.5016,521.5696,0.79564106,901.2894,358.04596,0.9838436,885.3742,144.15492,0.91002333,908.68445,57.6671,0.9474731
15,921.83575,679.0787,0.5495063,909.5222,521.5526,0.7830393,901.4069,357.9165,0.9952082,885.31335,143.75679,0.90494996,908.67194,57.397236,0.948521
16,921.8801,679.01746,0.54481375,909.64197,521.70966,0.79806143,901.37573,357.92633,0.99426985,885.3426,144.1806,0.91109115,908.6973,57.677185,0.94583863
17,921.842,679.03705,0.5489636,909.6904,521.7605,0.8038937,901.59406,357.85406,0.959837,885.2916,144.24165,0.9071453,908.6717,57.64752,0.935356
