scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,899.3821,676.6834,0.8562485,885.9199,523.96326,0.8837627,864.4095,364.284,0.74028486,840.22406,208.17796,0.74774307,887.3115,523.5667,0.12955616
1,899.78143,676.64124,0.87596285,885.9934,523.97,0.8827499,864.3299,363.763,0.71754265,839.87787,208.11017,0.7326738,887.35724,523.47455,0.1360477
2,900.23334,676.81354,0.8676427,886.1064,523.86725,0.8792099,864.2882,363.8222,0.7230749,839.83984,208.08255,0.73701113,887.511,523.4211,0.12956583
3,900.51794,677.0545,0.8708245,886.1746,524.26996,0.8916185,864.16724,364.6786,0.7102029,839.918,208.186,0.72748625,887.6163,523.8734,0.12676635
4,900.56537,677.29724,0.8808692,886.32104,524.68427,0.90214574,863.904,365.27234,0.7039709,839.2632,208.44997,0.7990795,887.7324,524.37805,0.113415495
5,900.53876,677.1172,0.8630368,886.3369,524.9541,0.90754944,863.4842,365.25266,0.6984858,839.0312,208.96336,0.8374146,886.8071,526.8982,0.10672755
6,900.5799,677.14777,0.8604628,886.3665,525.04517,0.9067227,863.5568,365.2942,0.69339633,839.16327,208.97984,0.856623,886.7641,526.9359,0.10362944
7,900.3867,677.05237,0.8878572,886.3032,524.75775,0.8883366,864.4513,364.56503,0.72574997,840.233,208.7409,0.73991084,887.6566,524.4279,0.11417494
8,899.9524,676.97906,0.9035147,886.14685,524.5485,0.9156522,864.34534,365.1023,0.71408135,840.50653,208.64548,0.7265437,887.6199,524.2045,0.11638397
9,900.10565,677.01526,0.9183773,886.30756,524.6593,0.8820904,864.8824,364.54855,0.7377609,841.0957,208.51332,0.7288635,887.7133,524.4213,0.13204575
10,900.0433,676.8676,0.91195226,886.32104,524.4551,0.8948031,865.0006,364.49426,0.7536172,841.5618,208.351,0.74788404,887.7122,524.222,0.13101684
11,900.0717,676.8637,0.9107769,886.27094,524.28436,0.9020443,865.51013,364.5179,0.73138887,841.6254,208.53362,0.7617696,887.7033,524.04974,0.13155417
12,900.0743,676.8201,0.895849,886.2468,524.30536,0.90649277,865.40765,364.3564,0.74396324,841.61316,208.68874,0.77541876,887.7061,524.0757,0.1296351
13,899.9424,676.89813,0.9476604,886.1577,524.2799,0.90496284,865.24316,364.90173,0.7365399,841.7764,208.86081,0.78015715,887.6065,523.9613,0.13247721
14,899.91327,676.903,0.94144714,886.0818,524.25995,0.91477853,864.91864,364.4134,0.72917324,841.9298,209.00554,0.7899957,887.5756,523.943,0.13491358
15,899.87506,676.92163,0.94614047,886.0976,524.23865,0.90795636,865.80225,364.41293,0.76735467,841.9445,209.26212,0.75530964,887.5788,523.9296,0.13893458
16,899.6931,676.78595,0.93344253,886.0678,524.2339,0.9122251,865.6161,364.50446,0.72909856,842.0514,209.47699,0.7888202,887.5359,523.9474,0.13620591
17,899.7634,676.80524,0.92875093,886.1785,524.3743,0.8996408,865.6715,364.56595,0.74201804,841.8968,209.5349,0.7609093,887.64905,524.09424,0.13978577
