scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-25.933365,5.0204945,36.07102,-23.939938,3.2949474,37.166317,-21.638227,2.1518977,40.10735,-19.983921,0.5069198,41.78596,-18.362297,-0.9991498,43.573547
1,-25.931408,5.027347,36.070732,-23.930492,3.3025784,37.153946,-21.636093,2.1591694,40.109707,-19.980074,0.51147354,41.785778,-18.358593,-0.9931778,43.566143
2,-25.931215,5.03024,36.067482,-23.932749,3.3041196,37.150146,-21.637514,2.167085,40.102367,-19.978899,0.51557195,41.77881,-18.355614,-0.98836017,43.558006
3,-25.926767,5.0355964,36.064632,-23.92986,3.3083057,37.151043,-21.634884,2.1671112,40.1014,-19.976793,0.516246,41.777676,-18.352644,-0.9857648,43.556335
4,-25.925518,5.037462,36.067856,-23.931564,3.3122425,37.161026,-21.631086,2.1669831,40.098846,-19.971281,0.5174774,41.785904,-18.349659,-0.98592937,43.557453
5,-25.918835,5.0358095,36.070606,-23.927877,3.3122635,37.168964,-21.630848,2.166812,40.097614,-19.970999,0.5154626,41.784847,-18.35036,-0.9893307,43.55773
6,-25.921408,5.033455,36.062656,-23.93155,3.3081744,37.168232,-21.62885,2.1602693,40.0962,-19.970871,0.51348084,41.78463,-18.350319,-0.98988986,43.55512
7,-25.921654,5.0332294,36.062958,-23.93295,3.3066168,37.16584,-21.629288,2.1575744,40.096493,-19.970993,0.5123176,41.78469,-18.349607,-0.9906359,43.553608
8,-25.922844,5.033184,36.064598,-23.933926,3.3045492,37.164356,-21.632534,2.1521332,40.0892,-19.970936,0.5094243,41.78608,-18.349264,-0.99132836,43.551754
9,-25.921963,5.0268784,36.062603,-23.929531,3.3000224,37.151966,-21.634262,2.146759,40.08902,-19.971367,0.50615036,41.78654,-18.349957,-0.9939433,43.550217
10,-25.922144,5.0214305,36.067566,-23.93165,3.2973564,37.150986,-21.634916,2.1419032,40.084084,-19.971743,0.50302535,41.786964,-18.351488,-0.9958251,43.55411
11,-25.914526,5.0205607,36.06354,-23.932745,3.2976928,37.167862,-21.633907,2.1386924,40.085953,-19.96795,0.50084007,41.784138,-18.347153,-1.0000123,43.555893
12,-25.909246,5.0189266,36.06995,-23.927258,3.2943377,37.174824,-21.631996,2.138116,40.09368,-19.959394,0.49717733,41.806026,-18.344246,-1.0065261,43.563007
13,-25.897778,5.015728,36.071808,-23.91843,3.2929661,37.1803,-21.624128,2.1287315,40.08371,-19.951859,0.49296096,41.807274,-18.336424,-1.0082943,43.575577
14,-25.891764,5.014457,36.072903,-23.91861,3.2927272,37.17937,-21.620079,2.127961,40.077595,-19.94531,0.49146056,41.811253,-18.33946,-1.009963,43.59866
15,-25.910128,5.0439515,36.071407,-23.914019,3.320803,37.16163,-21.611359,2.1576536,40.08422,-19.943663,0.50425476,41.79746,-18.33286,-0.9961181,43.56187
16,-25.910212,5.109274,36.083664,-23.89958,3.3684294,37.151257,-21.601648,2.1884022,40.078716,-19.931492,0.52173257,41.74969,-18.330362,-0.9864371,43.531487
17,-25.913546,5.1241617,36.08565,-23.901545,3.3875878,37.13978,-21.594238,2.1917467,40.05447,-19.926865,0.5201547,41.727985,-18.329485,-0.9916861,43.526257
