scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1080.4855,771.39355,0.70466167,1019.6375,623.7747,0.8162366,1005.56195,425.44278,0.59904784,1018.0255,173.40662,0.8373729,965.38684,106.21299,0.72094333
1,1080.253,771.2783,0.70407665,1019.62177,623.8798,0.8157302,1005.36066,425.49118,0.58799756,1017.9529,173.46393,0.83703864,965.43054,106.196434,0.73246443
2,1080.3534,771.34076,0.70298487,1019.64026,623.8345,0.8169472,1005.30347,425.3902,0.61091185,1017.92224,173.54152,0.8346325,965.33655,106.229645,0.7226115
3,1080.3152,771.3347,0.7072135,1019.5107,623.8249,0.8165341,1005.2587,425.51804,0.6029004,1017.65247,173.33606,0.82381827,965.30975,106.255394,0.7263633
4,1080.1501,771.0163,0.70135283,1019.4064,623.9388,0.802369,1005.22235,425.61227,0.5618018,1017.706,173.30876,0.8245797,965.2295,106.29963,0.71941924
5,1080.6697,771.74475,0.6823148,1019.4,623.9556,0.7987444,1005.29114,425.40366,0.60516375,1017.7182,173.52174,0.8260348,965.129,106.292435,0.7289777
6,1081.3087,772.2886,0.6403825,1019.4648,624.002,0.8024206,1005.08075,425.39554,0.61976105,1017.8129,173.85051,0.8286684,965.2098,106.45013,0.7135874
7,1081.2861,772.5025,0.6333051,1019.5939,624.218,0.8028457,1005.11084,426.16135,0.6082688,1017.6087,174.3129,0.82329875,964.9922,106.52824,0.71649253
8,1081.2338,772.2977,0.6452686,1019.47034,624.32416,0.83429086,1004.73035,425.73773,0.5724189,1017.3669,174.46075,0.8179268,964.72034,106.6474,0.7179529
9,1081.3054,772.1161,0.64846253,1019.4969,624.18677,0.82988036,1004.6846,425.54602,0.59544116,1017.35425,174.45363,0.8205167,964.6257,106.515495,0.7186079
10,1081.2517,772.0843,0.6537536,1019.52985,624.08575,0.81275415,1004.77026,425.44324,0.58581185,1017.4291,174.34117,0.8204412,964.68896,106.60837,0.7088925
11,1080.8926,771.77966,0.6688356,1019.53845,624.1492,0.8045709,1004.6914,425.47867,0.5786042,1017.5049,174.06873,0.81786156,964.78296,106.506836,0.7081477
12,1080.8649,771.93665,0.6802443,1019.6111,624.1205,0.80695236,1004.7489,425.4494,0.5716131,1017.5,173.97089,0.81531096,964.69714,106.34322,0.7102001
13,1081.0793,771.91565,0.6548879,1019.64984,624.2388,0.82603383,1004.71387,425.39322,0.58575433,1017.6515,174.09056,0.8210891,965.2099,106.67854,0.70255876
14,1081.1475,771.8573,0.65364146,1019.70764,624.3007,0.81300545,1004.8279,425.49478,0.6076008,1017.6848,174.39209,0.818064,965.226,106.65884,0.70366263
15,1081.2489,771.8693,0.6548579,1019.7159,624.1976,0.82218117,1005.0086,425.54193,0.5967046,1018.4134,174.12747,0.8423635,965.4799,106.53343,0.6852584
16,1081.4813,771.9617,0.65856516,1019.70984,624.30524,0.83281875,1005.15186,425.6078,0.5818409,1018.829,173.91985,0.86714846,965.6258,106.47482,0.6949124
