timestamp_iso,requested_angle_deg,commanded_pw_us,measured_angle_deg
2025-11-04T14:02:03,0,1309
2025-11-04T14:02:04,-15,1196
2025-11-04T14:02:05,-30,1084
2025-11-04T14:02:06,-45,971
2025-11-04T14:02:07,-60,859
2025-11-04T14:02:08,-75,746
2025-11-04T14:02:09,-90,634
2025-11-04T14:02:10,-75,746
2025-11-04T14:02:11,-60,859
2025-11-04T14:02:12,-45,971
2025-11-04T14:02:13,-30,1084
2025-11-04T14:02:14,-15,1196
2025-11-04T14:02:15,0,1309
