scorer,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,917.77704,585.5056,0.87354594,907.63855,430.49167,0.7534294,895.9285,270.2556,0.74264383,887.80035,137.92189,0.99555254,823.47156,39.509766,0.06535161
1,917.68695,585.3836,0.8573082,907.77795,430.5589,0.7588538,896.0233,270.03183,0.75772905,887.9261,137.8395,0.99328005,823.35925,39.458103,0.08333957
2,917.6552,585.3026,0.8469842,907.87134,430.60538,0.76259214,896.069,270.06158,0.75760895,887.92126,137.83713,0.99134237,823.3837,39.46354,0.07601692
3,917.6655,585.3149,0.8542138,907.874,430.5459,0.78045577,896.06384,269.9977,0.76013696,887.5993,137.6086,0.97828317,823.21344,39.557583,0.07483221
4,917.638,585.29474,0.8529577,907.8611,430.2058,0.7747821,895.8938,269.86877,0.75676805,887.4427,137.13853,0.9708166,823.24554,39.125813,0.07880077
5,918.4588,585.6259,0.8378692,908.06287,430.55658,0.77952296,895.8931,269.93658,0.7526561,887.3941,137.32416,0.9720202,823.05334,39.358093,0.06466452
6,918.4729,585.62054,0.8329883,907.8397,430.55914,0.7848595,895.81946,270.08435,0.75152266,887.27124,137.68709,0.9758252,822.8814,39.621136,0.05118753
7,918.4844,585.7088,0.83697444,907.83636,430.45535,0.7737763,895.9101,270.026,0.76207066,887.244,137.35919,0.9528321,822.3999,39.288746,0.05818392
8,918.46515,585.7648,0.8370248,907.8593,430.62976,0.7783013,895.69495,270.33383,0.72770005,886.7381,137.34499,0.9616066,822.2904,39.50658,0.060787193
9,919.077,585.96246,0.8459187,907.85223,430.64355,0.7811197,895.18243,270.29468,0.72702116,886.67255,137.3637,0.9661501,822.145,39.481632,0.06816516
10,918.64685,585.77673,0.85264164,907.8444,430.6164,0.7864527,895.2506,270.34943,0.72931886,886.5932,137.43466,0.96776205,821.9465,39.61476,0.06673602
11,918.70044,585.73944,0.86002105,907.8509,430.59845,0.7931854,895.14075,270.31274,0.73434204,886.59576,137.43742,0.9732666,821.9705,39.61502,0.06465789
12,918.7389,585.6892,0.85956794,907.85535,430.56195,0.7896949,895.12024,270.29324,0.7306579,886.4283,137.64615,0.9821237,821.3956,39.752144,0.059438795
13,918.7316,585.7001,0.85893804,907.8534,430.61533,0.7929313,895.1696,270.2667,0.7293785,886.41693,137.67422,0.96607137,821.5046,39.610092,0.088556595
14,918.7531,585.7355,0.8611584,907.8567,430.56473,0.7952688,895.1756,270.2506,0.7288768,886.41064,137.71849,0.97928995,821.5176,39.644176,0.08390573
15,918.7072,585.70544,0.8641898,907.85974,430.57455,0.7953409,895.25073,270.17712,0.7326896,886.39124,137.73317,0.9759563,821.5159,39.681007,0.07336313
16,918.7363,585.7263,0.86099386,907.8418,430.58447,0.7906726,895.2084,270.17392,0.7300611,886.38574,137.77043,0.9766062,821.57764,39.76715,0.069058985
17,918.7784,585.76196,0.85661685,907.8289,430.5483,0.800869,895.0395,270.17093,0.7474324,886.39014,137.73885,0.98183054,821.3971,39.603535,0.06237328
