timestamp,marker
131437755711,0
131437765814,0
131437766191,0
131437776150,0
131437776327,0
131437787364,0
131437787543,0
131437797653,0
131437798132,0
131437808306,0
131437808462,0
131437818539,0
131437818647,0
131437829000,0
131437829208,0
131437839285,0
131437839388,0
131437849894,0
131437850029,0
131437860108,0
131437860254,0
131437870640,0
131437870747,0
131437880859,0
131437880964,0
131437891138,0
131437891303,0
131437901385,0
131437901611,0
131437911722,0
131437911827,0
131437921934,0
131437922042,0
131437932154,0
131437932252,0
131437942374,0
131437942477,0
131437952589,0
131437952703,0
131437962933,0
131437963096,0
131437973233,0
131437973344,0
131437983448,0
131437983556,0
131437993682,0
131437993963,0
131438003882,0
131438004140,0
131438014119,0
131438014237,0
131438024321,0
131438024435,0
131438034748,0
131438034894,0
131438044979,0
131438045094,0
131438055205,0
131438055343,0
131438065415,0
131438065531,0
131438075611,0
131438075731,0
131438085810,0
131438085922,0
131438096006,0
131438096107,0
131438106285,0
131438106671,0
131438116753,0
131438116927,0
131438127019,0
131438127167,0
131438137244,0
131438137351,0
131438147430,0
131438147613,0
131438157751,0
131438157847,0
131438168152,0
131438168248,0
131438178447,0
131438178568,0
131438188637,0
131438188741,0
131438198870,0
131438198992,0
131438209069,0
131438209160,0
131438219242,0
131438219333,0
131438229526,0
131438229641,0
131438239778,0
131438239900,0
131438249980,0
131438250102,0
131438260182,0
131438260283,0
131438270489,0
131438271069,0
131438281160,0
131438281259,0
131438291343,0
131438291565,0
131438301652,0
131438301771,0
131438311853,0
131438311953,0
131438322044,0
131438322177,0
131438332266,0
131438332374,0
131438342512,0
131438342651,0
131438352731,0
131438352837,0
131438362930,0
131438363079,0
131438373348,0
131438373469,0
131438383568,0
131438383769,0
131438393934,0
131438394062,0
131438404146,0
131438404253,0
131438414336,0
131438414455,0
131438424540,0
131438424669,0
131438434814,0
131438435037,0
131438445191,0
131438445310,0
131438455390,0
131438455509,0
131438465589,0
131438465695,0
131438475781,0
131438475888,0
131438485985,0
131438486092,0
131438496177,0
131438496641,0
131438506462,0
131438507270,0
131438516848,0
131438517469,0
131438527095,0
131438528343,0
131438537374,0
131438538605,0
131438547632,0
131438549072,0
131438557931,0
131438559352,0
131438568161,0
131438569514,0
131438578429,0
131438579727,0
131438588729,0
131438589957,0
131438599095,0
131438600234,0
131438609426,0
131438610461,0
131438619649,0
131438620727,0
131438629871,0
131438631094,0
131438640096,0
131438641256,0
131438650380,0
131438651524,0
131438660636,0
131438661698,0
131438670952,0
131438672303,0
131438681177,0
131438682532,0
131438691388,0
131438692814,0
131438701698,0
131438703042,0
131438711947,0
131438713250,0
131438722187,0
131438723417,0
131438732409,0
131438733623,0
131438742697,0
131438744029,0
131438752918,0
131438754257,0
131438763205,0
131438764587,0
131438773431,0
131438774829,0
131438784191,0
131438785062,0
131438794826,0
131438795304,0
131438805014,0
131438805451,0
131438815365,1
131438816101,0
131438826196,0
131438826357,0
131438836648,0
131438836817,0
131438846921,0
131438847112,0
131438859720,0
131438860073,0
131438870161,0
131438870427,0
131438880589,0
131438880762,0
131438891233,0
131438891572,0
131438902591,0
131438903164,0
131438913234,0
131438913386,0
131438923383,0
131438923446,0
131438933521,0
131438933597,0
131438943669,0
131438943817,0
131438953886,0
131438953971,0
131438964037,0
131438964096,0
131438974161,0
131438974232,0
131438984298,0
131438984352,0
131438994427,0
131438994488,0
131439004553,0
131439004610,0
131439014709,0
131439014764,0
131439024847,0
131439024920,0
131439034990,0
131439035048,0
131439045116,0
131439045179,0
131439055246,0
131439055301,0
131439065526,0
131439065610,0
131439075680,0
131439075758,0
131439085824,0
131439085884,0
131439095951,0
131439096020,0
131439106088,0
131439106230,0
131439116299,0
131439116361,0
131439126429,0
131439126501,0
131439136566,0
131439136626,0
131439146693,0
131439146753,0
131439156826,0
131439156899,0
131439166970,0
131439167035,0
131439177102,0
131439177164,0
131439187242,0
131439187319,0
131439197389,0
131439197452,0
131439207637,0
131439207688,0
131439217754,0
131439217857,0
131439227925,0
131439227989,0
131439238050,0
131439238111,0
131439248177,0
131439248232,0
131439258371,0
131439258492,0
131439268560,0
131439268618,0
131439278683,0
131439278751,0
131439288821,0
131439288887,0
131439298957,0
131439299038,0
131439309115,0
131439309216,0
131439319286,0
131439319344,0
131439329413,0
131439329482,0
131439339552,0
131439339625,0
131439349722,0
131439349786,0
131439359863,0
131439359924,0
131439369991,0
131439370045,0
131439380745,0
131439380856,0
131439390926,0
131439391002,0
131439401086,0
131439401234,0
131439411409,0
131439411498,0
131439421561,0
131439421621,0
131439431690,0
131439431757,0
131439441829,0
131439441904,0
131439451998,0
131439452225,0
131439462299,0
131439462375,0
131439472448,0
131439472507,0
131439482576,0
131439482652,0
131439492722,0
131439492789,0
131439502857,0
131439502927,0
131439512994,0
131439513051,0
131439523182,0
131439523257,0
131439533324,0
131439533387,0
131439543453,0
131439543508,0
131439553573,0
131439553639,0
131439563705,0
131439563758,0
