scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1645.4518,1069.014,0.040835217,1690.9272,1100.9427,0.08811252,1644.7373,1069.2881,0.06524153,25.330936,248.56595,0.15260069,1643.5625,1079.7445,0.061257035
1,1645.5366,1068.7507,0.026956793,1650.6094,1069.058,0.08451076,1644.8463,1069.1713,0.08346541,25.25359,248.47314,0.16207519,1643.7759,1079.7257,0.06142676
2,1645.4862,1069.1572,0.043447345,1650.4028,1069.2368,0.097655,1644.8496,1069.3989,0.08193482,25.211473,248.5627,0.16077992,1643.7809,1079.2444,0.07339547
3,1645.4972,1069.342,0.06443109,1650.0858,1069.4664,0.11327861,1644.8345,1069.6454,0.08061769,25.211662,248.59135,0.15429057,1643.8661,1078.9469,0.093206786
4,1645.6804,1069.4861,0.07370311,1650.0906,1069.6527,0.111735724,1644.9757,1069.8809,0.083055645,25.18062,248.7754,0.13807681,1643.8907,1079.0657,0.08862653
5,1692.4159,1127.0139,0.028312875,1690.6405,1101.2943,0.09769703,1644.834,1069.2197,0.07000322,25.247683,248.57048,0.15131421,1656.478,1068.3608,0.0592143
6,1685.083,1100.5212,0.02798568,1690.6517,1101.1316,0.08959144,1644.8765,1069.0177,0.06436459,25.274483,248.46213,0.15521072,1656.7307,1068.2828,0.05284741
7,1692.4749,1127.0273,0.026495578,1690.7318,1101.2285,0.099225126,1644.8513,1069.459,0.076866016,25.294413,248.39035,0.16058253,1643.7197,1079.7751,0.068390064
8,217.34673,773.515,0.026687933,1690.6593,1101.1396,0.094840534,1644.8334,1069.1576,0.07528851,208.3443,771.96844,0.15494846,1656.371,1068.4082,0.059546098
9,217.48947,773.49414,0.026620775,1690.6936,1101.0548,0.09467602,1644.8265,1069.0857,0.076226704,29.670834,249.26537,0.15246414,1643.9585,1079.4907,0.063387565
10,1685.0996,1100.3636,0.02827631,1650.5835,1069.2026,0.095208496,1644.8761,1069.1771,0.07802898,25.292217,248.42583,0.1548902,1643.9445,1079.3857,0.06730499
11,1645.5265,1068.8992,0.030539704,1650.5717,1069.3043,0.09387657,1644.8281,1069.2206,0.08413889,25.291956,248.50146,0.15051214,1643.8799,1079.4637,0.061183862
12,1645.491,1069.2076,0.04046236,1650.3695,1069.51,0.10200283,1644.8289,1069.4302,0.081328675,209.32277,770.773,0.15815939,1643.9546,1079.1918,0.07087294
13,1645.4896,1069.0276,0.031639166,1650.5109,1069.341,0.09351153,1644.8339,1069.3127,0.08288489,209.54291,770.7339,0.15265997,1643.91,1079.3478,0.06606017
14,217.76802,773.46313,0.03013386,1650.468,1069.3375,0.095411435,1644.8656,1069.3431,0.08363068,209.4918,770.69196,0.15423052,1643.8953,1079.4092,0.06886942
15,1645.4934,1069.1962,0.045916244,1650.316,1069.411,0.09950942,1644.7947,1069.4304,0.079244025,209.48653,770.88214,0.15134001,1643.8308,1079.1924,0.06991079
