scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.521505,4.882087,36.258846,-22.706211,3.2732518,37.6489,-19.603756,-1.162353,38.054028,-19.480843,0.7830279,42.389244,-17.722404,-0.75514984,44.131207
1,-24.49724,4.880519,36.247154,-22.692228,3.2780828,37.656773,-19.601528,-1.1657995,38.060635,-19.466673,0.79036117,42.383877,-17.705065,-0.76332664,44.130684
2,-24.47086,4.8329105,36.25099,-22.668987,3.241835,37.693348,-19.561638,-1.176771,38.077606,-19.452242,0.7869296,42.393322,-17.676434,-0.76742375,44.15644
3,-24.461819,4.818927,36.27223,-22.655598,3.2235265,37.711628,-19.540543,-1.1855553,38.08974,-19.440582,0.7821499,42.407585,-17.657028,-0.76853496,44.18352
4,-24.48092,4.833059,36.246677,-22.679922,3.2398713,37.684174,-19.568329,-1.1786364,38.076683,-19.453394,0.7817259,42.38889,-17.683687,-0.768165,44.147316
5,-24.508638,4.8541813,36.246166,-22.700626,3.2584865,37.658592,-19.603703,-1.1647555,38.06548,-19.46997,0.7882147,42.381695,-17.70647,-0.75940645,44.117493
6,-24.516819,4.826327,36.24824,-22.707401,3.2338805,37.65752,-19.5777,-1.1696866,38.021683,-19.473284,0.7819723,42.388485,-17.704025,-0.7565824,44.14113
7,-24.529158,4.7995577,36.27025,-22.706541,3.1994183,37.669643,-19.56089,-1.1924382,38.010677,-19.462017,0.7598218,42.37716,-17.69536,-0.76303273,44.146896
8,-24.531195,4.7877636,36.27223,-22.708807,3.1889954,37.674816,-19.560946,-1.1945889,38.010494,-19.461721,0.7584677,42.379658,-17.69005,-0.76307625,44.161015
9,-24.521677,4.808772,36.27023,-22.697285,3.2113204,37.67903,-19.556448,-1.1851559,38.01853,-19.459467,0.771803,42.38589,-17.677029,-0.7642526,44.15118
10,-24.499508,4.812869,36.24789,-22.686958,3.2270458,37.679688,-19.555048,-1.1733888,38.028664,-19.453396,0.7818472,42.39318,-17.67078,-0.75321066,44.152893
11,-24.49952,4.812899,36.247967,-22.68697,3.2270908,37.67958,-19.552845,-1.1721218,38.027546,-19.452915,0.7800231,42.391823,-17.66971,-0.75418013,44.15611
12,-24.516813,4.8096704,36.263836,-22.692862,3.21761,37.680748,-19.550257,-1.176923,38.016582,-19.453901,0.77675563,42.388657,-17.669271,-0.7546143,44.15683
13,-24.522732,4.805558,36.26811,-22.696949,3.2133749,37.677727,-19.540705,-1.1796062,38.005276,-19.454897,0.7759802,42.385845,-17.66849,-0.7546388,44.15682
14,-24.527594,4.8013372,36.27374,-22.701052,3.2095428,37.673336,-19.54168,-1.1807624,38.001595,-19.456165,0.77545446,42.384014,-17.666214,-0.7523238,44.15067
15,-24.52804,4.7934794,36.2741,-22.70216,3.2029665,37.678143,-19.54392,-1.1829823,37.994965,-19.458324,0.7678697,42.387093,-17.664274,-0.7544982,44.148594
16,-24.522633,4.79947,36.26673,-22.69861,3.2054307,37.678387,-19.542034,-1.1833671,37.998722,-19.454626,0.7675293,42.38342,-17.662544,-0.75567335,44.150715
17,-24.51638,4.8036757,36.26187,-22.690641,3.2158847,37.690212,-19.539562,-1.1812108,38.00538,-19.44921,0.77032286,42.39129,-17.660038,-0.7558042,44.159534
