timestamp_iso,requested_angle_deg,commanded_pw_us,measured_angle_deg
2025-10-26T15:20:06,0,1309
2025-10-26T15:20:07,-15,1196
2025-10-26T15:20:08,-30,1084
2025-10-26T15:20:09,-45,971
2025-10-26T15:20:10,-60,859
2025-10-26T15:20:11,-75,746
2025-10-26T15:20:12,-90,634
2025-10-26T15:20:13,-75,746
2025-10-26T15:20:14,-60,859
2025-10-26T15:20:15,-45,971
2025-10-26T15:20:16,-30,1084
2025-10-26T15:20:17,-15,1196
2025-10-26T15:20:18,0,1309
