scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,899.69525,741.0361,0.8106631,891.7297,568.51355,0.9319418,888.2956,374.61136,0.83883476,885.4464,228.59628,0.9524864,878.1198,44.61508,0.7141595
1,899.6851,741.065,0.81354755,891.7256,568.55597,0.93945307,888.66394,374.62936,0.84088737,885.5085,228.67429,0.94257814,878.189,44.52549,0.7256247
2,899.64764,741.04034,0.80084866,891.69574,568.425,0.9273093,888.464,374.6378,0.81528926,885.5278,228.43896,0.9383257,878.20386,44.57684,0.7221032
3,899.70087,741.0475,0.8097996,891.684,568.4252,0.9280566,888.56824,374.64856,0.83583146,885.5592,228.59555,0.9445453,878.1905,44.572144,0.7229776
4,899.74426,741.0993,0.80596274,891.7009,568.46,0.93566954,888.6343,374.60095,0.8327013,885.5327,228.73584,0.9368451,878.1639,44.609386,0.71804774
5,899.7026,741.0163,0.8135773,891.66235,568.46204,0.9357483,888.73975,374.48083,0.7945416,885.5449,228.71811,0.945767,878.3157,44.65199,0.7185816
6,899.71075,741.01514,0.81663465,891.5842,568.3866,0.92887115,888.61707,374.5216,0.8473363,885.53326,228.71384,0.9344421,878.3787,44.687008,0.7364504
7,899.7063,740.9826,0.8142849,891.5718,568.3234,0.92690027,888.6139,374.48734,0.835856,885.5217,228.71147,0.94423896,878.41345,44.794907,0.723904
8,899.7121,740.8649,0.80717963,891.48517,568.2507,0.92956144,888.5184,374.46786,0.83234125,885.4969,228.72643,0.94655484,878.4699,44.645504,0.72936636
9,899.6371,740.8747,0.8007581,891.4482,568.2843,0.92825997,888.48267,374.34192,0.8213313,885.59033,228.68692,0.95168656,878.46124,44.611816,0.74269456
10,899.6293,740.8629,0.7926594,891.49146,568.3015,0.9306587,888.5826,374.31473,0.80572754,885.5699,228.58801,0.95407444,878.49274,44.68669,0.7143297
11,899.6387,740.87683,0.7983163,891.4972,568.29114,0.92596656,888.5106,374.45377,0.8285497,885.5765,228.55515,0.9464483,878.4522,44.675182,0.73183376
12,899.70447,740.86584,0.8049449,891.50085,568.25555,0.92678183,888.66046,374.29376,0.83486724,885.5869,228.5533,0.953149,878.4589,44.658077,0.7308592
13,899.7256,740.8861,0.8168818,891.44104,568.333,0.9378823,888.72565,374.38693,0.84833145,885.611,228.56639,0.95215267,878.5826,44.748554,0.7207858
14,899.7153,740.87354,0.81764,891.5686,568.3138,0.9479889,888.6637,374.42767,0.84954536,885.558,228.55093,0.9389159,878.5162,44.716843,0.7310657
15,899.71045,740.88275,0.8130882,891.52277,568.38196,0.9503092,888.7343,374.3821,0.8505483,885.5322,228.52667,0.9360712,878.50836,44.714905,0.7279491
16,899.67755,740.888,0.8186603,891.6328,568.2648,0.94870365,888.6911,374.37122,0.84786177,885.5925,228.53642,0.9323924,878.54803,44.469463,0.7400705
17,899.4493,740.8047,0.8680291,891.60266,568.1838,0.93002564,888.8059,374.3661,0.84997934,885.4961,228.49196,0.94133186,878.48303,44.49237,0.7400457
