scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1025.0431,1188.2839,0.104258515,111.82662,1161.8849,0.05073927,564.34375,1020.537,0.035987772,1022.2813,1191.7357,0.033331838,954.10455,1186.8164,0.021817558
1,1024.9349,1188.3994,0.10227673,112.74009,1160.2386,0.08105041,113.530304,1162.1447,0.038481995,1022.33105,1191.592,0.03504041,564.77216,1019.9221,0.026306406
2,1024.9683,1188.4003,0.09924055,13.222862,1157.5968,0.08472035,112.384544,1162.042,0.0432405,1022.2841,1191.655,0.037253473,564.67676,1019.9274,0.026357405
3,1024.8102,1188.433,0.1064212,13.4806,1157.3309,0.09429284,14.114002,1154.9701,0.037341513,1022.23193,1191.5958,0.03880581,561.76044,1020.5645,0.02120056
4,1024.7458,1188.3124,0.10104188,13.127592,1156.6979,0.11599877,13.744794,1155.3375,0.044988964,1022.1136,1191.6252,0.03491058,564.5267,1019.98694,0.026506959
5,1024.8832,1188.3582,0.107657,109.007484,1159.6549,0.10171226,1830.6482,377.41248,0.05148318,1022.3487,1191.5958,0.0343635,579.9415,1020.0863,0.01907932
6,1025.0182,1188.4031,0.10823823,109.06754,1159.9161,0.07518186,564.7284,1020.4988,0.03671395,1022.3874,1191.6486,0.035714474,564.86017,1019.8429,0.026293913
7,1024.9958,1188.376,0.107329115,108.44805,1159.9135,0.078905195,1833.5559,381.7998,0.04218928,1022.2305,1191.7131,0.035750803,599.20715,1187.3297,0.02151947
8,1024.945,1188.3304,0.10950943,107.86301,1159.2665,0.09531003,108.49957,1161.0629,0.04692611,1022.2595,1191.652,0.033501003,564.85675,1019.52344,0.048472013
9,1024.8822,1190.0791,0.14292316,12.952688,1157.582,0.092751235,111.74507,1161.4475,0.03958615,1022.6847,1191.2992,0.047114592,565.0439,1019.87,0.03873722
10,1024.7942,1190.3503,0.13288775,12.967072,1157.4509,0.09835456,111.52554,1161.3776,0.05271548,1022.4927,1191.5836,0.041065183,565.02295,1019.8096,0.06761658
11,1025.2258,1188.3314,0.10265514,13.059474,1157.4271,0.0969793,113.07298,1159.5265,0.047862157,1022.509,1191.729,0.03439556,565.1137,1019.68445,0.039126568
12,1024.98,1190.5437,0.11804213,13.040962,1157.4891,0.09899393,110.35558,1160.3746,0.047369488,1022.4949,1191.8395,0.035238158,564.9941,1019.7136,0.03432055
13,1024.782,1189.9446,0.13144165,12.509906,1157.579,0.09380246,1831.1677,377.52335,0.068124495,1022.7588,1191.0397,0.04470798,564.6734,1019.74585,0.030054992
14,1024.7852,1189.9204,0.13367312,12.681287,1157.4752,0.095964976,112.55188,1160.6553,0.051708404,1022.758,1191.0243,0.044407304,564.9705,1019.76276,0.042220555
15,1024.8721,1190.1346,0.13967462,12.947647,1157.6019,0.10443277,111.42283,1161.248,0.042724673,1022.74805,1191.1321,0.04038642,227.45438,1182.6334,0.021326788
16,1024.8053,1190.0084,0.12571059,12.829506,1157.6312,0.09391504,111.94335,1160.7092,0.053699866,1022.70746,1191.1892,0.046287242,564.8311,1019.7314,0.053339954
