scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,869.9079,657.8255,0.8071462,846.33954,505.98743,0.640196,825.47815,341.94577,0.5945727,789.91547,169.55731,0.7799416,1107.2356,89.02318,0.1422626
1,869.94543,657.575,0.8047828,846.28107,505.83475,0.6270717,825.60956,341.85944,0.58821225,790.0376,169.29732,0.7722632,1106.6775,89.50616,0.15053031
2,870.04376,657.612,0.7975465,846.2095,505.68622,0.6491803,825.5106,341.55826,0.6019135,790.11365,169.0594,0.77983296,1106.4354,88.67704,0.14256704
3,870.0306,657.68054,0.7967013,846.2304,505.76514,0.6487203,825.52124,341.57678,0.6026595,790.0617,169.05055,0.7807826,1105.7125,90.71579,0.13947757
4,870.022,657.8321,0.8094626,846.2905,505.83972,0.6514271,825.5252,341.6117,0.6021562,790.0146,169.22353,0.7598821,1106.1135,88.019104,0.16097608
5,870.11676,657.8763,0.855885,846.471,505.75134,0.6623514,825.44666,341.40988,0.6052772,790.057,168.98569,0.78853726,1106.1073,88.53078,0.1520146
6,870.14355,657.7917,0.8467139,846.2734,505.71912,0.6614096,825.41656,341.49942,0.6026148,789.9772,169.04855,0.78149104,1105.7239,88.35656,0.16936128
7,870.19867,657.75104,0.8519005,846.2437,505.68903,0.6543463,825.3539,341.4448,0.59788144,789.99786,169.03995,0.7735891,1132.7721,248.09567,0.15217558
8,870.19855,657.6978,0.8530067,846.27075,505.69086,0.6559364,825.37067,341.41766,0.6172057,789.9932,169.03058,0.79097724,1132.8206,248.07985,0.15523507
9,870.2045,657.4977,0.8239428,846.2329,505.7153,0.6572654,825.40894,341.51907,0.59543973,789.8598,168.78714,0.76151294,1105.9165,89.51785,0.17221686
10,870.2152,657.60626,0.82161623,846.16833,505.6839,0.6501987,825.3381,341.68793,0.6093564,789.7634,169.33202,0.7441513,935.94446,11.373496,0.13461028
11,870.207,657.631,0.824203,846.12964,505.7006,0.65043604,825.3969,341.73105,0.59056526,789.72235,169.15341,0.73283553,935.812,11.405139,0.14272147
12,870.2389,657.63605,0.8248856,846.09106,505.69293,0.63717186,825.3972,341.55573,0.58656543,789.616,168.94215,0.73721504,1105.7717,91.14949,0.16115236
13,870.2481,657.5261,0.82606375,846.0889,505.4802,0.6591045,825.3796,341.57452,0.58939373,789.90204,169.05695,0.7410288,1106.4039,90.27101,0.17163913
14,870.2719,657.56195,0.8380756,846.0965,505.30408,0.6867879,825.31165,341.6412,0.60888696,789.9504,169.08562,0.7706959,1106.5583,90.08624,0.15801373
15,870.2716,657.67535,0.8492138,846.15674,505.3679,0.6733858,825.29474,341.68622,0.59354055,789.7764,168.87631,0.7415713,1106.4651,90.2117,0.16160463
16,870.3367,657.6542,0.86248285,846.26715,505.407,0.6638104,825.3181,341.59366,0.6106493,789.6426,168.68237,0.74865705,1106.2632,90.6546,0.17029868
17,870.3033,657.60065,0.8560347,846.1644,505.48108,0.6701022,825.20337,341.73465,0.6057786,789.7073,168.66815,0.7198981,1105.6895,91.27171,0.11193801
