scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,869.32245,365.3121,0.82153666,808.1201,230.08911,0.8537291,829.2512,97.43378,0.8414715,1788.3838,105.20942,0.050701063,1869.8679,422.6137,0.2781731
1,868.56964,364.87994,0.80987746,807.5401,229.58496,0.8598706,828.5737,97.2215,0.8492265,1788.4548,105.10916,0.052703865,1869.837,422.6294,0.2657859
2,868.09186,364.9145,0.79748225,806.91986,229.50578,0.9021672,828.60956,97.00746,0.84653276,1788.4908,105.19644,0.05042436,1869.7516,422.46756,0.21359244
3,867.7122,364.61856,0.8268634,806.5299,229.44736,0.9041662,828.2532,96.96449,0.8348071,1788.5144,105.18766,0.05097863,1869.7435,422.43866,0.2165349
4,867.5351,364.63132,0.8357382,806.2221,229.34425,0.9195123,828.31213,97.0086,0.83285475,1788.4564,105.29362,0.049886547,1869.6737,422.49365,0.19837373
5,868.33826,364.78574,0.7839641,807.2638,229.43591,0.8875286,828.8338,96.92206,0.8555159,1788.5913,105.039566,0.05379698,1869.7346,422.7108,0.2012084
6,868.5051,364.3667,0.82732683,807.03326,228.99341,0.9042111,828.8396,96.6581,0.8227838,1788.4924,105.097275,0.052497447,1869.7485,422.52042,0.20182021
7,869.3676,364.14157,0.8587146,808.5545,228.81656,0.8633053,829.0721,96.39981,0.7953789,1788.5018,105.0552,0.05283833,1869.7404,422.6669,0.19032364
8,869.3582,364.15674,0.8575193,808.5581,228.82474,0.86196536,829.04333,96.41428,0.80473787,1788.5135,105.03585,0.05291461,1869.6844,422.67883,0.18802999
9,869.32544,364.3987,0.8215504,808.44183,228.97392,0.8483936,829.048,96.65984,0.8115122,1788.45,105.16362,0.053120393,1869.7151,422.46365,0.21481816
10,869.039,364.57162,0.8419133,808.2709,229.15205,0.84777117,829.2038,96.72043,0.8248388,1788.4603,105.07154,0.054374486,1869.6362,422.6681,0.19248949
11,869.2306,364.61877,0.8383292,808.422,229.3203,0.8481563,829.24084,96.70043,0.8101905,1788.4371,105.22745,0.05243486,1869.6952,422.7138,0.18698913
12,870.5243,364.4856,0.8506596,809.4425,229.01901,0.8326615,829.6938,96.96496,0.8627123,1788.4886,104.95499,0.056626685,1869.6831,422.67264,0.17759669
13,870.7315,364.51398,0.80764616,809.5519,229.13152,0.82008237,829.7704,97.04027,0.86458653,1788.5216,105.09636,0.054344214,1869.6979,422.63483,0.21449286
14,871.1419,364.56705,0.7664219,809.909,229.1552,0.8031644,830.1984,97.07409,0.86890405,1788.5939,105.035,0.057226412,1869.7638,422.5,0.22565039
15,871.60443,364.19183,0.7057146,810.3497,229.19978,0.8049691,830.42706,96.958466,0.8646736,1788.5719,105.04501,0.055487342,1869.6335,422.51617,0.22982736
16,871.0448,364.57327,0.7403628,809.957,229.25166,0.8087052,830.2387,97.05035,0.8721587,1788.5497,105.04704,0.054090116,1869.5659,422.5012,0.22915514
17,872.1453,365.04794,0.66400754,810.3358,229.3657,0.8207859,831.47437,96.5624,0.8397161,1788.4998,105.13802,0.053571038,1869.5933,422.3837,0.22288202
