Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
70.0,-3.44,10293.0,515.0
70.0,-3.5,10292.0,515.0
70.0,-3.63,10301.0,515.0
70.0,-3.69,10286.0,515.0
70.0,-3.75,10292.0,515.0
70.0,-3.75,10291.0,515.0
70.0,-3.81,10287.0,515.0
70.0,-3.88,10301.0,515.0
70.0,-3.88,10264.0,515.0
70.0,-3.88,10294.0,514.0
70.0,-3.88,10313.0,515.0
70.0,-3.88,10298.0,515.0
70.0,-3.88,10297.0,515.0
70.0,-3.88,10277.0,515.0
70.0,-3.88,10319.0,515.0
70.0,-3.88,10294.0,515.0
70.0,-3.88,10299.0,515.0
70.0,-3.88,10310.0,514.0
70.0,-3.88,10306.0,515.0
70.0,-3.88,10288.0,515.0
70.0,-3.88,10290.0,515.0
70.0,-3.88,10285.0,514.0
70.0,-3.88,10290.0,515.0
70.0,-3.88,10296.0,514.0
70.0,-3.88,10288.0,515.0
70.0,-3.88,10306.0,515.0
70.0,-3.88,10282.0,515.0
70.0,-3.88,10282.0,515.0
70.0,-3.88,10298.0,515.0
70.0,-3.88,10287.0,515.0
70.0,-3.88,10292.0,515.0
70.0,-3.88,10273.0,515.0
70.0,-3.88,10281.0,515.0
70.0,-3.88,10303.0,515.0
70.0,-3.88,10303.0,515.0
70.0,-3.88,10296.0,515.0
60.0,-16.37,10288.0,477.0
60.0,-16.44,10282.0,477.0
60.0,-16.44,10276.0,477.0
60.0,-16.44,10297.0,477.0
60.0,-16.44,10284.0,477.0
60.0,-16.44,10276.0,477.0
60.0,-16.44,10277.0,477.0
60.0,-16.44,10273.0,477.0
60.0,-16.44,10286.0,477.0
60.0,-16.44,10280.0,477.0
60.0,-16.44,10287.0,477.0
60.0,-16.44,10291.0,477.0
60.0,-16.44,10279.0,477.0
60.0,-16.44,10293.0,477.0
60.0,-16.44,10294.0,477.0
60.0,-16.44,10294.0,477.0
60.0,-16.44,10283.0,477.0
60.0,-16.44,10285.0,477.0
60.0,-16.44,10293.0,477.0
60.0,-16.44,10289.0,477.0
60.0,-16.44,10286.0,477.0
