scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,751.0856,682.89526,0.7082727,751.14557,522.7046,0.90477216,753.1137,362.25113,0.8045732,731.84314,138.85799,0.8875479,760.4994,60.898487,1.0
1,751.3275,682.7428,0.7085055,751.0073,522.8342,0.91068894,752.6212,362.47256,0.82375276,731.23517,139.17886,0.91132915,760.4469,61.378822,0.99142927
2,751.3064,682.77795,0.69889367,751.0152,522.8276,0.904662,753.01935,362.74115,0.8258365,731.5666,139.65376,0.90558016,760.81915,61.889046,0.9626808
3,750.92896,682.1163,0.6671379,750.3631,522.59485,0.83468264,752.70074,362.4247,0.8055807,731.24194,139.745,0.9033554,760.71674,61.961487,0.9533118
4,750.84595,682.08105,0.65480846,750.1331,522.4166,0.82384306,752.7313,362.44574,0.807846,731.82837,140.18994,0.92038167,761.3759,61.969604,0.9618455
5,750.545,682.3669,0.6621633,749.9207,522.88184,0.8540462,752.7978,362.6929,0.8049242,732.3516,141.4134,0.9336767,762.69324,62.938694,0.9593933
6,750.592,682.2163,0.65629554,749.6717,522.66046,0.81686467,752.7559,362.6362,0.7999528,732.8702,141.6467,0.9677866,763.3348,62.871033,0.9846945
7,750.604,682.1244,0.65991724,749.6948,522.9018,0.84464526,752.83215,362.90756,0.7973653,733.2433,142.11932,0.945141,764.42175,63.754925,0.984815
8,750.407,682.0573,0.64159065,749.60364,522.86804,0.8337645,753.25977,363.197,0.8092691,734.45984,142.57262,0.92864054,765.3841,63.58739,0.9140714
9,750.6043,681.9995,0.62859803,749.6439,522.6591,0.82002985,753.25793,363.0792,0.81464547,734.8069,142.50774,0.8988869,765.92285,63.38539,0.9045212
10,750.6222,682.1692,0.6496765,749.6805,522.63873,0.82524663,753.20245,363.01886,0.8173118,735.6982,142.71426,0.84982866,766.1857,63.4895,0.8948849
11,750.7652,682.17523,0.65649605,749.67053,522.66736,0.8236951,753.278,362.8925,0.8171674,735.1109,142.6778,0.8949535,765.8871,63.63256,0.9053281
12,750.9031,682.1449,0.6385058,749.6857,522.6307,0.82629156,753.30475,362.78146,0.81148976,734.401,142.38235,0.92566746,765.517,63.60573,0.94201034
13,750.93024,682.14124,0.64957917,749.7084,522.6712,0.82267195,753.3643,362.7226,0.81098497,734.07007,142.57259,0.9362801,765.3987,63.84154,0.9563771
14,751.0013,682.1219,0.6608266,749.79395,522.6648,0.8258935,753.2169,362.8056,0.81054384,733.6165,142.3775,0.9353451,764.6154,63.942726,0.9884918
15,751.24756,682.1669,0.65633607,750.1604,522.70575,0.83181137,753.1385,362.81445,0.80279475,733.1386,142.44374,0.92223716,763.4101,64.009705,0.976124
16,751.60077,682.1253,0.6485886,750.20105,522.70184,0.83105063,753.22327,362.91544,0.7994838,732.3981,141.97949,0.9173033,762.21063,64.10403,0.90756315
17,751.6564,682.1185,0.66087574,750.26984,522.81134,0.84859073,753.1309,362.89688,0.796603,731.87634,141.61636,0.9327079,761.82935,64.038284,0.9118965
