scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,947.2846,608.41125,0.696079,925.8359,435.06616,1.0,917.4315,247.97998,0.7554699,904.926,111.06475,0.72372895,905.7553,111.092636,0.0625301
1,947.29724,608.4237,0.7040961,925.93896,434.77216,1.0,917.5202,247.95428,0.7628257,904.90967,110.922386,0.7334219,905.73206,110.96737,0.062421035
2,947.37115,608.29926,0.6729676,925.95593,434.9095,1.0,917.4341,247.80232,0.78377235,905.0762,110.83879,0.74213475,905.9207,110.88616,0.05750316
3,947.54663,607.9562,0.7130054,925.90424,434.91898,1.0,917.53125,248.00345,0.7833171,905.1256,110.90491,0.79133195,905.9361,111.004776,0.054224156
4,947.44415,607.96063,0.7131741,925.8962,434.81213,1.0,917.16095,247.51093,0.7583319,905.1542,110.47307,0.7865132,905.925,110.534164,0.055889945
5,947.57806,607.8517,0.74488837,925.87573,434.79578,1.0,917.3715,247.73026,0.7526061,905.14813,110.774315,0.784309,905.90814,110.809555,0.053995773
6,947.2967,607.89124,0.7226096,925.8464,434.82056,1.0,917.3521,248.02184,0.77031404,905.17084,110.702065,0.78540814,905.90814,110.70573,0.05077664
7,947.54407,607.94666,0.7337785,925.8721,434.69086,1.0,916.91266,247.66916,0.7752297,905.1461,110.87634,0.78471696,905.82117,110.983864,0.054711748
8,947.6306,607.9995,0.7381213,925.7971,434.96442,1.0,917.4961,248.08688,0.7573617,905.23334,110.87039,0.78193945,906.0071,110.9588,0.04868004
9,947.1861,608.16394,0.7005919,925.8216,434.87552,1.0,917.68115,247.93675,0.7584207,905.18,110.83801,0.76790994,906.0225,110.94594,0.050806843
10,947.231,607.9501,0.7323249,925.85364,434.78882,1.0,917.78345,247.7656,0.72219974,905.4249,110.70322,0.76826566,869.3666,257.7191,0.05494519
11,947.1707,608.18604,0.7034564,925.8403,434.81906,1.0,917.8095,247.95828,0.72964436,905.4711,110.8373,0.75813675,869.5111,257.6246,0.05496433
12,947.1405,608.1889,0.7095455,925.8535,434.83673,1.0,917.7938,247.94124,0.72882926,905.5051,110.82943,0.75951725,869.60034,257.5431,0.053149864
13,947.08685,608.0304,0.7055783,925.8643,434.81888,1.0,917.74396,247.97208,0.7198931,905.47205,110.567535,0.7731996,906.5699,110.64342,0.052564327
14,947.17395,608.0855,0.70074517,925.8773,434.80188,1.0,917.1513,248.17819,0.7500099,905.47614,110.59794,0.75603235,906.2966,110.71773,0.052720428
15,947.179,608.00214,0.705453,925.87085,434.7846,1.0,917.5536,248.07721,0.75271565,905.4669,110.516365,0.7558686,906.19556,110.86199,0.05487236
16,947.1653,607.964,0.69867617,925.8711,434.71777,1.0,917.2273,248.0741,0.776674,905.5489,110.4469,0.76743215,906.6115,110.52777,0.057022013
17,947.1783,607.9204,0.6981789,925.7706,434.72354,1.0,917.0825,247.93605,0.76721764,905.2571,110.59973,0.755265,906.3415,110.72783,0.0527776
