scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1862.8103,58.781113,0.22354399,1109.0377,34.152054,0.33766437,522.9355,1011.9692,0.14984179,1077.665,93.01311,0.06894057,1035.5244,8.272713,0.09573552
1,1862.7355,58.321438,0.25012836,1108.741,34.873196,0.33316654,357.23926,1021.39044,0.22788203,1107.6526,38.280464,0.07732277,1036.4305,6.656997,0.10078328
2,1862.681,58.3942,0.24546397,1108.6791,34.919575,0.342994,357.49744,1020.8175,0.20417114,1107.6572,38.2644,0.076840244,1036.4299,6.551447,0.10175099
3,1862.7474,58.6105,0.24790294,1108.6882,34.951786,0.3466243,357.7865,1020.1934,0.23113085,1107.6669,38.30442,0.076474614,1036.3861,6.625834,0.101138204
4,1862.3726,58.62976,0.2356703,1108.8439,34.163055,0.34521887,356.18762,1020.1023,0.19751298,1077.4635,92.9694,0.0718876,1036.3868,6.449541,0.10075651
5,1862.5541,59.23215,0.26722935,1109.0286,34.18267,0.3629097,524.3981,1067.0177,0.26814348,1077.1649,92.80702,0.06591363,1036.4609,6.9407806,0.09877323
6,1862.5077,59.02752,0.24207895,1108.9968,34.25191,0.35927898,522.99023,1066.9218,0.44364583,1107.5588,38.139652,0.069203205,1035.0172,9.054989,0.057871826
7,1862.3506,59.05548,0.22915003,1109.0159,34.18583,0.35826972,523.3535,1066.9926,0.4485098,1077.4618,93.11236,0.067668185,1106.2676,34.392246,0.058795903
8,1862.1943,58.805767,0.22156057,1108.9518,34.22423,0.33735147,523.9209,1066.878,0.40305752,1107.5194,38.04327,0.067458056,1034.8398,9.791552,0.06770688
9,1862.6561,59.0916,0.20090255,1109.026,34.356598,0.3480746,522.4736,1012.81305,0.2098312,1107.603,38.191544,0.06523397,1036.6417,8.796314,0.09703195
10,1862.6359,59.096027,0.2039866,1109.1271,34.09278,0.34111848,173.18579,715.3129,0.10632704,1107.6157,38.130993,0.05688604,1036.473,8.877844,0.09710382
11,1862.6107,59.027477,0.19266267,1109.0676,34.294243,0.3454122,524.78815,1066.844,0.14206116,1077.1267,92.98011,0.0604509,1035.9939,9.238404,0.09268026
12,1862.9003,59.193054,0.1869507,1108.9993,34.319145,0.34877953,524.5342,1067.5002,0.38989317,1077.178,93.029655,0.06890096,1034.803,10.54764,0.09168496
13,1863.2091,58.472572,0.19030094,1109.0017,34.35796,0.3494353,522.6227,1013.5003,0.25323302,1077.264,92.94687,0.06791607,1035.3893,9.784567,0.07238731
14,1863.18,59.121517,0.1808981,1109.0984,34.306564,0.34669128,173.34422,715.4245,0.112615034,1856.0696,6.9426837,0.07330747,1035.0532,10.909915,0.064766444
15,1863.232,59.08911,0.18257122,1109.2214,34.1962,0.3403978,173.3314,715.4181,0.112509504,1856.1581,7.0140586,0.06844685,1034.7708,12.636207,0.06433554
16,1863.4745,59.18399,0.18127717,1109.0972,34.350685,0.34474322,173.78056,715.604,0.11520206,1077.4321,93.00173,0.07225289,1106.4042,34.49814,0.06363379
