scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,902.0171,679.48425,0.9067686,892.04535,525.5069,0.7617554,870.0425,365.40933,0.71297413,848.9695,210.1799,0.8970459,892.12915,525.33966,0.12560786
1,902.035,679.65753,0.90910727,891.99115,525.4132,0.7684952,869.82166,365.4186,0.71277434,848.7956,210.30484,0.94248444,892.09216,525.25684,0.13761942
2,901.96124,679.3329,0.9156055,891.9535,525.3165,0.77476925,869.8981,365.48868,0.72226685,848.80865,210.22388,0.9619427,892.05347,525.1563,0.13564977
3,901.93665,679.3272,0.91521114,891.8997,525.3347,0.7645421,869.8088,365.4504,0.7494965,848.5824,210.01913,0.9539971,891.99365,525.18005,0.13017292
4,901.8993,679.2049,0.9015649,891.9024,525.1842,0.76261127,869.4445,365.28635,0.7350483,848.27576,209.78642,0.96254504,892.0083,525.02264,0.12749353
5,901.9502,679.319,0.9108838,891.94135,525.22046,0.7678829,869.65234,365.23624,0.7494203,848.2278,209.64651,0.964105,892.0478,525.0556,0.11735747
6,901.953,679.3054,0.89636785,891.9479,525.264,0.76826555,869.58856,365.1776,0.7533994,848.0816,209.65811,0.9682473,892.06274,525.0948,0.120784946
7,901.9359,679.3135,0.89791274,891.9672,525.2845,0.7652065,869.62634,365.16205,0.7445131,848.00195,209.59567,0.96954733,892.0805,525.11383,0.11153753
8,901.87537,679.2311,0.8945675,892.03784,525.3117,0.765605,869.9323,365.28693,0.7397079,847.9433,209.68033,0.96444076,892.14594,525.15356,0.119523354
9,902.0007,679.32837,0.9036234,892.03064,525.4798,0.74505335,869.72046,365.3203,0.7295531,847.8269,209.89113,0.9694846,892.1335,525.3414,0.13019462
10,902.0693,679.3386,0.88087064,892.0956,525.6187,0.72383565,869.5522,365.2501,0.7093278,847.6306,210.00021,0.9793377,892.2115,525.4918,0.12944867
11,902.06647,679.40515,0.8837558,892.1031,525.7448,0.7166353,869.46124,365.29312,0.7370045,847.54443,210.0919,0.9898625,892.1894,525.62256,0.15175761
12,902.0958,679.41656,0.8830039,892.2035,525.66766,0.7129507,869.2169,365.42828,0.74258107,847.50604,210.01529,0.9861514,892.2913,525.5388,0.14427717
13,902.11664,679.4453,0.88333035,892.25684,525.58264,0.708157,869.115,365.24664,0.7456942,847.5066,209.8941,0.97996485,892.3298,525.44586,0.1492146
14,902.1774,679.4331,0.8785691,892.2632,525.47363,0.70563084,869.274,365.21854,0.74743307,847.78046,209.67102,0.9628561,892.3527,525.3381,0.13642074
15,902.1205,679.42,0.88240117,892.2356,525.45795,0.71271855,869.19836,365.43356,0.7399795,847.8115,209.54982,0.96769905,892.32697,525.31,0.13460623
16,902.17993,679.4095,0.875397,892.3411,525.45667,0.7009492,869.2061,365.35056,0.7458528,847.78186,209.5619,0.9629684,892.4508,525.31494,0.14381069
17,902.0174,679.3938,0.8856035,892.3296,525.4586,0.70319194,869.38617,365.19794,0.7558984,847.8579,209.34834,0.96612155,892.42645,525.3218,0.14997081
