scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,959.8678,807.97925,0.6511927,945.55054,642.7327,0.86929303,917.1806,438.79535,0.6092163,913.15674,196.52435,0.8738277,887.13135,112.299614,0.801613
1,959.84247,808.1535,0.65684426,945.39453,642.13885,0.84602904,917.2072,438.70157,0.58328307,913.05396,196.47325,0.86779183,887.19037,112.1529,0.8020341
2,959.96936,808.1087,0.6525489,945.4091,642.0285,0.8390019,917.2322,438.69257,0.58474183,913.0476,196.5286,0.872955,887.5185,112.325424,0.802323
3,959.90314,808.00977,0.65256345,945.39716,642.0807,0.84924555,917.26587,438.71857,0.58437884,913.03815,196.56615,0.8725846,887.48956,112.34044,0.8027315
4,959.8496,807.92755,0.6436384,945.3204,641.96265,0.8519981,917.2461,438.73102,0.5854429,913.019,196.59863,0.87003833,887.39764,112.29146,0.7905035
5,959.8343,808.0122,0.6551935,945.34235,642.05524,0.8443762,917.03064,438.70245,0.6026059,913.06366,196.53938,0.8705806,887.3131,112.32348,0.7980248
6,959.748,808.1697,0.64441943,945.25696,641.98425,0.85535276,916.9545,438.6539,0.60873437,913.00494,196.55423,0.8628033,887.2572,112.35519,0.8000257
7,959.7805,808.0816,0.6413233,945.25714,642.0509,0.86396754,917.0203,438.78204,0.5998999,912.9159,196.702,0.86513835,887.1968,112.40374,0.8118503
8,959.918,808.07806,0.6372265,945.2096,641.9488,0.85691065,917.10236,438.82413,0.58487445,912.87067,196.6738,0.8651001,887.1794,112.372375,0.7966846
9,959.9076,808.05426,0.6372722,945.13226,641.86554,0.8600713,917.1119,438.8105,0.570356,912.8639,196.62172,0.86798626,887.19006,112.38712,0.79749006
10,959.78076,808.09686,0.64349836,945.15076,641.866,0.85520065,917.1659,438.74945,0.5812367,912.8226,196.60889,0.8666677,887.0445,112.44861,0.79507446
11,959.8162,808.0848,0.63878787,945.13544,641.83923,0.85676706,917.2004,438.80527,0.5747201,912.86444,196.55551,0.8644429,887.1899,112.265434,0.7993086
12,959.7969,808.1268,0.6382376,945.28577,641.8886,0.85373735,917.10223,438.7497,0.5993717,912.8251,196.51689,0.86950016,887.0953,112.19791,0.7898278
13,959.70703,808.14404,0.62970436,945.38654,641.9587,0.8508974,917.11786,438.828,0.5993756,912.85876,196.73047,0.84327155,887.0728,112.42592,0.81296813
14,959.5476,808.17926,0.63405627,945.222,641.95966,0.85385656,917.0858,438.83078,0.59493965,912.85297,196.79416,0.8485901,886.8889,112.63424,0.82820463
15,959.56134,808.1891,0.64013916,945.2118,642.00415,0.86211497,917.0566,438.8719,0.6032923,912.7716,196.83556,0.8468148,886.8803,112.69905,0.8334191
16,959.5782,808.31744,0.655258,945.2232,642.08203,0.85869265,916.9699,438.94296,0.6062463,912.6376,196.87172,0.8471574,886.94495,112.72618,0.83428675
17,959.65594,808.36835,0.6491765,945.1181,641.7967,0.8615124,917.0035,438.76038,0.6104388,912.71454,196.69774,0.85373837,887.18646,112.42611,0.8294959
