scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,892.3898,433.28674,0.69449836,821.3022,299.06976,0.9400471,838.7311,163.52704,1.0,830.87976,4.6028743,0.3162126,821.3944,299.67078,0.14278215
1,891.79065,433.33804,0.6883609,820.83,299.61356,0.942745,838.67145,163.75337,0.9942835,830.533,4.6025853,0.33433294,821.00824,300.23096,0.15193266
2,891.33746,433.35696,0.69447345,820.8068,299.4735,0.94714195,838.2148,163.93822,0.9995352,830.5381,4.5789337,0.3333413,820.96454,299.99014,0.15675324
3,890.95715,433.48108,0.6859415,820.5433,299.68756,0.9447244,838.2349,164.1576,0.9949663,830.58026,4.607447,0.33180445,820.7583,300.18137,0.16058879
4,890.5964,433.30338,0.6887135,820.1626,299.64062,0.95114404,837.9234,163.97864,0.9871364,830.6325,4.734308,0.34356812,820.4345,300.0791,0.14473881
5,890.67084,433.32516,0.6876359,820.6227,299.64865,0.93918383,837.99744,163.94345,0.98659134,830.73724,4.6971593,0.3520003,820.8394,300.18613,0.16483878
6,890.863,433.07492,0.6845813,820.7314,299.19174,0.94941056,838.0212,163.6375,0.98579204,830.51544,4.8123155,0.3398325,820.893,299.61426,0.148123
7,891.0273,432.77063,0.7164353,820.62067,298.88272,0.9650922,838.12463,163.0948,0.98096925,830.70715,4.880781,0.32759172,820.7753,299.18674,0.13771442
8,890.94196,432.74304,0.7351003,820.5932,298.55508,0.97498786,838.1172,163.09996,0.97749585,830.59375,4.8499923,0.3235216,820.70667,298.80255,0.12523665
9,890.1648,433.11337,0.65388787,820.5419,298.62247,0.97107637,838.07404,163.37712,0.94573575,830.6357,4.824984,0.32327503,820.67786,298.94995,0.1285098
10,889.23395,432.84256,0.62816775,819.4332,298.85632,0.9803915,837.67615,162.97758,0.9579746,830.6379,4.844766,0.32207918,819.7242,299.04282,0.10865235
11,889.6481,432.90723,0.63541883,820.007,298.53043,0.9698857,837.96216,162.70746,0.9540856,831.0376,4.7941275,0.31860986,820.28253,298.7463,0.11584305
12,890.4719,432.52377,0.67504,820.7073,298.27908,0.9578399,838.37286,162.53944,0.9578016,831.62805,4.977587,0.2872112,820.7743,298.58588,0.12570278
13,891.2108,432.54236,0.6899126,820.967,298.57703,0.96504766,838.58325,162.64668,0.96409637,832.0452,4.9603095,0.27569816,820.9153,298.96808,0.1360818
14,891.9222,432.46082,0.6873438,821.22986,298.50006,0.97521365,838.61755,162.71976,0.9715756,832.6195,5.0414257,0.24317376,821.1687,298.9497,0.12665233
15,891.91583,432.4558,0.6874902,821.2455,298.50116,0.97403735,838.65405,162.69206,0.95448035,832.4469,4.952633,0.2637622,821.15515,298.93384,0.124307334
16,891.56476,432.34387,0.6333518,821.3265,298.0184,0.95620704,838.3688,162.52652,0.975696,833.2474,4.939184,0.2248095,821.9025,298.1753,0.12626319
17,891.3622,432.21094,0.66536963,821.36206,297.82956,0.9486544,838.6834,162.19118,0.9690357,833.464,4.948531,0.21583752,821.26965,298.22934,0.12313437
