scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1024.9792,1189.7523,0.13395633,72.34113,1157.353,0.14124091,1829.2643,18.886044,0.049776383,348.57733,166.08054,0.06814161,72.1969,1159.5464,0.11089693
1,1024.8549,1189.4579,0.14760816,568.9695,1019.6497,0.05545337,1829.558,19.918133,0.050445423,1022.9188,1187.3695,0.050608557,1829.9303,17.707138,0.112014845
2,1025.0099,1189.6724,0.14151819,1022.7561,1189.7828,0.052473415,1022.9812,1187.7697,0.036351036,1022.94293,1187.4375,0.047585472,1027.5013,1188.6982,0.031958412
3,1025.0641,1189.8081,0.13770926,1022.68634,1189.9742,0.04732232,1022.9125,1187.74,0.033687,1022.8675,1187.4587,0.047466356,1027.5991,1188.7943,0.030005163
4,1025.1549,1189.9323,0.13577834,1022.67163,1190.2443,0.045926016,564.1828,1020.2904,0.034485243,1022.87445,1187.5065,0.04685157,1027.6052,1188.8654,0.029806286
5,1025.2241,1190.6473,0.11990747,1022.3424,1191.0713,0.041339066,564.5134,1020.4194,0.036704022,1022.4866,1191.8494,0.04004862,568.72644,1019.4469,0.04472744
6,1025.1207,1190.3778,0.124631,1022.40894,1190.7363,0.04389365,564.7094,1020.5933,0.038663507,1022.5551,1191.5671,0.0430844,564.7574,1019.9532,0.06373512
7,1025.1674,1190.5146,0.12285792,1022.3624,1190.9529,0.041860633,1875.2001,234.59644,0.037133805,1022.50684,1191.7444,0.041589737,564.7923,1019.9353,0.07147246
8,1025.2332,1190.5219,0.12565762,1022.4694,1191.0443,0.0417516,564.62823,1020.5615,0.034673993,1022.5995,1191.798,0.043136217,564.7191,1019.9657,0.062155347
9,1025.5444,1188.5627,0.1269997,1022.3687,1191.2338,0.041173335,1828.5198,24.634775,0.0520965,1022.48395,1191.9551,0.042265847,1828.3322,18.974974,0.04836878
10,1025.2141,1190.5635,0.12360099,105.1411,1160.3335,0.048350867,1828.8257,25.039825,0.044194072,1022.53595,1191.8514,0.042532213,1828.9888,19.525358,0.08262687
11,1025.2008,1190.6041,0.12251842,104.393425,1160.3748,0.055846702,1832.3125,22.535574,0.0549353,1022.4903,1191.8854,0.041902278,1832.7324,20.00035,0.19742772
12,1025.454,1188.5491,0.123483755,103.85706,1160.0791,0.081621565,1830.5917,21.174536,0.07133257,1022.4904,1191.8522,0.04248046,1830.9307,20.239742,0.21322054
13,1025.482,1188.5173,0.12348112,106.56995,1160.4937,0.043179717,564.5765,1020.5982,0.036489226,1022.4948,1191.8784,0.042297263,568.80035,1019.40894,0.038889702
14,1025.1827,1190.5153,0.12482703,1022.41797,1190.9564,0.043246046,564.38983,1020.5079,0.03489017,1022.5484,1191.7463,0.042666774,1027.9697,1189.1757,0.02352978
15,1025.2136,1190.578,0.121546105,1022.3807,1191.053,0.040157393,562.44025,1023.50635,0.03570218,1022.50415,1191.8046,0.040943354,568.7339,1019.4792,0.037723735
