timestamp,quat1,quat2
141020136148,"(0.66259765625, -0.6881103515625, -0.29571533203125, 0.001220703125)","(0.0, 0.0, 0.0, 0.0)"
141020146674,"(0.66259765625, -0.6881103515625, -0.2957763671875, 0.00115966796875)","(0.0, 0.0, 0.0, 0.0)"
141020158327,"(0.66259765625, -0.68804931640625, -0.2958984375, 0.000732421875)","(0.0, 0.0, 0.0, 0.0)"
141020168697,"(0.66259765625, -0.68798828125, -0.2960205078125, 0.00048828125)","(0.0, 0.0, 0.0, 0.0)"
141020178834,"(0.66265869140625, -0.68792724609375, -0.29608154296875, 0.000244140625)","(0.0, 0.0, 0.0, 0.0)"
141020189711,"(0.6627197265625, -0.6878662109375, -0.296142578125, 0.0)","(1.0, 6.103515625e-05, -0.00091552734375, 0.0)"
141020199571,"(0.6627197265625, -0.687744140625, -0.2962646484375, -0.00030517578125)","(1.0, 6.103515625e-05, -0.00115966796875, 0.0)"
141020210396,"(0.66278076171875, -0.68768310546875, -0.29638671875, -0.0006103515625)","(1.0, 6.103515625e-05, -0.0013427734375, 6.103515625e-05)"
141020221228,"(0.662841796875, -0.68756103515625, -0.2965087890625, -0.0008544921875)","(1.0, 6.103515625e-05, -0.0015869140625, 6.103515625e-05)"
141020231354,"(0.662841796875, -0.6875, -0.29656982421875, -0.0010986328125)","(1.0, 6.103515625e-05, -0.00177001953125, 0.00018310546875)"
141020235136,"(0.662841796875, -0.6875, -0.29656982421875, -0.0010986328125)","(1.0, 6.103515625e-05, -0.00177001953125, 0.00018310546875)"
141020240211,"(0.66290283203125, -0.68743896484375, -0.296630859375, -0.0013427734375)","(0.767578125, 0.11114501953125, 0.6312255859375, -6.103515625e-05)"
141020244448,"(0.66290283203125, -0.68743896484375, -0.296630859375, -0.0013427734375)","(0.767578125, 0.11114501953125, 0.6312255859375, -6.103515625e-05)"
141020249492,"(0.6629638671875, -0.6873779296875, -0.296630859375, -0.00152587890625)","(0.767578125, 0.11114501953125, 0.6312255859375, -6.103515625e-05)"
141020253986,"(0.6629638671875, -0.6873779296875, -0.296630859375, -0.00152587890625)","(0.76763916015625, 0.1112060546875, 0.631103515625, 0.0)"
141020257619,"(0.6629638671875, -0.6873779296875, -0.296630859375, -0.00152587890625)","(0.76763916015625, 0.1112060546875, 0.631103515625, 0.0)"
141020263621,"(0.6630859375, -0.68731689453125, -0.296630859375, -0.00164794921875)","(0.76763916015625, 0.11126708984375, 0.631103515625, 6.103515625e-05)"
141020268094,"(0.6630859375, -0.68731689453125, -0.296630859375, -0.00164794921875)","(0.76763916015625, 0.11126708984375, 0.631103515625, 6.103515625e-05)"
141020274008,"(0.66314697265625, -0.687255859375, -0.2965087890625, -0.001708984375)","(0.76763916015625, 0.111328125, 0.631103515625, 0.0001220703125)"
141020279117,"(0.66326904296875, -0.6871337890625, -0.29644775390625, -0.0018310546875)","(0.76763916015625, 0.111328125, 0.631103515625, 0.0001220703125)"
141020284051,"(0.66326904296875, -0.6871337890625, -0.29644775390625, -0.0018310546875)","(0.76763916015625, 0.1114501953125, 0.63116455078125, 0.000244140625)"
141020287879,"(0.66326904296875, -0.6871337890625, -0.29644775390625, -0.0018310546875)","(0.76763916015625, 0.1114501953125, 0.63116455078125, 0.000244140625)"
