scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1820.4613,1039.2885,0.04406322,1789.3995,899.6422,0.069753826,1823.7281,1049.8097,0.07099808,208.04698,772.51483,0.10827598,1823.9991,1048.85,0.12051378
1,1790.2529,894.61224,0.054355342,1789.1376,899.52234,0.101001576,1824.514,1050.0095,0.05782424,208.10039,772.4447,0.11810274,1824.8318,1049.388,0.109271035
2,1790.2974,894.7329,0.060182754,1789.1592,899.5005,0.10287517,1824.4344,1050.0778,0.060783077,208.19312,772.5143,0.12016869,1824.7118,1049.314,0.11121576
3,1790.218,894.6957,0.062409345,1789.256,899.63983,0.0858059,1823.7188,1050.0873,0.09185233,208.24356,772.4521,0.122630246,1823.8171,1045.2529,0.13651648
4,1789.9738,894.2543,0.028536633,1789.0686,899.801,0.07780133,1824.439,1050.0997,0.0624166,208.2599,772.44604,0.11979208,1824.6107,1049.2662,0.1129248
5,1820.9639,1038.3357,0.027674096,1788.8188,899.6704,0.07783814,1824.4738,1050.1465,0.065320924,208.18152,772.4468,0.12023447,1824.7762,1049.3619,0.10446945
6,1820.9644,1038.2142,0.030709632,1788.7938,899.64685,0.07627961,1824.5651,1050.0688,0.060378075,208.20126,772.4452,0.12242845,1830.2343,1049.4294,0.09727611
7,1820.761,1038.1617,0.034817476,1788.7161,899.64996,0.073110715,1824.3807,1049.6047,0.06668288,208.15968,772.3756,0.12101898,1830.2305,1049.102,0.084956765
8,1820.6774,1038.2017,0.030517323,1788.7053,899.8318,0.08246688,1824.3494,1049.8257,0.06318887,208.19893,772.43005,0.12466888,1819.7892,1049.4012,0.08958619
9,1820.9246,1038.8977,0.03520363,1788.7181,899.5597,0.068552405,1824.2509,1049.987,0.06752331,208.1087,772.47406,0.110270746,1824.54,1049.2334,0.09946267
10,1821.0945,1039.8384,0.043790534,1788.8795,899.6454,0.083055094,1824.039,1050.0911,0.07465352,210.00368,770.5935,0.11095362,1824.3246,1045.4106,0.12405753
11,1821.0955,1039.8826,0.056119397,1788.6854,899.74554,0.077228025,1823.9867,1049.8778,0.07877307,208.0634,772.44617,0.10823765,1824.2241,1048.9513,0.11542899
12,1821.0483,1039.5223,0.050247066,1788.7657,899.5939,0.08425717,1824.1171,1049.7871,0.07525372,208.10313,772.4605,0.11347222,1824.3824,1049.0109,0.104026586
13,1820.8877,1039.2213,0.04339694,1798.4343,898.9039,0.079150416,1824.0841,1049.894,0.07341517,208.07248,772.4618,0.111911274,1824.4536,1045.1659,0.11752279
14,1821.083,1039.8193,0.043717336,1788.7059,899.7896,0.07053198,1823.9528,1049.8726,0.08628294,208.04358,772.3957,0.11498033,1824.317,1045.3162,0.12493457
15,1820.977,1039.7256,0.03877624,1788.8116,899.80145,0.07901789,1824.1091,1050.007,0.084488265,208.01764,772.374,0.121378586,1824.4393,1045.4072,0.11982991
16,1820.9292,1039.0312,0.027571665,1788.7559,899.8577,0.08538245,1824.3591,1050.1384,0.069594435,209.88043,770.7016,0.12313416,1824.714,1049.2999,0.09689326
