timestamp,quat1,quat2
230137096515,"(0.71527099609375, -0.689697265625, -0.1126708984375, 0.00262451171875)","(0.0078125, 0.0, 0.0, 0.0)"
230137107546,"(0.71527099609375, -0.689697265625, -0.11279296875, 0.00250244140625)","(0.0078125, 0.0, 0.0, 0.0)"
230137117647,"(0.7152099609375, -0.689697265625, -0.11297607421875, 0.00250244140625)","(0.0078125, 0.0, 0.0, 0.0)"
230137127790,"(0.7152099609375, -0.689697265625, -0.11297607421875, 0.00250244140625)","(0.0078125, 0.0, 0.0, 0.0)"
230137137635,"(0.7152099609375, -0.689697265625, -0.1131591796875, 0.00238037109375)","(0.0078125, 0.0, 0.0, 0.0)"
230137146349,"(0.7152099609375, -0.68963623046875, -0.11334228515625, 0.002197265625)","(0.0, 0.0, 0.0, 0.0)"
230137155410,"(0.7152099609375, -0.68963623046875, -0.11346435546875, 0.0020751953125)","(1.0, -0.0003662109375, -0.0008544921875, 0.0)"
230137164809,"(0.7152099609375, -0.68963623046875, -0.11346435546875, 0.0020751953125)","(1.0, -0.0003662109375, -0.0008544921875, 0.0)"
230137176061,"(0.7152099609375, -0.68963623046875, -0.1134033203125, 0.00213623046875)","(1.0078125, -0.0003662109375, -0.0008544921875, 0.0)"
230137186295,"(0.71527099609375, -0.6895751953125, -0.11328125, 0.00225830078125)","(1.0078125, -0.0003662109375, -0.0008544921875, 0.0)"
230137196215,"(0.71527099609375, -0.68963623046875, -0.11322021484375, 0.0023193359375)","(1.0078125, -0.0003662109375, -0.0008544921875, 0.0)"
230137205263,"(0.71527099609375, -0.68963623046875, -0.11309814453125, 0.00244140625)","(0.74798583984375, 0.2310791015625, 0.6221923828125, 0.0)"
230137213233,"(0.71527099609375, -0.68963623046875, -0.113037109375, 0.00250244140625)","(0.748046875, 0.2310791015625, 0.62213134765625, -6.103515625e-05)"
230137219774,"(0.71527099609375, -0.68963623046875, -0.113037109375, 0.00250244140625)","(0.74810791015625, 0.23114013671875, 0.62200927734375, -0.0001220703125)"
230137226846,"(0.71527099609375, -0.68963623046875, -0.113037109375, 0.00250244140625)","(0.74810791015625, 0.23114013671875, 0.62200927734375, -0.0001220703125)"
230137235773,"(0.71527099609375, -0.68963623046875, -0.11309814453125, 0.00244140625)","(0.74822998046875, 0.23114013671875, 0.62188720703125, -0.00018310546875)"
230137245271,"(0.71527099609375, -0.68963623046875, -0.1131591796875, 0.00238037109375)","(0.748291015625, 0.23114013671875, 0.62176513671875, -0.000244140625)"
230137253664,"(0.71527099609375, -0.6895751953125, -0.11322021484375, 0.0023193359375)","(0.7484130859375, 0.23114013671875, 0.62164306640625, -0.00030517578125)"
230137261348,"(0.71527099609375, -0.6895751953125, -0.11334228515625, 0.002197265625)","(0.74853515625, 0.23114013671875, 0.62152099609375, -0.00030517578125)"
230137268480,"(0.71527099609375, -0.6895751953125, -0.11334228515625, 0.002197265625)","(0.74853515625, 0.23114013671875, 0.62152099609375, -0.00030517578125)"
230137276364,"(0.7152099609375, -0.68963623046875, -0.1134033203125, 0.00213623046875)","(0.7486572265625, 0.2310791015625, 0.62139892578125, -0.00030517578125)"
230137285904,"(0.71514892578125, -0.689697265625, -0.11346435546875, 0.0020751953125)","(0.74871826171875, 0.23095703125, 0.621337890625, -0.0003662109375)"
230137295334,"(0.715087890625, -0.68975830078125, -0.11346435546875, 0.0020751953125)","(0.74884033203125, 0.23095703125, 0.6212158203125, -0.00030517578125)"
230137302792,"(0.71514892578125, -0.68975830078125, -0.1134033203125, 0.00201416015625)","(0.7489013671875, 0.23095703125, 0.62115478515625, -0.0003662109375)"
230137309052,"(0.71514892578125, -0.68975830078125, -0.1134033203125, 0.00201416015625)","(0.7489013671875, 0.23095703125, 0.62115478515625, -0.0003662109375)"
230137316585,"(0.71514892578125, -0.68975830078125, -0.1134033203125, 0.00201416015625)","(0.74896240234375, 0.23095703125, 0.62109375, -0.0003662109375)"
230137325798,"(0.715087890625, -0.6898193359375, -0.1134033203125, 0.00201416015625)","(0.74896240234375, 0.23089599609375, 0.62109375, -0.00042724609375)"
230137335058,"(0.71502685546875, -0.6898193359375, -0.1134033203125, 0.00201416015625)","(0.74896240234375, 0.2308349609375, 0.62109375, -0.00042724609375)"
230137342960,"(0.71502685546875, -0.68988037109375, -0.11334228515625, 0.0020751953125)","(0.7490234375, 0.23077392578125, 0.62109375, -0.0003662109375)"
230137348862,"(0.71502685546875, -0.68988037109375, -0.11334228515625, 0.0020751953125)","(0.7490234375, 0.23077392578125, 0.62109375, -0.0003662109375)"
230137356404,"(0.71502685546875, -0.68988037109375, -0.11322021484375, 0.002197265625)","(0.74896240234375, 0.23077392578125, 0.62115478515625, -0.0003662109375)"
230137363089,"(0.71502685546875, -0.68988037109375, -0.11322021484375, 0.002197265625)","(0.7489013671875, 0.2308349609375, 0.6212158203125, -0.00042724609375)"
230137370127,"(0.71502685546875, -0.68988037109375, -0.11334228515625, 0.00213623046875)","(0.74884033203125, 0.23095703125, 0.6212158203125, -0.00048828125)"
230137378151,"(0.71502685546875, -0.68988037109375, -0.11334228515625, 0.00213623046875)","(0.74884033203125, 0.23095703125, 0.6212158203125, -0.00048828125)"
230137387067,"(0.71502685546875, -0.68988037109375, -0.11334228515625, 0.0020751953125)","(0.748779296875, 0.2310791015625, 0.6212158203125, -0.00054931640625)"
230137395440,"(0.71502685546875, -0.6898193359375, -0.11334228515625, 0.0020751953125)","(0.74871826171875, 0.2310791015625, 0.62127685546875, -0.0006103515625)"
230137402962,"(0.71514892578125, -0.689697265625, -0.11328125, 0.0020751953125)","(0.74871826171875, 0.2310791015625, 0.62127685546875, -0.0006103515625)"
230137409509,"(0.71514892578125, -0.689697265625, -0.11328125, 0.0020751953125)","(0.74871826171875, 0.2310791015625, 0.62127685546875, -0.0006103515625)"
230137417030,"(0.7152099609375, -0.68963623046875, -0.11322021484375, 0.00213623046875)","(0.7486572265625, 0.23114013671875, 0.621337890625, -0.00054931640625)"
230137425804,"(0.7152099609375, -0.689697265625, -0.1131591796875, 0.002197265625)","(0.74859619140625, 0.23114013671875, 0.6214599609375, -0.00048828125)"
230137435067,"(0.7152099609375, -0.689697265625, -0.1131591796875, 0.00225830078125)","(0.74859619140625, 0.23114013671875, 0.6214599609375, -0.00048828125)"
230137444687,"(0.7152099609375, -0.689697265625, -0.11322021484375, 0.0023193359375)","(0.74859619140625, 0.23114013671875, 0.6214599609375, -0.00048828125)"
