scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,901.9756,289.93784,0.6599588,862.95844,143.1077,0.8136551,882.2819,8.086704,0.5693573,1034.7987,988.3309,0.030775683,882.2301,8.653937,0.16164584
1,903.55945,289.72202,0.6770936,863.74677,143.17188,0.78538114,882.3994,7.89334,0.5788168,1034.621,988.3135,0.035106707,882.3017,8.559511,0.16404215
2,903.9167,289.06842,0.68161815,863.7446,142.16516,0.8521166,882.4463,7.42821,0.5637603,1034.714,988.53973,0.040324178,882.34937,8.274156,0.15201323
3,902.37225,289.23386,0.70051485,862.6491,142.11063,0.8564764,880.8028,7.670664,0.4935671,1034.7097,988.5884,0.043044712,881.042,8.223885,0.16566941
4,901.08185,288.5408,0.7177904,861.63257,141.87102,0.85692817,880.0342,7.7370267,0.49063483,1034.7303,988.5328,0.04039725,880.18243,8.153578,0.17080331
5,900.05145,289.09763,0.7139925,861.4109,142.19496,0.81891555,879.8581,7.808551,0.50035787,1034.7317,988.5706,0.039562933,880.0491,8.217469,0.16977881
6,899.881,289.04126,0.7249662,861.4166,142.4198,0.8135368,879.8462,7.888074,0.4743226,1034.8005,988.6167,0.037183076,880.0431,8.264696,0.17765306
7,900.8192,288.8854,0.7132267,861.575,142.3072,0.812113,879.57556,7.9537535,0.46559492,1034.834,988.60187,0.033141777,879.7435,8.389383,0.16931638
8,900.7433,288.8174,0.7206743,861.6379,142.28615,0.8134541,879.5686,7.9486203,0.4659276,1034.8833,988.6251,0.034750935,879.73676,8.377369,0.17274752
9,900.6181,288.67325,0.7382298,861.5593,142.24026,0.8281815,879.5863,7.929821,0.45932293,1034.8357,988.6109,0.035107385,879.74347,8.368292,0.1711492
10,900.63586,288.70996,0.7374408,861.3259,142.11073,0.8252863,879.4721,7.8078814,0.45391953,1034.8239,988.5803,0.03665118,879.6166,8.223658,0.16986339
11,900.54834,288.52777,0.7434865,861.15533,142.22502,0.81234103,879.2769,7.7167754,0.4609291,1034.8162,988.6345,0.038163707,879.4346,8.117446,0.17672323
12,900.44995,288.3596,0.73376995,861.13165,141.95648,0.8238036,879.31934,7.4195247,0.4712795,1034.7927,988.5883,0.037277497,879.46356,7.8706083,0.16906795
13,900.63336,288.28488,0.7234399,861.25287,141.86919,0.8286011,879.26434,7.2343564,0.47259593,1034.6853,988.605,0.034906078,879.4267,7.6729503,0.16368054
14,900.8114,288.25046,0.7173561,861.2484,141.76842,0.813689,879.2379,7.181534,0.4730224,1034.6051,988.5723,0.036537446,879.3936,7.597875,0.17348097
15,901.70624,287.76358,0.73058355,861.20935,141.68227,0.80068886,878.81775,7.0651126,0.4808098,1034.5986,988.6213,0.03712025,879.0202,7.4681845,0.17197017
16,902.3222,287.65384,0.7069031,861.28784,141.57338,0.8172683,879.03613,6.925983,0.47131163,1034.5135,988.6228,0.0337078,879.2218,7.3359914,0.1580057
17,903.1656,287.7802,0.6717641,861.55396,141.70253,0.82445234,879.0807,6.95475,0.4609636,1034.4678,988.66614,0.035194494,879.2471,7.3822165,0.17294946
