timestamp,quat1,quat2
232621253480,"(0.704345703125, -0.70709228515625, -0.06201171875, -0.00299072265625)","(0.0, 0.0, 0.0, 0.0)"
232621268126,"(0.70452880859375, -0.70697021484375, -0.061767578125, -0.00274658203125)","(0.0, 0.0, 0.0, 0.0)"
232621279703,"(0.70452880859375, -0.70697021484375, -0.06170654296875, -0.002685546875)","(0.0, 0.0, 0.0, 0.0)"
232621291412,"(0.70452880859375, -0.70697021484375, -0.06170654296875, -0.002685546875)","(0.0, 0.0, 0.0, 0.0)"
232621302666,"(0.70452880859375, -0.70697021484375, -0.061767578125, -0.00274658203125)","(0.0, 0.0, 0.0, 0.0)"
232621312632,"(0.7044677734375, -0.70703125, -0.0618896484375, -0.00286865234375)","(1.0078125, 6.103515625e-05, 0.0, -6.103515625e-05)"
232621322755,"(0.704345703125, -0.7071533203125, -0.06195068359375, -0.00299072265625)","(1.0, 0.0, -0.00030517578125, -0.0001220703125)"
232621333760,"(0.70428466796875, -0.70721435546875, -0.06207275390625, -0.0030517578125)","(1.0, 0.0, -0.00042724609375, -0.00018310546875)"
232621344213,"(0.70416259765625, -0.707275390625, -0.0621337890625, -0.003173828125)","(1.0, 6.103515625e-05, -0.00048828125, -0.00030517578125)"
232621353028,"(0.7041015625, -0.7073974609375, -0.06219482421875, -0.00323486328125)","(1.0, 6.103515625e-05, -0.00048828125, -0.00030517578125)"
232621360619,"(0.70404052734375, -0.70745849609375, -0.06219482421875, -0.00323486328125)","(0.74658203125, 0.20367431640625, 0.63336181640625, -0.00042724609375)"
232621365859,"(0.70404052734375, -0.70745849609375, -0.06219482421875, -0.00323486328125)","(0.74658203125, 0.20367431640625, 0.63336181640625, -0.00042724609375)"
232621373290,"(0.70404052734375, -0.70745849609375, -0.06219482421875, -0.00323486328125)","(0.74658203125, 0.20367431640625, 0.63336181640625, -0.00042724609375)"
232621382308,"(0.70404052734375, -0.70745849609375, -0.0621337890625, -0.003173828125)","(0.74652099609375, 0.2037353515625, 0.6334228515625, -0.00042724609375)"
232621391087,"(0.7041015625, -0.7073974609375, -0.06207275390625, -0.00311279296875)","(0.74639892578125, 0.20379638671875, 0.63348388671875, -0.00042724609375)"
