timestamp,adc_ch0,adc_ch1,adc_ch2,adc_ch3
210605017534,0,0,0,3746975
210605017534,0,0,0,3744987
210605017534,0,0,0,3745094
210605017534,0,0,0,3746832
210605017534,0,0,0,3744723
210605086033,0,0,0,3745664
210605086033,0,0,0,3745133
210605086033,0,0,0,3747381
210605086033,0,0,0,3746116
210605086033,0,0,0,3743881
210605144969,0,0,0,3746111
210605144969,0,0,0,3746133
210605144969,0,0,0,3746667
210605144969,0,0,0,3746444
210605144969,0,0,0,3746091
210605205251,0,0,0,3746434
210605205251,0,0,0,3746948
210605205251,0,0,0,3746565
210605205251,0,0,0,3747094
210605205251,0,0,0,3746090
210605265273,0,0,0,3744479
210605265273,0,0,0,3742237
210605265273,0,0,0,3745230
210605265273,0,0,0,3743987
210605265273,0,0,0,3743910
210605325209,0,0,0,3744420
210605325209,0,0,0,3745464
210605325209,0,0,0,3743248
210605325209,0,0,0,3743886
210605325209,0,0,0,3743920
210605386472,0,0,0,3743487
210605386472,0,0,0,3743940
210605386472,0,0,0,3741862
210605386472,0,0,0,3743516
210605386472,0,0,0,3743214
210605444238,0,0,0,3745028
210605444238,0,0,0,3743164
210605444238,0,0,0,3743002
210605444238,0,0,0,3743780
210605444238,0,0,0,3743139
210605503979,0,0,0,3742781
210605503979,0,0,0,3742196
210605503979,0,0,0,3743370
210605503979,0,0,0,3742696
210605503979,0,0,0,3743217
210605564075,0,0,0,3742882
210605564075,0,0,0,3744407
210605564075,0,0,0,3742580
210605564075,0,0,0,3743330
210605564075,0,0,0,3744806
210605624078,0,0,0,3744408
210605624078,0,0,0,3743801
210605624078,0,0,0,3743336
210605624078,0,0,0,3743352
210605624078,0,0,0,3744592
210605683529,0,0,0,3743108
210605683529,0,0,0,3743979
210605683529,0,0,0,3743799
210605683529,0,0,0,3746026
210605683529,0,0,0,3744692
210605744497,0,0,0,3744720
210605744497,0,0,0,3742869
210605744497,0,0,0,3743356
210605744497,0,0,0,3743555
210605744497,0,0,0,3743182
210605803579,0,0,0,3745452
210605803579,0,0,0,3743662
210605803579,0,0,0,3742897
210605803579,0,0,0,3744037
