scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,862.13,925.1367,0.740929,842.4048,758.23944,0.8553412,842.8038,558.0303,0.68488675,838.4995,409.5386,0.49248308,829.5967,226.73471,0.579238
1,862.1299,925.1499,0.75890166,842.414,758.3257,0.85034156,842.79956,557.92395,0.7108786,838.7461,409.48425,0.5094285,829.8683,226.71594,0.61221224
2,862.0763,925.0155,0.76324844,842.5387,758.3817,0.855338,842.83826,557.8853,0.72406095,838.7254,409.71652,0.53774786,830.0188,226.48807,0.61065924
3,862.06024,925.04456,0.7610212,842.5424,758.3151,0.86153495,842.878,557.9438,0.71945083,838.74335,409.77457,0.521154,830.0353,226.3896,0.618037
4,862.07153,925.10724,0.749201,842.562,758.2358,0.83843845,842.9059,557.8862,0.72799546,838.7646,409.69626,0.47725946,830.0025,226.3725,0.6198984
5,862.1586,925.0711,0.76648915,842.4292,758.1089,0.8724042,842.88495,557.76166,0.6958427,838.76544,409.68146,0.51049185,829.8061,226.30136,0.55528855
6,862.22144,925.2302,0.74973744,842.55023,758.16943,0.87453336,842.8832,557.8298,0.6996903,838.7068,409.70306,0.5233413,829.8074,226.38193,0.56636167
7,862.2506,925.1947,0.7484807,842.5425,758.121,0.8777989,842.90936,557.79126,0.69131714,838.6421,409.62097,0.5243453,829.74786,226.39616,0.5511074
8,862.2329,925.2382,0.74205637,842.44727,758.0515,0.8758715,842.9178,557.759,0.70556974,838.50665,409.3304,0.48533648,829.58905,226.22816,0.5844298
9,862.1813,925.16174,0.7402891,842.49567,757.9772,0.87846905,842.90265,557.72046,0.7047614,838.5944,409.41055,0.503919,829.6403,226.28842,0.56577396
10,862.1809,925.1281,0.7465358,842.4883,757.9979,0.87992543,843.00507,557.6927,0.69554746,838.5963,409.48706,0.5216102,829.5955,226.28215,0.56231666
11,862.1597,925.10034,0.73914975,842.45135,758.07263,0.89509565,842.9473,557.7025,0.6898518,838.49646,409.45892,0.47421578,829.6165,226.46562,0.56166905
12,862.121,925.0021,0.74009657,842.5256,758.118,0.89426756,842.9587,557.6337,0.67330045,838.43524,409.56815,0.45695043,829.57623,226.41127,0.5925756
13,861.9768,924.92096,0.77249706,842.5182,758.1049,0.9093967,842.98615,557.7074,0.7044042,838.4427,409.5054,0.47485864,829.61,226.45059,0.5963154
14,861.94006,924.9163,0.7753331,842.5011,758.1065,0.90389943,843.0083,557.7221,0.737795,838.31305,409.5087,0.4858266,829.5756,226.48999,0.59969735
15,861.9107,924.903,0.7813611,842.4589,758.1862,0.8909912,842.9772,557.78796,0.7353086,838.3906,409.43533,0.46541625,829.6425,226.29897,0.59271145
16,861.72754,924.8814,0.7954639,842.3923,758.1091,0.9074129,842.9541,557.81305,0.7363771,838.4328,409.43954,0.481742,829.47046,226.32228,0.60558844
17,861.6973,924.864,0.80651784,842.3989,758.1216,0.89406943,842.9171,557.8063,0.6988827,838.5877,409.4171,0.50779325,829.6037,226.4197,0.6109081
