scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,870.18744,706.0383,0.61962783,857.9007,560.9705,0.7563556,839.70087,401.77362,0.71495587,813.1556,271.38818,0.7107316,784.6272,124.94307,0.72634995
1,870.6221,706.0314,0.5894321,857.9595,560.9228,0.76019293,839.8251,401.91156,0.71116024,813.27264,271.31503,0.7044486,784.6058,124.82788,0.7183506
2,870.63684,706.1059,0.5824318,857.9006,560.9813,0.76766336,839.849,401.88828,0.7265212,813.2617,271.29114,0.7145682,784.47534,124.999275,0.72261953
3,870.62634,705.9013,0.5696199,857.9073,560.97217,0.7564603,839.71326,401.9933,0.72216684,813.1945,271.34702,0.7074783,784.3902,125.001755,0.734682
4,870.5154,705.8262,0.57727605,857.7266,560.88763,0.7467673,839.8884,401.98004,0.7219078,813.2579,271.2803,0.71290046,784.4188,124.939865,0.72437483
5,870.471,705.9124,0.5770555,857.70416,561.0021,0.73817486,839.44324,402.22586,0.7145095,812.9567,271.31955,0.703324,784.29895,124.977936,0.7324371
6,870.47363,705.9134,0.58224845,857.75366,561.0168,0.73540664,839.3058,402.19205,0.68739194,813.09937,271.54297,0.71279204,784.27386,124.94833,0.73040897
7,870.5086,705.91895,0.5823922,857.795,561.0842,0.7341261,839.47955,402.01816,0.69876283,812.9636,271.4103,0.7146211,784.29517,124.937645,0.7303397
8,870.52405,705.9608,0.60620224,857.80817,561.0268,0.7530101,839.54065,402.03162,0.7145096,813.03955,271.54428,0.7162146,784.3027,124.952835,0.7287795
9,870.72833,706.32556,0.6119608,857.8259,561.1696,0.78284246,839.391,402.12732,0.720674,813.1125,271.50064,0.69176984,784.422,124.921814,0.73403996
10,870.75604,706.3217,0.60488236,857.8188,561.0878,0.79029375,839.4654,402.09836,0.71636957,813.1633,271.3468,0.69529676,784.4541,124.87936,0.7388798
11,870.83234,706.35504,0.6122176,857.8498,561.1288,0.79561454,839.5167,402.13376,0.7131065,813.3166,271.3507,0.6896327,784.5053,124.879265,0.7372696
12,870.92163,706.35144,0.60329,857.86395,561.1958,0.80870646,839.46826,402.19592,0.7209339,813.41254,271.20013,0.68848544,784.61646,124.77215,0.74387896
13,870.9114,706.36475,0.60071236,857.8739,561.1615,0.7873874,839.50604,402.2252,0.7205066,813.3933,271.2672,0.6839151,784.5841,124.83091,0.7421748
14,870.9171,706.3679,0.5927507,857.8705,561.19385,0.79124963,839.45355,402.16718,0.7227594,813.37177,271.231,0.68163997,784.5859,124.77667,0.7398422
15,870.98,706.2865,0.56709427,857.86115,561.1874,0.7888891,839.45026,402.2021,0.72327775,813.3776,271.23434,0.6797103,784.6328,124.84842,0.7417186
16,870.87,706.2819,0.56889254,857.8594,561.1693,0.777704,839.6862,402.18393,0.7131684,813.31976,271.23508,0.6747894,784.7786,124.96306,0.69755816
17,871.0445,706.2279,0.5697135,857.86414,561.3128,0.7799542,839.5156,402.1335,0.7194991,813.3045,271.4445,0.6853127,784.6078,124.81083,0.7405753
