scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,990.8026,691.0646,0.8226769,930.5432,538.29486,0.86329484,915.7254,353.7318,0.76118046,926.59247,145.10547,0.8493196,841.2535,64.75316,0.61108506
1,990.8058,691.1433,0.8263226,930.7473,538.01886,0.8574399,915.6166,353.79782,0.731867,926.7071,145.06,0.8390897,841.10944,65.26274,0.62248456
2,990.8522,691.2874,0.8308346,930.6512,538.35956,0.8642911,915.88495,353.8683,0.72274035,926.72327,145.0972,0.8277144,841.1219,65.23383,0.62053764
3,991.0312,691.3678,0.8256755,930.7474,538.3247,0.8614224,915.8687,353.87396,0.7120769,926.73773,145.11125,0.82780725,841.0412,65.30629,0.6271149
4,991.1421,691.44037,0.8149035,930.65497,538.3257,0.8579782,915.86163,353.879,0.7200409,926.7237,145.14136,0.82688165,841.0902,65.322395,0.6282682
5,990.9439,691.0734,0.83045745,930.545,538.3408,0.8699347,915.85223,353.49133,0.7247211,926.72125,145.10349,0.8304848,841.13916,65.21017,0.6192506
6,990.8566,690.6958,0.8218905,930.57294,538.29175,0.86602974,915.86707,353.44098,0.7195207,926.6903,145.10341,0.8355351,841.11554,65.209984,0.6382624
7,990.81744,690.7023,0.8256772,930.63434,538.179,0.8638344,915.8866,353.47412,0.7256009,926.73395,145.10675,0.83594143,841.18176,65.15584,0.61385083
8,990.81067,690.4847,0.8050971,930.6192,538.2123,0.8591329,915.9208,353.58743,0.72852653,926.7621,145.1315,0.83895856,841.24774,65.01699,0.62812716
9,990.8845,690.3879,0.81811106,930.75256,538.16174,0.85993516,915.91986,353.53568,0.72714883,926.82745,145.17453,0.8329826,841.32117,65.25702,0.6344204
10,990.91425,690.5385,0.8132884,930.7063,538.1763,0.86819756,915.93024,353.56216,0.7283876,926.8954,145.16809,0.8387019,841.3012,65.32457,0.63039434
11,990.87775,690.6168,0.81390214,930.69244,538.2079,0.8649419,915.9303,353.54645,0.7259301,926.9414,145.13956,0.8454624,841.3423,65.25948,0.6201636
12,990.99286,690.772,0.8119607,930.81287,538.2262,0.8539114,915.9211,353.56644,0.7336354,926.92737,145.09886,0.8503972,841.41754,65.21139,0.64221776
13,991.0464,690.591,0.8105584,930.8829,538.2496,0.8506559,915.9451,353.5721,0.7232096,926.95636,145.01248,0.8476122,841.36975,65.11897,0.61072016
14,991.03174,690.59863,0.8177297,930.8623,538.2201,0.8509119,915.92004,353.6066,0.72237355,926.9885,144.95602,0.84510106,841.3669,65.02059,0.6253248
15,991.0798,690.68005,0.81687415,930.82715,538.2272,0.85954785,915.8439,353.74893,0.72379136,927.0308,145.01842,0.8507274,841.37854,65.15405,0.64364594
16,991.06067,690.67664,0.81298804,930.8238,538.45245,0.8577202,916.0594,353.86765,0.70955426,926.97406,145.11209,0.8387888,841.3894,65.24101,0.6479986
17,991.17505,690.5541,0.81062573,930.92706,538.42865,0.8598031,916.0442,353.72583,0.71062654,926.9581,145.06856,0.8483699,841.352,65.16226,0.6316825
