scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,870.57355,826.2022,0.71227396,864.3011,665.64685,0.8664041,858.4599,502.95715,0.7908589,820.9007,280.96893,0.9055378,855.6175,189.24371,1.0
1,870.5705,826.2338,0.7146088,864.18317,665.74,0.86112154,857.91534,503.8371,0.7550774,819.83813,281.61322,0.9152169,854.4255,190.05403,0.95236325
2,870.3237,826.19635,0.70672655,864.1076,665.5553,0.8454314,858.2079,503.23984,0.7391938,820.79816,281.54752,0.93778634,855.5769,190.04407,0.9852362
3,870.31635,825.8274,0.6870028,863.9873,665.5904,0.8313443,858.2175,503.17737,0.74153847,820.8343,281.30847,0.92849743,855.95624,189.8508,0.99884826
4,870.23737,825.87994,0.6912538,863.97394,665.4805,0.83188784,858.84314,502.4697,0.7729625,821.42096,280.9158,0.9253461,856.717,189.73271,0.99778175
5,870.50104,825.1809,0.6805154,864.0575,665.2902,0.81636316,859.03485,502.16266,0.75894475,822.0299,280.657,0.9352168,857.10944,189.2239,1.0
6,870.50134,825.195,0.71419656,864.0498,665.2572,0.81733936,859.1443,502.06018,0.7559257,822.96674,280.7746,0.956978,857.3291,188.90732,1.0
7,870.42975,825.29614,0.7074638,864.05365,665.26166,0.82462335,859.03455,502.25156,0.77021426,822.93494,280.47385,0.95959646,857.6264,189.16238,1.0
8,870.36566,825.486,0.7239902,864.1398,665.3001,0.8341564,859.03394,502.28223,0.77780634,822.9759,280.48944,0.95792085,857.8887,189.36505,1.0
9,870.66235,824.799,0.6643121,864.1508,665.1022,0.8216783,859.3441,502.01837,0.7579519,823.3203,280.68954,0.95212376,857.9308,188.82056,1.0
10,870.6431,824.7789,0.6709965,864.14923,665.06604,0.81648964,859.42926,501.81726,0.7550138,823.3619,280.6205,0.95246536,857.9048,188.74901,1.0
11,870.60455,824.77856,0.6782582,864.2193,664.81445,0.8039914,859.6579,501.70746,0.7551881,823.61664,280.3398,0.9606721,858.02594,188.5763,1.0
12,870.61884,824.7794,0.6866502,864.24097,664.73816,0.78779066,859.6478,501.69162,0.76038164,823.5996,280.36697,0.9645152,858.01733,188.51167,1.0
13,870.4199,824.88727,0.68875766,864.1408,664.7579,0.79935884,859.84625,501.65024,0.76988745,823.9788,280.2207,0.95467263,858.61847,188.47537,1.0
14,870.4252,824.88654,0.68610805,864.1937,664.71893,0.8025164,859.8737,501.64334,0.76738185,823.98474,280.25647,0.95575845,858.58704,188.42245,1.0
15,870.43414,824.8612,0.6924068,864.1656,664.65045,0.7982414,860.36523,501.50626,0.752003,824.5792,280.23502,0.92882794,859.19006,188.31592,0.99408233
16,870.38464,824.9277,0.6864003,864.18414,664.70807,0.8063798,860.4,501.45255,0.7685499,824.5292,280.29507,0.9208243,859.18823,188.3433,1.0
17,870.44806,824.9251,0.6940258,864.2393,664.7688,0.8123782,860.4757,501.55942,0.75879097,824.9383,280.26758,0.9145635,859.65405,188.52234,1.0
18,870.4598,824.8824,0.6843546,864.26117,664.74744,0.81235933,860.6058,501.46637,0.7580211,824.81384,280.2193,0.9149463,859.82117,188.47726,1.0
