scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,988.10565,523.38275,0.6727183,850.1299,527.0121,0.84219635,843.03625,389.5631,0.6292575,800.302,166.33395,0.9562894,835.0577,66.49085,0.82724077
1,988.2046,523.56415,0.6631732,850.64246,526.95325,0.851673,842.96674,389.8197,0.63316005,800.6138,166.3966,0.93661237,835.21606,66.74281,0.8473938
2,988.1214,523.4863,0.6700665,850.5522,526.96954,0.84948444,842.97614,389.62527,0.643679,800.37946,166.43483,0.938646,835.0988,66.59606,0.81783617
3,988.2177,523.5792,0.65792984,850.4631,527.0987,0.8596672,843.07184,389.72836,0.63677305,800.3479,166.53761,0.9415069,834.8916,66.60729,0.8258968
4,988.1131,523.67,0.6521862,850.3291,527.16895,0.87086177,842.93353,390.06396,0.6143455,800.24536,166.617,0.9362156,834.666,66.72278,0.8399671
5,988.24304,523.6655,0.65304315,850.5743,526.98157,0.86369085,842.8323,390.0451,0.64970684,800.2443,166.59889,0.93208456,834.88153,66.76448,0.8379631
6,988.19293,523.8362,0.6356027,850.5176,526.9895,0.86439145,842.82794,390.07065,0.6442699,800.36914,166.57343,0.9386241,834.9328,66.70662,0.82878524
7,988.2076,523.85596,0.63409823,850.5153,526.9837,0.8584062,842.81226,390.0043,0.64695543,800.4371,166.52211,0.94437563,835.111,66.69849,0.82695925
8,988.1102,523.9622,0.60676533,850.4105,527.0323,0.86917114,842.84064,389.99377,0.6477007,800.47955,166.47302,0.94161016,835.1928,66.73112,0.8319326
9,988.254,523.78534,0.65410095,850.35065,527.03674,0.87452614,842.7929,389.91708,0.6465015,800.50134,166.43713,0.9473906,835.36206,66.73474,0.8189852
10,988.16705,523.6635,0.6526681,850.44794,527.0178,0.87873054,842.6974,389.66333,0.648019,800.49725,166.42542,0.94970524,835.62256,66.752205,0.7994264
11,988.16943,523.4976,0.63969845,850.4473,526.9043,0.8702492,842.70435,389.7136,0.64260787,800.46027,166.38246,0.9505064,835.54224,66.63901,0.79843444
12,988.2314,523.5354,0.63697153,850.4963,526.76575,0.8609927,842.57745,389.63,0.6307115,800.44366,166.35487,0.9522953,835.6493,66.68681,0.79368705
13,988.09436,523.603,0.65300536,850.3298,526.9302,0.8448388,842.5246,389.43317,0.6374854,800.50635,166.5028,0.95088065,835.89825,66.74201,0.81489563
14,988.19025,523.5133,0.64456445,850.1643,526.98755,0.8327458,842.4926,389.18353,0.6459956,800.47217,166.47482,0.95050687,835.96747,66.75119,0.81819385
15,988.216,523.56793,0.6584526,850.1331,526.92206,0.83998007,842.50037,389.40228,0.6429675,800.83124,166.3194,0.95109755,836.26416,66.81081,0.8231217
16,988.176,523.6334,0.65924746,850.5171,526.90137,0.85270625,842.4802,389.7109,0.6359971,800.4498,166.62833,0.93667203,835.66284,67.009674,0.820215
17,988.2401,523.6032,0.6690308,850.4278,526.8781,0.8246801,842.3002,389.75653,0.629032,800.36804,166.41902,0.93461955,835.87115,66.83243,0.84262526
