scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,779.50037,945.10657,0.87397164,761.0114,804.65906,0.8773654,749.57434,643.7688,0.8418068,723.79224,518.03613,0.77836424,668.6239,328.8325,0.8502703
1,779.6122,945.24457,0.88167614,761.08673,805.1075,0.8536871,749.75464,643.8007,0.84469,723.7548,518.1687,0.7989202,668.67865,329.0466,0.8424981
2,779.63904,945.1886,0.88415474,761.2234,804.9265,0.8987107,749.83,643.8896,0.8493919,723.9375,518.1835,0.7935535,668.7315,329.0203,0.8669068
3,779.62036,945.1153,0.8893416,761.3982,805.0337,0.9032028,749.9026,643.9589,0.8454191,724.026,518.1989,0.8020826,668.7266,329.04108,0.86392325
4,779.7396,945.3343,0.8973274,761.5202,805.1673,0.88942087,750.08435,644.0298,0.8598498,723.9837,518.28296,0.7918559,668.7166,329.10577,0.85896796
5,779.77515,944.81683,0.8884795,761.05365,804.5184,0.87818563,749.77264,643.75903,0.8518005,723.8659,517.98047,0.77625406,668.6767,328.8903,0.876574
6,779.7802,944.85895,0.88186574,761.3212,804.9751,0.88680923,749.8545,643.75116,0.8471947,723.8884,518.1481,0.7813551,668.63007,328.92987,0.88026005
7,779.78906,944.8139,0.88705224,761.276,804.93646,0.8858361,749.77856,643.6475,0.8373779,723.88416,518.0903,0.7865131,668.69806,328.9901,0.87839687
8,779.75946,944.81055,0.8847502,761.1758,804.745,0.871953,749.8648,643.61566,0.83737874,723.7634,517.9697,0.7592196,668.71814,328.81787,0.8708039
9,779.83453,944.8628,0.8977907,761.16504,804.98676,0.8883573,749.7225,643.68427,0.8288588,724.00507,518.1017,0.7894801,668.70496,329.0888,0.90053016
10,779.9292,944.8764,0.9133734,761.3106,804.9212,0.92232907,749.8399,643.71826,0.8230081,723.97894,518.1803,0.7948275,668.6287,328.94675,0.88765186
11,779.9478,944.85345,0.9166417,761.3391,804.76196,0.91204125,749.748,643.7699,0.82300097,723.95996,518.11206,0.77977055,668.70276,329.01492,0.8877101
12,780.0203,944.8823,0.9128861,761.4799,804.9783,0.91409534,749.67554,643.7212,0.8122499,724.04755,518.206,0.79230225,668.79395,329.14233,0.8823301
13,779.9416,944.9615,0.907819,761.47504,804.9636,0.9573404,749.66174,643.7244,0.8232102,723.9529,518.2148,0.77840215,668.8569,328.8554,0.8513993
14,779.831,944.9572,0.9013765,761.3736,804.95306,0.9425903,749.7137,643.76105,0.82280606,724.0327,518.25616,0.7799634,668.83746,328.89926,0.85767454
15,779.78625,944.9385,0.915511,761.40045,804.9664,0.9445199,749.70166,643.692,0.82798034,724.0172,518.24115,0.7861026,668.8048,329.08997,0.8739785
16,779.7009,944.9864,0.9143199,761.43085,804.768,0.9516252,749.6579,643.69214,0.82390654,723.96704,518.2268,0.78078055,668.81415,328.89658,0.85984504
17,779.7774,945.0373,0.910717,761.4746,804.7665,0.97119653,749.65247,643.6107,0.84383786,723.9417,518.23785,0.7918336,668.73334,328.95712,0.8727841
