scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1004.4167,531.7822,0.59540987,877.6465,477.88712,0.89408046,858.76056,309.70975,0.93781817,838.867,133.4365,0.8567283,822.80597,34.540188,0.81120396
1,1004.34314,531.6605,0.58580565,877.81744,477.91754,0.8805626,858.8577,309.84473,0.9404459,838.88,133.48825,0.85845095,822.6869,34.537544,0.7986516
2,1004.51086,531.72046,0.58819354,877.6597,477.86847,0.8748155,858.78754,309.82657,0.93836385,838.8434,133.5091,0.8635706,822.58746,34.35959,0.8166523
3,1004.4438,531.5679,0.6015674,877.7054,477.75238,0.8761166,858.8057,309.94543,0.9487573,838.82367,133.40338,0.85446644,822.5698,34.2318,0.8472986
4,1004.3368,531.78564,0.5977583,877.51276,477.9144,0.8700517,858.70605,309.81195,0.9481146,838.7808,133.25772,0.84514743,822.4658,34.18807,0.82834864
5,1004.7315,531.59235,0.5982729,877.3215,478.3838,0.88833183,858.6099,309.81226,0.94955426,838.8139,133.13066,0.84995365,822.2766,34.259182,0.8398788
6,1004.905,531.5211,0.57726,877.06415,478.32117,0.8865505,858.7014,309.98962,0.94796085,838.8758,133.3762,0.84605086,822.2514,34.358906,0.8365827
7,1004.961,531.4533,0.5816946,877.06006,478.31546,0.885154,858.7684,310.03232,0.94490796,838.879,133.38075,0.8457474,822.2141,34.41701,0.8430271
8,1005.1065,531.26746,0.5748988,877.08136,478.34506,0.8866745,858.7186,310.0015,0.94723064,838.94434,133.37805,0.84225345,822.2463,34.44777,0.837418
9,1004.69824,531.30316,0.62081015,877.138,478.356,0.8905438,858.83826,310.05594,0.9486225,838.79486,133.44928,0.8498499,821.92706,34.21137,0.84369826
10,1004.8434,531.44025,0.6038616,877.1613,478.444,0.87670064,858.8433,310.05643,0.95272744,838.8327,133.41058,0.8509492,821.92413,34.225822,0.8433697
11,1004.9087,531.3555,0.59836,877.169,478.3666,0.88423365,858.7906,310.07892,0.9496815,838.79004,133.38136,0.8525082,821.9835,34.2635,0.84204835
12,1004.8645,530.95355,0.5896113,877.10974,478.31674,0.8964205,858.69025,309.97525,0.954402,838.78357,133.38249,0.85882014,821.9725,34.242714,0.8373425
13,1004.7803,531.0578,0.61814785,877.2964,478.2364,0.8870948,858.51385,309.86447,0.9465438,838.7688,133.38184,0.860709,822.1132,34.106907,0.8354551
14,1004.9165,531.1439,0.6182737,877.3916,478.11984,0.8857261,858.49286,309.63287,0.9375882,838.71936,133.28888,0.8588911,822.2377,33.994465,0.82492304
15,1004.975,531.2421,0.61545277,877.52716,477.9802,0.8943299,858.4032,309.812,0.94544595,838.69604,133.09225,0.8559453,822.2526,33.902264,0.82908905
16,1004.92865,531.26,0.61968446,877.4853,477.9915,0.89509016,858.3698,309.78006,0.9456959,838.7452,133.01251,0.8562018,822.4209,33.721222,0.8215946
17,1004.7024,531.26917,0.6429856,877.4073,478.09344,0.8800819,858.2007,309.4534,0.95195794,838.8386,132.87161,0.8479827,822.4607,33.444542,0.8214934
