scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1025.0109,1188.4259,0.109287195,585.33844,1180.4718,0.055889416,1873.9678,233.65633,0.055692665,122.39363,1183.3617,0.037281338,596.00165,1185.5765,0.027091231
1,1025.1208,1188.5153,0.15550074,1023.1853,1189.861,0.07826505,1874.1659,233.75412,0.056338947,1023.2727,1190.7305,0.04699312,562.7482,1020.53546,0.025586985
2,1025.2224,1188.5991,0.1358906,1022.9897,1190.181,0.067752816,1873.9731,233.50638,0.058683675,122.098816,1182.0669,0.0510264,596.8649,1185.9857,0.02564225
3,1025.2651,1188.5969,0.13955082,1022.9146,1190.2802,0.0664087,1873.8674,233.50426,0.05873123,122.025955,1181.827,0.049118675,564.86804,1019.9973,0.037842866
4,1025.2578,1188.5808,0.13559969,1022.8277,1190.3484,0.063717894,1873.9082,233.52943,0.059279088,122.17729,1182.0635,0.053834513,564.6122,1019.90814,0.032540314
5,1025.4186,1188.6104,0.15295668,584.1594,1180.805,0.062887065,1874.85,234.62683,0.038354505,1023.1998,1191.1622,0.049279254,561.8993,1020.51105,0.027865842
6,1025.4037,1188.6155,0.1551686,1023.21936,1190.2225,0.060559023,1874.7598,234.3106,0.042309027,1023.3012,1191.0248,0.05002162,561.8863,1020.46014,0.026250415
7,1025.3806,1188.5923,0.15677512,1023.26276,1190.1403,0.059207194,1874.4701,234.12422,0.044532716,1023.34094,1190.952,0.051053897,596.6105,1185.9675,0.028332936
8,1025.3967,1188.5807,0.16406752,1023.39594,1190.0215,0.060893774,1874.5521,233.79694,0.04504152,1023.46216,1190.8274,0.05256046,561.8395,1020.51843,0.026081821
9,1025.364,1189.8099,0.16793688,1023.67773,1189.9875,0.06627482,1874.6139,234.11317,0.04476021,122.140045,1181.8289,0.055262506,128.04941,1191.3188,0.030401327
10,1025.2725,1189.7544,0.16631874,1023.5873,1189.9973,0.06152384,1874.7003,234.13406,0.04492678,122.76441,1182.5759,0.054608222,127.89868,1190.8436,0.0424259
11,1025.1733,1189.9237,0.16234416,1023.4162,1190.06,0.0579452,1874.7269,234.25478,0.044546857,1023.4804,1190.8715,0.052199356,127.969765,1191.202,0.028715067
12,1025.2529,1189.9016,0.1628033,1023.4157,1190.1614,0.05564662,1874.7538,234.40211,0.04261155,1023.45905,1190.966,0.052812256,127.741455,1190.7883,0.035452437
13,1025.3143,1188.5828,0.16235538,1023.16077,1190.1633,0.05676297,1874.584,234.16531,0.04515825,1023.2514,1190.9434,0.0513921,128.33154,1190.974,0.033834226
14,1025.1781,1189.7036,0.17061529,1023.507,1189.8417,0.060269717,1874.665,234.33234,0.042638645,1023.5638,1190.6174,0.054315083,596.7491,1185.469,0.026679164
15,1025.1024,1189.827,0.1666771,1023.29156,1190.0033,0.05902638,1874.6747,234.39557,0.042995982,1023.3778,1190.7885,0.055083714,564.69324,1019.8097,0.035263725
