timestamp,adc_ch0,adc_ch1,adc_ch2,adc_ch3
130400996695,0,0,0,12750606
130400996695,0,0,0,12755385
130400996695,0,0,0,12745486
130400996695,0,0,0,12748729
130400996695,0,0,0,12754190
130401019411,0,0,0,12756921
130401019411,0,0,0,12747534
130401019411,0,0,0,12740537
130401019411,0,0,0,12754531
130401019411,0,0,0,12754019
130401024545,0,0,0,12745828
130401024545,0,0,0,12750777
130401024545,0,0,0,12767502
130401024545,0,0,0,12757774
130401024545,0,0,0,12759139
130401034939,0,0,0,12737294
130401034939,0,0,0,12765283
130401034939,0,0,0,12746339
130401034939,0,0,0,12752313
130401034939,0,0,0,12749411
130401039664,0,0,0,12751289
130401039664,0,0,0,12761870
130401039664,0,0,0,12752483
130401039664,0,0,0,12747193
130401039664,0,0,0,12754531
130401046953,0,0,0,12752313
130401046953,0,0,0,12756067
130401046953,0,0,0,12761187
130401046953,0,0,0,12754873
130401046953,0,0,0,12761699
130401054032,0,0,0,12752825
130401054032,0,0,0,12745657
130401054032,0,0,0,12761870
130401054032,0,0,0,12753849
130401054032,0,0,0,12753166
130401061006,0,0,0,12748558
130401061006,0,0,0,12741390
130401061006,0,0,0,12765625
130401061006,0,0,0,12761529
130401061006,0,0,0,12745998
130401067007,0,0,0,12757774
130401067007,0,0,0,12748899
130401067007,0,0,0,12745486
130401067007,0,0,0,12745998
130401067007,0,0,0,12744121
130401073809,0,0,0,12761529
130401073809,0,0,0,12748558
130401073809,0,0,0,12751118
130401073809,0,0,0,12760334
130401073809,0,0,0,12757774
130401080906,0,0,0,12759993
130401080906,0,0,0,12765454
130401080906,0,0,0,12744633
130401080906,0,0,0,12756238
130401080906,0,0,0,12759310
130401087436,0,0,0,12755385
130401087436,0,0,0,12756238
130401087436,0,0,0,12755385
130401087436,0,0,0,12761017
130401087436,0,0,0,12736270
130401094809,0,0,0,12762211
130401094809,0,0,0,12750265
130401094809,0,0,0,12761358
130401094809,0,0,0,12764089
130401094809,0,0,0,12750265
130401102149,0,0,0,12755897
130401102149,0,0,0,12754531
130401102149,0,0,0,12748729
130401102149,0,0,0,12760334
130401102149,0,0,0,12754873
130401109103,0,0,0,12764259
130401109103,0,0,0,12745998
130401109103,0,0,0,12740196
130401109103,0,0,0,12769550
130401109103,0,0,0,12763065
130401116336,0,0,0,12767672
130401116336,0,0,0,12758627
130401116336,0,0,0,12757433
130401116336,0,0,0,12752825
130401116336,0,0,0,12751630
130401123391,0,0,0,12761358
130401123391,0,0,0,12753507
130401123391,0,0,0,12754190
130401123391,0,0,0,12760334
130401123391,0,0,0,12767843
130401130336,0,0,0,12754019
130401130336,0,0,0,12740366
130401130336,0,0,0,12749582
130401130336,0,0,0,12752313
130401130336,0,0,0,12752142
130401137529,0,0,0,12752483
130401137529,0,0,0,12764089
130401137529,0,0,0,12750777
130401137529,0,0,0,12759822
130401137529,0,0,0,12761699
130401144902,0,0,0,12750947
130401144902,0,0,0,12754702
130401144902,0,0,0,12744804
130401144902,0,0,0,12751459
130401144902,0,0,0,12746851
130401152396,0,0,0,12751459
130401152396,0,0,0,12750606
130401152396,0,0,0,12767160
130401152396,0,0,0,12738148
130401152396,0,0,0,12760505
130401159426,0,0,0,12745486
130401159426,0,0,0,12749753
130401159426,0,0,0,12750265
130401159426,0,0,0,12749241
130401159426,0,0,0,12749582
130401166882,0,0,0,12747193
130401166882,0,0,0,12763065
130401166882,0,0,0,12761358
130401166882,0,0,0,12753337
130401166882,0,0,0,12741732
130401173595,0,0,0,12741049
130401173595,0,0,0,12752142
130401173595,0,0,0,12749582
130401173595,0,0,0,12751630
130401173595,0,0,0,12748899
130401180996,0,0,0,12756579
130401180996,0,0,0,12741561
130401180996,0,0,0,12754873
130401180996,0,0,0,12757262
130401180996,0,0,0,12756238
130401189533,0,0,0,12755043
130401189533,0,0,0,12747363
130401189533,0,0,0,12740878
130401189533,0,0,0,12759139
130401189533,0,0,0,12754531
130401195456,0,0,0,12755897
130401195456,0,0,0,12769379
130401195456,0,0,0,12734564
130401195456,0,0,0,12748046
130401195456,0,0,0,12756067
130401202290,0,0,0,12755385
130401202290,0,0,0,12756579
130401202290,0,0,0,12739342
130401202290,0,0,0,12747875
130401202290,0,0,0,12758457
130401209578,0,0,0,12759651
130401209578,0,0,0,12747875
130401209578,0,0,0,12742414
130401209578,0,0,0,12768526
130401209578,0,0,0,12750947
130401216677,0,0,0,12745828
130401216677,0,0,0,12760846
130401216677,0,0,0,12751289
130401216677,0,0,0,12761699
130401216677,0,0,0,12750435
130401223738,0,0,0,12754019
130401223738,0,0,0,12768014
130401223738,0,0,0,12756921
130401223738,0,0,0,12758457
130401223738,0,0,0,12761358
130401230669,0,0,0,12748387
130401230669,0,0,0,12756067
130401230669,0,0,0,12766648
130401230669,0,0,0,12747363
130401230669,0,0,0,12748046
130401238312,0,0,0,12748899
130401238312,0,0,0,12765966
130401238312,0,0,0,12748046
130401238312,0,0,0,12756750
130401238312,0,0,0,12755726
130401245460,0,0,0,12758969
130401245460,0,0,0,12764259
130401245460,0,0,0,12758457
130401245460,0,0,0,12753507
130401245460,0,0,0,12753678
130401252591,0,0,0,12756921
