scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.07687,7.1415634,35.95837,-22.364069,5.2462234,37.197674,-20.66907,3.650298,40.28952,-19.398949,1.7458006,41.87964,-17.865473,0.02048346,43.6301
1,-24.070076,7.1412864,35.960518,-22.357489,5.2504187,37.20207,-20.666693,3.6527982,40.2848,-19.398335,1.7455971,41.883514,-17.862291,0.020337172,43.628494
2,-24.070074,7.141315,35.960514,-22.357475,5.250439,37.202133,-20.666523,3.6528416,40.284718,-19.398298,1.7455742,41.883312,-17.86223,0.01973752,43.628498
3,-24.070074,7.1412673,35.9605,-22.357422,5.2498145,37.20531,-20.665104,3.6533344,40.28195,-19.397888,1.745789,41.8848,-17.862669,0.019555707,43.627453
4,-24.07064,7.140899,35.96132,-22.357166,5.249895,37.20731,-20.666325,3.652757,40.283974,-19.397396,1.7459778,41.88596,-17.86249,0.019486163,43.626987
5,-24.07036,7.14071,35.96267,-22.357119,5.247685,37.209393,-20.66336,3.6543686,40.29088,-19.395582,1.7459484,41.884567,-17.861645,0.02030973,43.630104
6,-24.070196,7.1407137,35.963085,-22.357294,5.2475095,37.209686,-20.665104,3.6544113,40.294716,-19.393976,1.7459786,41.88454,-17.861437,0.021166628,43.632572
7,-24.070263,7.1406817,35.96284,-22.356348,5.2475924,37.20818,-20.662476,3.6549573,40.297367,-19.393764,1.7455676,41.884438,-17.860487,0.021414233,43.629364
8,-24.069622,7.1419787,35.96191,-22.35682,5.250022,37.210228,-20.662565,3.6550312,40.29783,-19.393621,1.7463282,41.88375,-17.859156,0.022031343,43.627686
9,-24.060781,7.150434,35.953026,-22.353605,5.2583466,37.211937,-20.656364,3.6606498,40.295925,-19.391413,1.7499388,41.881405,-17.858917,0.02486226,43.624245
10,-24.059456,7.1510653,35.95105,-22.346195,5.257186,37.2,-20.656282,3.6636944,40.296024,-19.393545,1.7510853,41.886013,-17.859068,0.025625587,43.625416
11,-24.0575,7.1518474,35.94841,-22.34716,5.259529,37.197075,-20.655485,3.6670234,40.296734,-19.393295,1.7522899,41.886757,-17.858711,0.027729575,43.626034
12,-24.055056,7.157555,35.943016,-22.353228,5.2673573,37.205402,-20.654781,3.6700423,40.296238,-19.391521,1.7564771,41.883358,-17.858253,0.028189354,43.62539
13,-24.055382,7.1565,35.94421,-22.352463,5.2685356,37.202457,-20.65242,3.669839,40.29416,-19.39182,1.7614043,41.875946,-17.856804,0.028144572,43.624477
14,-24.055088,7.156358,35.94377,-22.345837,5.2647896,37.19278,-20.650917,3.6695008,40.290283,-19.392088,1.757779,41.88067,-17.856821,0.028147165,43.623768
15,-24.055574,7.1564107,35.941784,-22.345758,5.264695,37.193024,-20.650478,3.6692452,40.289825,-19.392494,1.758391,41.879337,-17.85733,0.028135337,43.624332
16,-24.056093,7.1567025,35.940067,-22.345863,5.264604,37.192978,-20.649637,3.6696558,40.284935,-19.392714,1.7587752,41.878525,-17.857285,0.028062697,43.62511
17,-24.058498,7.153367,35.94118,-22.346804,5.263464,37.188557,-20.655457,3.6680539,40.302147,-19.393423,1.755781,41.881985,-17.857704,0.027799362,43.623158
18,-24.061787,7.150631,35.944683,-22.357533,5.2618804,37.20048,-20.660807,3.664478,40.286907,-19.39651,1.7536622,41.88531,-17.861862,0.026815126,43.61834
