scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,902.64795,738.76215,0.6605151,901.54126,565.0698,1.0,897.6941,370.08212,0.6875847,887.07336,227.98051,0.84934896,876.49384,45.78497,0.6807759
1,902.7042,738.48883,0.65264237,901.3142,565.1784,1.0,897.72217,369.97037,0.69923174,887.09406,228.01155,0.8601446,876.51324,45.715565,0.65806353
2,902.64996,738.5007,0.6812467,901.3943,565.13043,1.0,897.78687,370.08194,0.7642823,887.09503,227.93112,0.85364044,876.55206,45.55546,0.6968513
3,902.70685,738.5029,0.6831073,901.3995,565.10333,1.0,897.79626,370.08527,0.7694238,887.1457,227.97021,0.85116196,876.5486,45.557724,0.6927458
4,902.68823,738.5072,0.68369794,901.3873,565.1155,1.0,897.7763,370.10684,0.76773596,887.18445,227.91345,0.8547179,876.5269,45.480316,0.6988622
5,902.7114,738.2267,0.64558125,901.3962,565.1353,1.0,897.8312,370.04178,0.75936455,886.93304,228.0881,0.873505,876.4537,45.60409,0.70459646
6,902.7009,738.2526,0.6411283,901.4183,565.1893,1.0,897.8682,370.01593,0.7593727,887.02216,228.18102,0.8748477,876.55493,45.45952,0.71827626
7,902.7747,738.26416,0.65514934,901.38513,564.8898,1.0,897.9462,370.05154,0.7633858,887.1114,228.01959,0.8632039,876.5394,45.461937,0.7197039
8,902.7652,738.2437,0.6535227,901.478,565.2174,1.0,897.9062,370.0249,0.75474626,887.1363,227.79451,0.85898846,876.6217,45.375237,0.7120728
9,902.7164,738.3117,0.6492552,901.481,565.35095,1.0,897.97144,369.9085,0.6914877,887.10724,228.1854,0.8653675,876.6181,45.573093,0.7032996
10,902.7118,738.42865,0.64480853,901.4542,564.84143,1.0,897.98883,369.91312,0.7042275,887.1744,227.99945,0.85763484,876.5945,45.51907,0.700259
11,902.7233,738.49365,0.6458889,901.4589,565.053,1.0,897.9515,369.93616,0.7054778,887.12244,228.06168,0.86093587,876.6254,45.39218,0.71285903
12,902.67523,738.50574,0.63415664,901.52814,565.297,1.0,897.86163,369.9696,0.75587857,887.0179,228.14914,0.8649804,876.58014,45.568836,0.7061885
13,902.69293,738.4898,0.63533616,901.4722,565.223,1.0,897.8333,370.03537,0.73847115,887.09674,228.16599,0.8586433,876.6088,45.43275,0.71420276
14,902.70996,738.5205,0.64254147,901.42096,565.1543,1.0,897.82336,369.96567,0.72418773,887.1372,228.08426,0.8396383,876.58466,45.421757,0.7172959
15,902.6856,738.49133,0.6344552,901.41364,565.0937,1.0,897.85223,369.93427,0.7214144,887.2049,228.20409,0.83377326,876.6374,45.40416,0.7184197
16,902.6659,738.4586,0.635894,901.39124,565.0906,1.0,897.87146,369.9255,0.71566194,887.17706,227.96729,0.8287488,876.6822,45.293324,0.72404665
17,902.7251,738.34534,0.6350262,901.4252,565.11237,1.0,897.8706,369.93665,0.72707564,887.30927,227.94261,0.8227083,876.6209,45.327435,0.71806735
