timestamp,quat1,quat2
155227381618,"(0.96356201171875, 0.24493408203125, 0.1072998046875, -0.00115966796875)","(0.0, 0.0, 0.0, 0.0)"
155227393165,"(0.963623046875, 0.2449951171875, 0.10711669921875, -0.0013427734375)","(0.0, 0.0, 0.0, 0.0)"
155227405296,"(0.96368408203125, 0.244873046875, 0.1065673828125, -0.001220703125)","(0.0, 0.0, 0.0, 0.0)"
155227420606,"(0.9637451171875, 0.24468994140625, 0.106201171875, -0.0009765625)","(0.0, 0.0, 0.0, 0.0)"
155227431253,"(0.96380615234375, 0.24462890625, 0.1060791015625, -0.0008544921875)","(0.0078125, 0.0, 0.0, 0.0)"
155227441648,"(0.96380615234375, 0.24468994140625, 0.1058349609375, -0.00042724609375)","(1.0, -0.00030517578125, 0.0001220703125, -0.00128173828125)"
155227452016,"(0.9638671875, 0.24444580078125, 0.1058349609375, 0.00018310546875)","(1.0, -0.00030517578125, 0.0001220703125, -0.00128173828125)"
155227463079,"(0.96392822265625, 0.244384765625, 0.1055908203125, 0.0003662109375)","(1.0, -0.00030517578125, -0.000244140625, -0.00146484375)"
155227473363,"(0.96380615234375, 0.24468994140625, 0.1055908203125, 0.0003662109375)","(1.0, -6.103515625e-05, -0.00030517578125, -0.00146484375)"
155227483496,"(0.96380615234375, 0.2447509765625, 0.10552978515625, 0.000244140625)","(0.97589111328125, 0.10528564453125, 0.19122314453125, -0.001708984375)"
155227493512,"(0.9637451171875, 0.2451171875, 0.10528564453125, -0.00018310546875)","(0.97589111328125, 0.10528564453125, 0.19122314453125, -0.001708984375)"
155227500467,"(0.963623046875, 0.2457275390625, 0.105224609375, 6.103515625e-05)","(0.97576904296875, 0.105712890625, 0.19146728515625, -0.001708984375)"
155227504475,"(0.963623046875, 0.2457275390625, 0.105224609375, 6.103515625e-05)","(0.97576904296875, 0.105712890625, 0.19146728515625, -0.001708984375)"
155227509910,"(0.96337890625, 0.246337890625, 0.10577392578125, 0.00030517578125)","(None, None, None, None)"
155227512861,"(0.96337890625, 0.246337890625, 0.10577392578125, 0.00030517578125)","(None, None, None, None)"
155227515229,"(0.96337890625, 0.246337890625, 0.10577392578125, 0.00030517578125)","(0.97576904296875, 0.10614013671875, 0.191162109375, -0.00164794921875)"
155227521676,"(0.96319580078125, 0.24688720703125, 0.1065673828125, -0.00018310546875)","(0.97576904296875, 0.10595703125, 0.19134521484375, -0.001953125)"
155227525282,"(0.96319580078125, 0.24688720703125, 0.1065673828125, -0.00018310546875)","(None, None, None, None)"
155227529446,"(0.963134765625, 0.2469482421875, 0.09912109375, -6.103515625e-05)","(None, None, None, None)"
