timestamp,quat1,quat2
231817980398,"(0.7098388671875, -0.696533203125, -0.104736328125, 0.001220703125)","(0.0, 0.0, 0.0, 0.0)"
231817993723,"(0.7098388671875, -0.696533203125, -0.10498046875, 0.00103759765625)","(0.0, 0.0, 0.0, 0.0)"
231818005229,"(0.7098388671875, -0.69647216796875, -0.1051025390625, 0.0008544921875)","(0.0, 0.0, 0.0, 0.0)"
231818015717,"(0.7098388671875, -0.69647216796875, -0.10528564453125, 0.00079345703125)","(0.0, 0.0, 0.0, 0.0)"
231818026262,"(0.71759033203125, -0.69647216796875, -0.10552978515625, 0.000732421875)","(0.0078125, 0.0, 0.0, 0.0)"
231818035813,"(0.71746826171875, -0.696533203125, -0.105712890625, 0.00067138671875)","(1.0, -0.00067138671875, -0.00128173828125, 0.0)"
231818044750,"(0.7174072265625, -0.69659423828125, -0.1058349609375, 0.0006103515625)","(1.0078125, -0.00079345703125, -0.00146484375, 0.0)"
231818053258,"(0.7174072265625, -0.69659423828125, -0.10589599609375, 0.00054931640625)","(1.0078125, -0.0009765625, -0.0015869140625, 0.0)"
231818060895,"(0.7095947265625, -0.69659423828125, -0.10589599609375, 0.00054931640625)","(1.0078125, -0.0010986328125, -0.001708984375, 0.0)"
231818070022,"(0.7174072265625, -0.69659423828125, -0.10595703125, 0.00048828125)","(1.0078125, -0.001220703125, -0.00177001953125, 0.0)"
231818080309,"(0.7174072265625, -0.69659423828125, -0.10595703125, 0.00048828125)","(1.0, -0.001220703125, -0.00177001953125, 0.0)"
231818088976,"(0.7095947265625, -0.69659423828125, -0.1060791015625, 0.00048828125)","(1.0, -0.00128173828125, -0.0018310546875, 0.0)"
231818099610,"(0.7095947265625, -0.69659423828125, -0.1060791015625, 0.00042724609375)","(0.76202392578125, 0.2186279296875, 0.60955810546875, 0.00042724609375)"
231818109764,"(0.7095947265625, -0.69659423828125, -0.10614013671875, 0.0003662109375)","(0.7620849609375, 0.21856689453125, 0.60943603515625, 0.00042724609375)"
231818120096,"(0.7174072265625, -0.69659423828125, -0.106201171875, 0.0003662109375)","(0.76214599609375, 0.21856689453125, 0.609375, 0.00042724609375)"
231818129885,"(0.7095947265625, -0.69659423828125, -0.10626220703125, 0.000244140625)","(0.76226806640625, 0.218505859375, 0.6092529296875, 0.00042724609375)"
231818137256,"(0.7095947265625, -0.696533203125, -0.10638427734375, 0.000244140625)","(0.7623291015625, 0.218505859375, 0.60919189453125, 0.00042724609375)"
231818142387,"(0.7095947265625, -0.696533203125, -0.10638427734375, 0.000244140625)","(0.7623291015625, 0.218505859375, 0.60919189453125, 0.00042724609375)"
231818149355,"(0.7095947265625, -0.696533203125, -0.10650634765625, 0.0001220703125)","(0.76239013671875, 0.21844482421875, 0.60906982421875, 0.00042724609375)"
231818158442,"(0.7095947265625, -0.696533203125, -0.10662841796875, 0.0)","(0.76251220703125, 0.2183837890625, 0.6090087890625, 0.00048828125)"
231818166117,"(0.7095947265625, -0.696533203125, -0.106689453125, -0.0001220703125)","(0.76263427734375, 0.2183837890625, 0.60888671875, 0.00048828125)"
231818171897,"(0.7095947265625, -0.696533203125, -0.106689453125, -0.0001220703125)","(0.76263427734375, 0.2183837890625, 0.60888671875, 0.00048828125)"
231818180001,"(0.7095947265625, -0.69647216796875, -0.1068115234375, -0.00018310546875)","(0.76275634765625, 0.21826171875, 0.6087646484375, 0.00048828125)"
231818188211,"(0.70953369140625, -0.696533203125, -0.10687255859375, -0.00030517578125)","(0.76287841796875, 0.21820068359375, 0.60858154296875, 0.00054931640625)"
231818194329,"(0.70947265625, -0.69659423828125, -0.10699462890625, -0.00042724609375)","(0.7630615234375, 0.2181396484375, 0.6083984375, 0.0006103515625)"
231818200597,"(0.70947265625, -0.69659423828125, -0.10699462890625, -0.00042724609375)","(0.7630615234375, 0.2181396484375, 0.6083984375, 0.0006103515625)"
231818209360,"(0.70947265625, -0.696533203125, -0.1070556640625, -0.00048828125)","(0.76324462890625, 0.21807861328125, 0.608154296875, 0.000732421875)"
231818218370,"(0.70941162109375, -0.69659423828125, -0.107177734375, -0.0006103515625)","(0.76336669921875, 0.218017578125, 0.6080322265625, 0.0008544921875)"
231818225431,"(0.71722412109375, -0.69659423828125, -0.107177734375, -0.0006103515625)","(0.763427734375, 0.218017578125, 0.6080322265625, 0.0009765625)"
231818233215,"(0.7171630859375, -0.69671630859375, -0.107177734375, -0.0006103515625)","(0.763427734375, 0.21795654296875, 0.6080322265625, 0.0009765625)"
231818241332,"(0.7093505859375, -0.69671630859375, -0.107177734375, -0.0006103515625)","(0.763427734375, 0.21795654296875, 0.6080322265625, 0.0009765625)"
231818250535,"(0.70928955078125, -0.69671630859375, -0.107177734375, -0.0006103515625)","(0.763427734375, 0.21795654296875, 0.6080322265625, 0.0009765625)"
231818260407,"(0.717041015625, -0.69677734375, -0.107177734375, -0.0006103515625)","(0.763427734375, 0.21795654296875, 0.6080322265625, 0.0009765625)"
231818270415,"(0.70916748046875, -0.69683837890625, -0.107177734375, -0.0006103515625)","(0.763427734375, 0.21795654296875, 0.6080322265625, 0.0009765625)"
231818280072,"(0.71697998046875, -0.69683837890625, -0.10711669921875, -0.0006103515625)","(0.763427734375, 0.21795654296875, 0.6080322265625, 0.0009765625)"
231818288100,"(0.70916748046875, -0.69683837890625, -0.10711669921875, -0.0006103515625)","(0.763427734375, 0.21795654296875, 0.6080322265625, 0.00103759765625)"
231818298829,"(0.71697998046875, -0.69683837890625, -0.10711669921875, -0.0006103515625)","(0.763427734375, 0.2178955078125, 0.6080322265625, 0.00103759765625)"
231818309335,"(0.70916748046875, -0.69683837890625, -0.107177734375, -0.0006103515625)","(0.76348876953125, 0.21783447265625, 0.60797119140625, 0.0010986328125)"
231818319814,"(0.71697998046875, -0.69683837890625, -0.10723876953125, -0.00067138671875)","(0.7635498046875, 0.21783447265625, 0.60784912109375, 0.00115966796875)"
231818328884,"(0.71697998046875, -0.69677734375, -0.1072998046875, -0.000732421875)","(0.763671875, 0.2177734375, 0.6077880859375, 0.001220703125)"
231818336075,"(0.71697998046875, -0.69677734375, -0.107421875, -0.0008544921875)","(0.76373291015625, 0.2177734375, 0.607666015625, 0.0013427734375)"
231818342707,"(0.71697998046875, -0.69677734375, -0.107421875, -0.0008544921875)","(0.76373291015625, 0.2177734375, 0.607666015625, 0.0013427734375)"
231818351489,"(0.70916748046875, -0.69677734375, -0.10748291015625, -0.00091552734375)","(0.76373291015625, 0.2177734375, 0.607666015625, 0.00140380859375)"
231818361323,"(0.71697998046875, -0.69677734375, -0.10748291015625, -0.00091552734375)","(0.7637939453125, 0.2177734375, 0.607666015625, 0.00152587890625)"
231818371327,"(0.70916748046875, -0.69677734375, -0.10748291015625, -0.00091552734375)","(0.7637939453125, 0.21771240234375, 0.60760498046875, 0.00164794921875)"
231818381199,"(0.70916748046875, -0.69677734375, -0.10748291015625, -0.00091552734375)","(0.7637939453125, 0.21771240234375, 0.60760498046875, 0.001708984375)"
231818390933,"(0.70916748046875, -0.69677734375, -0.10748291015625, -0.00091552734375)","(0.7637939453125, 0.2177734375, 0.60760498046875, 0.00177001953125)"
231818401705,"(0.70916748046875, -0.69677734375, -0.10748291015625, -0.00091552734375)","(0.7637939453125, 0.2177734375, 0.60760498046875, 0.00177001953125)"
231818411569,"(0.71697998046875, -0.69677734375, -0.10748291015625, -0.00091552734375)","(0.7637939453125, 0.2177734375, 0.60760498046875, 0.0018310546875)"
231818421415,"(0.70916748046875, -0.69677734375, -0.10748291015625, -0.00091552734375)","(0.76373291015625, 0.2177734375, 0.607666015625, 0.0018310546875)"
231818429509,"(0.70916748046875, -0.69677734375, -0.107421875, -0.0008544921875)","(0.763671875, 0.2177734375, 0.6077880859375, 0.00189208984375)"
231818435622,"(0.70916748046875, -0.69677734375, -0.10736083984375, -0.00079345703125)","(0.763671875, 0.2177734375, 0.6077880859375, 0.00189208984375)"
231818442285,"(0.70916748046875, -0.69677734375, -0.10736083984375, -0.00079345703125)","(0.7635498046875, 0.21783447265625, 0.60791015625, 0.00189208984375)"
231818450822,"(0.70916748046875, -0.69677734375, -0.1072998046875, -0.000732421875)","(0.76348876953125, 0.21783447265625, 0.60797119140625, 0.00189208984375)"
231818460201,"(0.70916748046875, -0.69683837890625, -0.107177734375, -0.00067138671875)","(0.76336669921875, 0.21783447265625, 0.60809326171875, 0.001953125)"
231818468828,"(0.70916748046875, -0.69683837890625, -0.10711669921875, -0.0006103515625)","(0.76336669921875, 0.21783447265625, 0.60809326171875, 0.001953125)"
231818476170,"(0.70916748046875, -0.69683837890625, -0.10711669921875, -0.00054931640625)","(0.76336669921875, 0.21783447265625, 0.60809326171875, 0.001953125)"
231818482751,"(0.70916748046875, -0.69683837890625, -0.10711669921875, -0.00054931640625)","(0.76336669921875, 0.21783447265625, 0.60809326171875, 0.001953125)"
231818491121,"(0.70916748046875, -0.69683837890625, -0.10711669921875, -0.00054931640625)","(0.76336669921875, 0.21783447265625, 0.60809326171875, 0.00201416015625)"
231818499819,"(0.70916748046875, -0.69683837890625, -0.10711669921875, -0.00054931640625)","(0.76336669921875, 0.21783447265625, 0.60809326171875, 0.0020751953125)"
231818508650,"(0.70916748046875, -0.69683837890625, -0.107177734375, -0.00054931640625)","(0.763427734375, 0.2177734375, 0.6080322265625, 0.00213623046875)"
231818516366,"(0.70916748046875, -0.69683837890625, -0.10723876953125, -0.0006103515625)","(0.763427734375, 0.2177734375, 0.6080322265625, 0.00213623046875)"
231818523162,"(0.71697998046875, -0.69683837890625, -0.10723876953125, -0.0006103515625)","(0.76348876953125, 0.2177734375, 0.60797119140625, 0.00225830078125)"
231818531108,"(0.71697998046875, -0.69677734375, -0.1072998046875, -0.00067138671875)","(0.76361083984375, 0.21783447265625, 0.60784912109375, 0.00225830078125)"
231818539204,"(0.71697998046875, -0.69677734375, -0.10736083984375, -0.000732421875)","(0.76361083984375, 0.21783447265625, 0.6077880859375, 0.0023193359375)"
231818547429,"(0.71697998046875, -0.69677734375, -0.107421875, -0.00079345703125)","(0.763671875, 0.21783447265625, 0.6077880859375, 0.0023193359375)"
231818554529,"(0.71697998046875, -0.69677734375, -0.107421875, -0.00079345703125)","(0.763671875, 0.21783447265625, 0.6077880859375, 0.0023193359375)"
231818562761,"(0.70916748046875, -0.69677734375, -0.107421875, -0.00079345703125)","(0.76361083984375, 0.2178955078125, 0.60784912109375, 0.0023193359375)"
231818571894,"(0.70916748046875, -0.69677734375, -0.10736083984375, -0.000732421875)","(0.7635498046875, 0.2178955078125, 0.60791015625, 0.00238037109375)"
231818579479,"(0.71697998046875, -0.69677734375, -0.1072998046875, -0.00067138671875)","(0.763427734375, 0.2178955078125, 0.6080322265625, 0.00238037109375)"
231818585774,"(0.71697998046875, -0.69683837890625, -0.10723876953125, -0.0006103515625)","(0.763427734375, 0.2178955078125, 0.6080322265625, 0.00238037109375)"
231818592614,"(0.71697998046875, -0.69683837890625, -0.10723876953125, -0.0006103515625)","(0.7633056640625, 0.21795654296875, 0.608154296875, 0.00238037109375)"
231818599638,"(0.70916748046875, -0.69683837890625, -0.107177734375, -0.00048828125)","(0.76324462890625, 0.218017578125, 0.60821533203125, 0.00238037109375)"
231818608631,"(0.717041015625, -0.69677734375, -0.107177734375, -0.00048828125)","(0.76318359375, 0.218017578125, 0.6082763671875, 0.00238037109375)"
231818616676,"(0.717041015625, -0.69677734375, -0.107177734375, -0.00048828125)","(0.76318359375, 0.218017578125, 0.6082763671875, 0.00238037109375)"
231818623949,"(0.717041015625, -0.69677734375, -0.107177734375, -0.00048828125)","(0.76318359375, 0.218017578125, 0.6082763671875, 0.00238037109375)"
231818631148,"(0.717041015625, -0.69677734375, -0.107177734375, -0.00048828125)","(0.76318359375, 0.21807861328125, 0.60821533203125, 0.00238037109375)"
231818638137,"(0.717041015625, -0.69677734375, -0.10723876953125, -0.0006103515625)","(0.76324462890625, 0.21807861328125, 0.60821533203125, 0.00238037109375)"
231818644672,"(0.71697998046875, -0.69683837890625, -0.1072998046875, -0.00067138671875)","(0.76324462890625, 0.21807861328125, 0.60821533203125, 0.00238037109375)"
231818652769,"(0.71697998046875, -0.69683837890625, -0.1072998046875, -0.00067138671875)","(0.7633056640625, 0.21807861328125, 0.608154296875, 0.00238037109375)"
231818662070,"(0.7169189453125, -0.6968994140625, -0.107421875, -0.00079345703125)","(0.76336669921875, 0.2181396484375, 0.6080322265625, 0.00238037109375)"
231818670436,"(0.70904541015625, -0.69696044921875, -0.10748291015625, -0.0008544921875)","(0.763427734375, 0.21807861328125, 0.60797119140625, 0.00244140625)"
231818678050,"(0.716796875, -0.697021484375, -0.10748291015625, -0.0008544921875)","(0.76348876953125, 0.218017578125, 0.60791015625, 0.00244140625)"
231818684772,"(0.71673583984375, -0.69708251953125, -0.107421875, -0.00079345703125)","(0.76348876953125, 0.218017578125, 0.60791015625, 0.00244140625)"
231818692766,"(0.71673583984375, -0.69708251953125, -0.107421875, -0.00079345703125)","(0.7635498046875, 0.21795654296875, 0.60784912109375, 0.00244140625)"
231818701332,"(0.7166748046875, -0.69708251953125, -0.107421875, -0.00079345703125)","(0.76361083984375, 0.21795654296875, 0.6077880859375, 0.00238037109375)"
231818710264,"(0.7166748046875, -0.6971435546875, -0.107421875, -0.0008544921875)","(0.76361083984375, 0.218017578125, 0.6077880859375, 0.00238037109375)"
231818718087,"(0.7166748046875, -0.6971435546875, -0.107421875, -0.0008544921875)","(0.76361083984375, 0.218017578125, 0.6077880859375, 0.00238037109375)"
231818725325,"(0.7166748046875, -0.6971435546875, -0.107421875, -0.0008544921875)","(0.76361083984375, 0.218017578125, 0.6077880859375, 0.00238037109375)"
231818733241,"(0.7088623046875, -0.6971435546875, -0.107421875, -0.0008544921875)","(0.76361083984375, 0.21795654296875, 0.6077880859375, 0.00238037109375)"
231818742707,"(0.7088623046875, -0.6971435546875, -0.107421875, -0.0008544921875)","(0.76361083984375, 0.21795654296875, 0.6077880859375, 0.00250244140625)"
231818752466,"(0.7088623046875, -0.6971435546875, -0.107421875, -0.0008544921875)","(0.763671875, 0.21795654296875, 0.60772705078125, 0.00250244140625)"
231818762391,"(0.7088623046875, -0.6971435546875, -0.107421875, -0.0008544921875)","(0.76373291015625, 0.21795654296875, 0.607666015625, 0.00250244140625)"
231818771411,"(0.7088623046875, -0.6971435546875, -0.10748291015625, -0.00091552734375)","(0.76373291015625, 0.2178955078125, 0.60760498046875, 0.0025634765625)"
231818780027,"(0.7166748046875, -0.6971435546875, -0.1075439453125, -0.0009765625)","(0.76373291015625, 0.2178955078125, 0.60760498046875, 0.0025634765625)"
231818786771,"(0.7166748046875, -0.6971435546875, -0.1075439453125, -0.0009765625)","(0.76373291015625, 0.2178955078125, 0.60760498046875, 0.0025634765625)"
231818794488,"(0.7166748046875, -0.6971435546875, -0.1075439453125, -0.0009765625)","(0.76373291015625, 0.2178955078125, 0.60760498046875, 0.0025634765625)"
231818803304,"(0.7088623046875, -0.6971435546875, -0.1075439453125, -0.0009765625)","(0.76373291015625, 0.21795654296875, 0.60760498046875, 0.00250244140625)"
231818812481,"(0.7088623046875, -0.6971435546875, -0.10760498046875, -0.00103759765625)","(0.76373291015625, 0.218017578125, 0.60760498046875, 0.00250244140625)"
231818822429,"(0.7166748046875, -0.69708251953125, -0.107666015625, -0.00103759765625)","(0.76373291015625, 0.218017578125, 0.60760498046875, 0.00250244140625)"
231818830076,"(0.7166748046875, -0.69708251953125, -0.107666015625, -0.00103759765625)","(0.76373291015625, 0.21807861328125, 0.60760498046875, 0.00244140625)"
231818836655,"(0.7166748046875, -0.69708251953125, -0.107666015625, -0.00103759765625)","(0.76373291015625, 0.21807861328125, 0.60760498046875, 0.00244140625)"
231818844749,"(0.7166748046875, -0.69708251953125, -0.107666015625, -0.00103759765625)","(0.76373291015625, 0.2181396484375, 0.60760498046875, 0.00238037109375)"
231818852332,"(0.7166748046875, -0.69708251953125, -0.107666015625, -0.00103759765625)","(0.76373291015625, 0.2181396484375, 0.6075439453125, 0.00238037109375)"
231818860057,"(0.7088623046875, -0.69708251953125, -0.107666015625, -0.0010986328125)","(0.7637939453125, 0.2181396484375, 0.60748291015625, 0.00238037109375)"
231818868204,"(0.7166748046875, -0.69708251953125, -0.10772705078125, -0.00115966796875)","(0.7637939453125, 0.2181396484375, 0.60748291015625, 0.00238037109375)"
231818875727,"(0.7166748046875, -0.69708251953125, -0.1077880859375, -0.001220703125)","(0.76385498046875, 0.2181396484375, 0.607421875, 0.00238037109375)"
231818881730,"(0.7166748046875, -0.69708251953125, -0.1077880859375, -0.001220703125)","(0.763916015625, 0.2181396484375, 0.6072998046875, 0.0023193359375)"
231818888482,"(0.71661376953125, -0.69708251953125, -0.10784912109375, -0.00128173828125)","(0.763916015625, 0.2181396484375, 0.6072998046875, 0.0023193359375)"
231818894415,"(0.716552734375, -0.6971435546875, -0.10797119140625, -0.00140380859375)","(0.7640380859375, 0.2181396484375, 0.607177734375, 0.0023193359375)"
231818901544,"(0.708740234375, -0.6971435546875, -0.10797119140625, -0.00140380859375)","(0.76409912109375, 0.2181396484375, 0.60711669921875, 0.0023193359375)"
231818909975,"(0.716552734375, -0.69720458984375, -0.1080322265625, -0.00146484375)","(0.76416015625, 0.2181396484375, 0.6070556640625, 0.0023193359375)"
231818917312,"(0.716552734375, -0.6971435546875, -0.10809326171875, -0.00152587890625)","(0.76416015625, 0.2181396484375, 0.6070556640625, 0.0023193359375)"
231818924859,"(0.716552734375, -0.6971435546875, -0.10809326171875, -0.0015869140625)","(0.76416015625, 0.2181396484375, 0.60699462890625, 0.0023193359375)"
231818932298,"(0.708740234375, -0.6971435546875, -0.10809326171875, -0.0015869140625)","(0.76416015625, 0.2181396484375, 0.60699462890625, 0.0023193359375)"
231818939870,"(0.70867919921875, -0.6971435546875, -0.10821533203125, -0.0015869140625)","(0.76422119140625, 0.2181396484375, 0.60699462890625, 0.0023193359375)"
231818948888,"(0.71649169921875, -0.6971435546875, -0.1082763671875, -0.00164794921875)","(0.76422119140625, 0.2181396484375, 0.60699462890625, 0.0023193359375)"
231818957203,"(0.71649169921875, -0.6971435546875, -0.10833740234375, -0.001708984375)","(0.76422119140625, 0.2181396484375, 0.60699462890625, 0.0023193359375)"
231818965570,"(0.716552734375, -0.69708251953125, -0.10833740234375, -0.001708984375)","(0.76422119140625, 0.2181396484375, 0.60699462890625, 0.0023193359375)"
231818974886,"(0.716552734375, -0.69708251953125, -0.10833740234375, -0.001708984375)","(0.76422119140625, 0.2181396484375, 0.60699462890625, 0.0023193359375)"
231818981942,"(0.716552734375, -0.69708251953125, -0.10833740234375, -0.001708984375)","(0.76422119140625, 0.2181396484375, 0.60693359375, 0.0023193359375)"
231818988977,"(0.716552734375, -0.69708251953125, -0.1083984375, -0.00177001953125)","(0.7642822265625, 0.21820068359375, 0.60687255859375, 0.0023193359375)"
231818997548,"(0.71649169921875, -0.6971435546875, -0.1083984375, -0.00177001953125)","(0.7642822265625, 0.21820068359375, 0.60687255859375, 0.0023193359375)"
231819005675,"(0.7164306640625, -0.69720458984375, -0.1083984375, -0.00177001953125)","(0.7642822265625, 0.21820068359375, 0.6068115234375, 0.0023193359375)"
231819013808,"(0.71636962890625, -0.697265625, -0.1083984375, -0.00177001953125)","(0.76434326171875, 0.2181396484375, 0.60675048828125, 0.00225830078125)"
231819022231,"(0.71636962890625, -0.697265625, -0.1083984375, -0.00177001953125)","(0.76434326171875, 0.2181396484375, 0.60675048828125, 0.002197265625)"
231819030915,"(0.71630859375, -0.69732666015625, -0.1083984375, -0.00177001953125)","(0.76434326171875, 0.21807861328125, 0.6068115234375, 0.002197265625)"
231819039274,"(0.70849609375, -0.69732666015625, -0.1083984375, -0.00177001953125)","(0.76434326171875, 0.21807861328125, 0.6068115234375, 0.002197265625)"
231819047647,"(0.71630859375, -0.69732666015625, -0.1083984375, -0.00177001953125)","(0.76434326171875, 0.21807861328125, 0.60675048828125, 0.002197265625)"
231819056332,"(0.71630859375, -0.69732666015625, -0.1083984375, -0.00177001953125)","(0.76434326171875, 0.21807861328125, 0.60675048828125, 0.002197265625)"
231819065207,"(0.71630859375, -0.69732666015625, -0.1083984375, -0.00177001953125)","(0.76434326171875, 0.21807861328125, 0.60675048828125, 0.002197265625)"
