timestamp_iso,requested_angle_deg,commanded_pw_us,measured_angle_deg
2025-09-09T10:28:04,0,1309
2025-09-09T10:28:05,-15,1196
2025-09-09T10:28:06,-30,1084
2025-09-09T10:28:07,-45,971
2025-09-09T10:28:08,-60,859
2025-09-09T10:28:09,-75,746
2025-09-09T10:28:10,-90,634
2025-09-09T10:28:11,-75,746
2025-09-09T10:28:12,-60,859
2025-09-09T10:28:13,-45,971
2025-09-09T10:28:14,-30,1084
2025-09-09T10:28:15,-15,1196
2025-09-09T10:28:16,0,1309
