scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1058.4,607.6866,0.7260951,1027.301,438.0438,0.90130186,1011.4513,255.26169,0.7154244,1020.47565,136.27415,0.9446197,1020.7791,136.69078,0.0706418
1,1058.4525,607.6372,0.7463887,1027.368,438.31485,0.8869719,1011.3976,255.99738,0.65292287,1019.83655,136.30539,0.9363974,1020.16376,136.75923,0.06601368
2,1058.6566,607.7597,0.7506984,1027.3888,438.33145,0.8924221,1011.1313,256.11328,0.7041362,1019.6083,136.72795,0.9382052,1019.93896,137.13304,0.07199774
3,1058.7275,607.7777,0.7488239,1027.3865,438.3137,0.89035916,1010.2843,256.24652,0.70230055,1019.10455,136.38348,0.9340771,611.13385,16.38915,0.06913094
4,1058.6985,607.7443,0.74210745,1027.4197,438.25253,0.87794304,1010.32935,256.4737,0.7000798,1018.8379,136.47693,0.9310135,611.22955,16.494741,0.07403121
5,1058.7767,607.6091,0.76972026,1027.3989,438.21237,0.885373,1010.28424,256.19812,0.68610156,1018.8374,136.18275,0.9597969,611.07526,16.620771,0.07978456
6,1058.8806,607.6256,0.74980825,1027.3616,438.28613,0.8849113,1010.2941,256.14243,0.71396303,1018.69916,136.78104,0.96699536,611.132,16.471449,0.09833651
7,1058.9465,607.50336,0.78179616,1027.4137,438.13705,0.8982855,1010.04126,256.03052,0.69848824,1018.64185,136.62798,0.9780506,611.13605,16.489613,0.108680286
8,1058.8883,607.5076,0.77161247,1027.3678,438.0493,0.91493195,1010.8163,255.77371,0.69028914,1018.62854,136.58865,0.9841597,611.0492,16.575161,0.11071923
9,1058.9331,607.4798,0.76815885,1027.356,438.2171,0.9057225,1010.90753,255.64903,0.6997519,1018.65753,136.64607,0.97697115,611.0635,16.505402,0.09435363
10,1058.8694,607.5487,0.75870967,1027.4521,438.33194,0.8952567,1010.2216,255.78279,0.70024836,1018.6679,136.67827,0.97762793,611.093,16.47607,0.09132664
11,1058.8962,607.5458,0.7575026,1027.429,438.28317,0.89018387,1010.0783,255.8387,0.68475264,1018.65375,136.73567,0.98580086,611.09393,16.46517,0.09186905
12,1058.8513,607.6627,0.74849766,1027.4712,438.32153,0.8896403,1010.2261,255.78516,0.68144417,1018.6544,136.77452,0.97546095,611.12665,16.465591,0.09033962
13,1058.7323,607.74335,0.7449981,1027.5701,438.30414,0.892513,1010.73517,255.9149,0.66876596,1018.77075,136.6998,0.98217726,611.18396,16.453524,0.0882653
14,1058.6918,607.827,0.7423884,1027.4945,438.42102,0.89627504,1010.88873,255.94943,0.7029867,1018.93616,136.72545,0.9760676,611.1559,16.384047,0.08787776
15,1058.5256,607.8059,0.72363216,1027.4989,438.47293,0.8822267,1010.4843,256.00903,0.68912417,1019.13336,136.93462,0.9651875,611.13983,16.316961,0.0939057
16,1058.4832,607.8601,0.70238304,1027.5994,438.49258,0.87400365,1010.8737,256.18628,0.68487555,1019.1771,136.91809,0.9701965,611.2187,16.38117,0.10010601
