scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,894.44305,672.1306,0.8552611,888.7066,529.1317,0.8887315,871.7633,368.80707,0.75591856,849.7219,242.20244,0.7941384,788.8154,59.98876,0.8161413
1,894.3917,672.1855,0.84758264,888.5773,528.8883,0.88979614,871.57385,368.7438,0.75803363,849.77435,242.0935,0.79757494,788.6225,59.94709,0.8165353
2,894.4096,672.0856,0.8473059,888.3634,527.87524,0.8950879,871.39215,368.66293,0.77138895,849.74994,242.21046,0.7916823,788.7481,60.150642,0.835336
3,894.3814,672.0829,0.85067964,888.40094,528.037,0.8881313,871.45905,368.75067,0.7935116,849.74066,242.19206,0.78853226,788.84,60.162533,0.84899664
4,894.3622,672.08765,0.84990823,888.374,527.8808,0.90840626,871.5859,368.77444,0.7948448,849.7315,242.18523,0.79290307,788.99066,60.00186,0.8446727
5,894.5112,672.0709,0.8469436,888.4973,527.99243,0.88857853,871.4172,367.73038,0.7780356,849.72174,242.11006,0.78887504,788.8706,60.076603,0.8555964
6,894.7901,672.1093,0.85330987,888.53455,529.1108,0.89880234,871.30756,367.63696,0.78167933,849.59485,242.1641,0.7835921,788.6664,60.127087,0.85622686
7,894.9633,672.094,0.8212542,888.53827,529.1335,0.9024421,871.2303,367.60715,0.76558644,849.4917,242.20952,0.7858505,788.6012,60.04472,0.86208785
8,895.064,672.0862,0.8157879,888.4126,529.14655,0.8815988,870.9532,367.58264,0.7714604,848.7667,242.00479,0.79525954,788.73145,60.165928,0.84474784
9,895.02716,672.08374,0.82206786,888.54285,528.0399,0.8974302,870.953,367.60623,0.7793673,848.666,241.9396,0.791435,788.6265,60.158657,0.85437095
10,894.96497,672.10474,0.81929505,888.4486,527.98395,0.8973762,870.95575,367.5665,0.78062284,848.6034,241.8283,0.7936044,788.33215,60.1791,0.8493024
11,894.91986,672.0814,0.8167541,888.35944,527.92786,0.91013104,870.81836,367.53665,0.7901253,849.19415,242.23178,0.78170455,788.2248,60.11404,0.8577568
12,894.9198,672.112,0.81780297,888.31,527.92883,0.93028426,870.62555,367.42935,0.8068935,848.51263,241.74783,0.78287476,788.2284,60.14631,0.85301363
13,895.1203,672.20764,0.83919656,888.1356,527.8644,0.9116702,870.7057,367.57327,0.79186183,848.4259,242.02373,0.7826941,788.0681,60.089245,0.8423635
14,895.19684,672.20447,0.8204113,888.21735,528.3507,0.876893,870.6194,367.7456,0.786849,849.028,242.6559,0.7948074,787.6944,60.394638,0.8223965
15,895.2806,672.26355,0.8233947,888.21796,528.3537,0.8743087,870.48883,368.7955,0.79367185,848.93054,242.82195,0.7967725,787.60596,60.498936,0.8061611
16,895.36926,672.40027,0.8150063,888.174,528.4533,0.8739387,870.3698,369.21915,0.81520545,848.7798,242.80014,0.8116508,787.4997,60.573105,0.8121371
17,895.46765,672.3209,0.8383807,888.1185,528.44086,0.8777161,870.3659,369.15964,0.8020233,848.811,242.92166,0.81340516,787.45685,60.6215,0.81540036
