Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-2.75,-12090.0,515.0
70.0,-2.88,-12099.0,515.0
70.0,-3.0,-12120.0,516.0
70.0,-3.06,-12127.0,515.0
70.0,-3.13,-12131.0,515.0
70.0,-3.13,-12146.0,515.0
70.0,-3.19,-12145.0,515.0
70.0,-3.25,-12151.0,515.0
70.0,-3.31,-12163.0,515.0
70.0,-3.31,-12157.0,516.0
70.0,-3.31,-12166.0,515.0
70.0,-3.31,-12171.0,515.0
70.0,-3.31,-12177.0,515.0
70.0,-3.31,-12171.0,515.0
70.0,-3.31,-12181.0,515.0
70.0,-3.31,-12179.0,515.0
70.0,-3.31,-12174.0,515.0
70.0,-3.31,-12177.0,515.0
70.0,-3.31,-12171.0,515.0
70.0,-3.31,-12174.0,515.0
70.0,-3.31,-12179.0,515.0
70.0,-3.31,-12177.0,515.0
70.0,-3.25,-12194.0,515.0
70.0,-3.25,-12191.0,515.0
70.0,-3.31,-12185.0,515.0
70.0,-3.31,-12185.0,515.0
70.0,-3.38,-12185.0,515.0
70.0,-3.38,-12190.0,515.0
70.0,-3.44,-12194.0,515.0
70.0,-3.44,-12193.0,516.0
70.0,-3.44,-12199.0,516.0
70.0,-3.44,-12192.0,515.0
70.0,-3.44,-12197.0,515.0
70.0,-3.44,-12194.0,515.0
70.0,-3.44,-12200.0,515.0
70.0,-3.44,-12196.0,516.0
70.0,-3.44,-12201.0,515.0
70.0,-3.44,-12207.0,515.0
70.0,-3.44,-12197.0,516.0
70.0,-3.44,-12199.0,516.0
70.0,-3.44,-12202.0,515.0
70.0,-3.44,-12198.0,515.0
70.0,-3.44,-12200.0,515.0
70.0,-3.44,-12204.0,515.0
70.0,-3.44,-12208.0,515.0
70.0,-3.44,-12217.0,515.0
70.0,-3.44,-12212.0,515.0
60.0,-16.12,-10853.0,477.0
60.0,-16.12,-10856.0,477.0
60.0,-16.12,-10861.0,477.0
60.0,-16.12,-10863.0,477.0
60.0,-16.12,-10881.0,477.0
60.0,-16.12,-10884.0,477.0
60.0,-16.12,-10891.0,477.0
60.0,-16.12,-10891.0,477.0
60.0,-16.12,-10890.0,477.0
60.0,-16.12,-10900.0,477.0
60.0,-16.12,-10896.0,477.0
60.0,-16.12,-10893.0,477.0
60.0,-16.12,-10892.0,477.0
60.0,-16.12,-10900.0,477.0
60.0,-16.12,-10902.0,477.0
60.0,-16.12,-10906.0,477.0
60.0,-16.12,-10904.0,477.0
60.0,-16.12,-10910.0,477.0
60.0,-16.12,-10910.0,477.0
60.0,-16.12,-10911.0,477.0
60.0,-16.12,-10914.0,477.0
60.0,-16.12,-10924.0,477.0
60.0,-16.12,-10924.0,477.0
60.0,-16.12,-10927.0,477.0
60.0,-16.12,-10923.0,477.0
60.0,-16.12,-10926.0,477.0
60.0,-16.12,-10925.0,477.0
60.0,-16.12,-10929.0,477.0
60.0,-16.12,-10918.0,477.0
60.0,-16.12,-10924.0,477.0
60.0,-16.12,-10925.0,477.0
60.0,-16.12,-10922.0,477.0
60.0,-16.12,-10932.0,477.0
60.0,-16.12,-10922.0,477.0
60.0,-16.12,-10927.0,477.0
60.0,-16.12,-10934.0,477.0
60.0,-16.12,-10926.0,476.0
60.0,-16.12,-10934.0,477.0
60.0,-16.12,-10931.0,477.0
60.0,-16.12,-10931.0,477.0
60.0,-16.12,-10940.0,477.0
60.0,-16.12,-10941.0,477.0
60.0,-16.12,-10938.0,477.0
60.0,-16.12,-10941.0,477.0
60.0,-16.12,-10944.0,477.0
60.0,-16.12,-10942.0,477.0
60.0,-16.12,-10941.0,477.0
60.0,-16.12,-10941.0,477.0
60.0,-16.12,-10939.0,476.0
60.0,-16.12,-10938.0,479.0
50.0,-30.12,-8743.0,433.0
50.0,-30.12,-8758.0,433.0
50.0,-30.12,-8764.0,434.0
50.0,-30.12,-8765.0,433.0
50.0,-30.12,-8770.0,434.0
50.0,-30.12,-8786.0,433.0
50.0,-30.12,-8788.0,434.0
50.0,-30.12,-8792.0,434.0
50.0,-30.12,-8792.0,433.0
50.0,-30.12,-8803.0,433.0
50.0,-30.12,-8792.0,433.0
50.0,-30.12,-8806.0,434.0
50.0,-30.12,-8808.0,433.0
50.0,-30.12,-8815.0,433.0
50.0,-30.12,-8822.0,434.0
50.0,-30.12,-8836.0,433.0
50.0,-30.12,-8830.0,434.0
50.0,-30.12,-8825.0,434.0
50.0,-30.12,-8822.0,433.0
50.0,-30.12,-8829.0,433.0
50.0,-30.12,-8835.0,434.0
50.0,-30.12,-8830.0,433.0
50.0,-30.12,-8836.0,434.0
50.0,-30.12,-8836.0,433.0
50.0,-30.12,-8847.0,433.0
50.0,-30.12,-8842.0,434.0
50.0,-30.12,-8854.0,433.0
