Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
70.0,-2.44,-12175.0,515.0
70.0,-2.63,-12204.0,515.0
70.0,-2.81,-12233.0,515.0
70.0,-2.94,-12241.0,515.0
70.0,-3.0,-12249.0,515.0
70.0,-3.13,-12276.0,515.0
70.0,-3.19,-12288.0,515.0
70.0,-3.25,-12305.0,515.0
70.0,-3.31,-12311.0,515.0
70.0,-3.38,-12327.0,515.0
70.0,-3.44,-12324.0,515.0
70.0,-3.5,-12332.0,515.0
70.0,-3.5,-12340.0,515.0
70.0,-3.5,-12334.0,515.0
70.0,-3.5,-12345.0,515.0
70.0,-3.5,-12349.0,515.0
70.0,-3.5,-12363.0,515.0
70.0,-3.5,-12366.0,515.0
70.0,-3.5,-12365.0,516.0
70.0,-3.5,-12369.0,515.0
70.0,-3.5,-12360.0,515.0
70.0,-3.5,-12375.0,515.0
70.0,-3.5,-12370.0,515.0
70.0,-3.5,-12365.0,515.0
70.0,-3.5,-12370.0,515.0
70.0,-3.5,-12375.0,515.0
70.0,-3.5,-12377.0,515.0
70.0,-3.5,-12383.0,515.0
70.0,-3.5,-12388.0,515.0
70.0,-3.5,-12395.0,515.0
70.0,-3.5,-12399.0,515.0
70.0,-3.5,-12394.0,515.0
70.0,-3.5,-12394.0,515.0
70.0,-3.5,-12396.0,515.0
70.0,-3.5,-12405.0,515.0
70.0,-3.5,-12412.0,515.0
70.0,-3.5,-12408.0,515.0
70.0,-3.5,-12407.0,515.0
70.0,-3.5,-12411.0,515.0
70.0,-3.5,-12403.0,515.0
70.0,-3.5,-12408.0,515.0
70.0,-3.5,-12409.0,515.0
70.0,-3.5,-12409.0,515.0
70.0,-3.5,-12401.0,515.0
60.0,-15.81,-11258.0,478.0
60.0,-15.81,-11262.0,478.0
60.0,-15.81,-11258.0,477.0
60.0,-15.81,-11266.0,478.0
60.0,-15.81,-11270.0,478.0
60.0,-15.81,-11261.0,477.0
60.0,-15.81,-11267.0,478.0
60.0,-15.81,-11269.0,478.0
60.0,-15.81,-11261.0,478.0
60.0,-15.81,-11274.0,478.0
60.0,-15.81,-11274.0,478.0
60.0,-15.81,-11273.0,478.0
60.0,-15.81,-11272.0,478.0
