timestamp,euler1,euler2
032351765681,"(0.75787353515625, 0.03692626953125, 0.6513671875, -0.0018310546875)","(0.0, 0.0, 0.0, 0.0)"
032351776609,"(0.75677490234375, 0.037109375, 0.652587890625, -0.00201416015625)","(0.0, 0.0, 0.0, 0.0)"
032351787650,"(0.7554931640625, 0.03717041015625, 0.65411376953125, -0.00225830078125)","(0.0, 0.0, 0.0, 0.0)"
032351798212,"(0.75433349609375, 0.03704833984375, 0.65545654296875, -0.01068115234375)","(0.0, 0.0, 0.0, 0.0)"
032351809562,"(0.75372314453125, 0.03668212890625, 0.6561279296875, -0.0029296875)","(0.0, 0.0, 0.0, 0.0)"
032351820776,"(0.7530517578125, 0.036376953125, 0.65692138671875, -0.00286865234375)","(1.0078125, -0.0006103515625, 0.0057373046875, -0.00164794921875)"
032351830358,"(0.7603759765625, 0.0364990234375, 0.657470703125, -0.00341796875)","(1.0078125, -0.0006103515625, 0.0057373046875, -0.00177001953125)"
032351837607,"(0.760498046875, 0.03668212890625, 0.6573486328125, -0.00396728515625)","(1.0078125, -0.00054931640625, 0.00628662109375, -0.0020751953125)"
032351846006,"(0.7608642578125, 0.03741455078125, 0.6568603515625, -0.00360107421875)","(1.0078125, -0.00054931640625, 0.00628662109375, -0.0020751953125)"
032351855093,"(0.76116943359375, 0.0377197265625, 0.65655517578125, -0.00390625)","(1.0078125, -0.00067138671875, 0.006591796875, -0.00213623046875)"
032351864179,"(0.761474609375, 0.03753662109375, 0.65618896484375, -0.0045166015625)","(1.0078125, -0.00079345703125, 0.0068359375, -0.00262451171875)"
032351872203,"(0.761474609375, 0.03753662109375, 0.65618896484375, -0.0045166015625)","(0.7587890625, 0.03887939453125, 0.6591796875, -0.001708984375)"
032351879507,"(0.76141357421875, 0.03741455078125, 0.65625, -0.00543212890625)","(0.7587890625, 0.03839111328125, 0.65924072265625, -0.00225830078125)"
