scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.92574,5.2108803,36.38379,-23.245298,3.2818735,37.53647,-21.238178,1.9524392,40.543587,-19.724897,0.036958046,42.416958,-18.292578,-1.4623529,44.031876
1,-24.931402,5.211195,36.383095,-23.249016,3.2822375,37.53206,-21.243893,1.9548409,40.52577,-19.726309,0.036774356,42.411865,-18.297129,-1.4609147,44.02225
2,-24.937883,5.212888,36.38064,-23.253883,3.2812977,37.52568,-21.246145,1.9525968,40.515057,-19.728376,0.036320873,42.40647,-18.301218,-1.4613066,44.01032
3,-24.942009,5.2113023,36.380802,-23.253565,3.2824714,37.523502,-21.24679,1.956941,40.51598,-19.729313,0.036069404,42.40513,-18.302746,-1.461942,44.010174
4,-24.93898,5.214054,36.37807,-23.25392,3.2856781,37.516094,-21.245197,1.9579229,40.513092,-19.72949,0.036092445,42.405228,-18.302713,-1.4608037,44.010246
5,-24.925049,5.2428923,36.381123,-23.24731,3.2976253,37.512836,-21.235546,1.9707911,40.512005,-19.72503,0.04372696,42.405037,-18.300535,-1.4615495,44.01039
6,-24.925135,5.242767,36.381157,-23.247253,3.2975955,37.512863,-21.236008,1.9709167,40.51316,-19.724054,0.043715134,42.407936,-18.300316,-1.4617242,44.01199
7,-24.924877,5.2430797,36.3824,-23.245943,3.2980921,37.511868,-21.236301,1.970623,40.513336,-19.72238,0.043270584,42.406322,-18.300611,-1.4611034,44.010864
8,-24.921822,5.2426896,36.382954,-23.24358,3.29913,37.513294,-21.231146,1.9717084,40.503654,-19.71868,0.038926367,42.40086,-18.299301,-1.4612813,44.014164
9,-24.917374,5.242137,36.380543,-23.24183,3.2998273,37.51457,-21.226425,1.9716405,40.499355,-19.718079,0.039177123,42.402164,-18.298866,-1.4628965,44.0151
10,-24.917095,5.241877,36.382244,-23.24047,3.2979636,37.515553,-21.223604,1.9694954,40.499954,-19.717306,0.0389463,42.40402,-18.297642,-1.462077,44.018543
11,-24.914824,5.240546,36.381256,-23.239946,3.2991686,37.51632,-21.226334,1.9715288,40.498917,-19.716568,0.03904038,42.404854,-18.295765,-1.4618204,44.024033
12,-24.91432,5.243376,36.38505,-23.237684,3.300313,37.516857,-21.22455,1.9713948,40.500267,-19.715704,0.039120298,42.406387,-18.295605,-1.4620181,44.02406
13,-24.910433,5.2493954,36.383793,-23.23492,3.3060005,37.512703,-21.22126,1.976914,40.502846,-19.713406,0.042445876,42.405903,-18.291739,-1.458119,44.027515
14,-24.91043,5.252703,36.387222,-23.234653,3.3088987,37.513474,-21.224886,1.9806654,40.490414,-19.712135,0.0444041,42.403862,-18.290583,-1.4549818,44.022392
15,-24.91036,5.25153,36.387714,-23.234621,3.308947,37.513577,-21.223537,1.9805954,40.49462,-19.710836,0.04557016,42.407692,-18.290112,-1.4549025,44.023186
16,-24.910378,5.25123,36.387253,-23.234743,3.3089936,37.51325,-21.22454,1.9806054,40.49258,-19.710312,0.046327546,42.409473,-18.28899,-1.4539024,44.02745
17,-24.911974,5.256351,36.387978,-23.233961,3.314357,37.511948,-21.222397,1.9836422,40.496136,-19.710258,0.04817139,42.408466,-18.287834,-1.4471873,44.02277
