scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,901.025,736.7239,0.82257825,898.5934,563.666,1.0,896.0677,368.59546,0.68701804,886.3501,224.53873,0.8746738,881.66907,43.054035,0.76835626
1,900.9969,736.6425,0.83115256,898.6154,563.69434,1.0,896.1436,368.35046,0.7077041,886.7091,224.71448,0.85134,881.6421,43.04131,0.737002
2,900.9337,736.74493,0.84321,898.6172,563.6403,1.0,896.3772,368.04855,0.7291965,886.3219,224.5944,0.8757586,881.56476,43.018585,0.7597852
3,900.865,736.8367,0.8449097,898.5628,563.62244,1.0,896.0824,367.81638,0.75567096,886.65985,224.60138,0.84780127,881.5785,42.995647,0.75332355
4,900.928,736.954,0.8230553,898.6711,563.65607,1.0,896.2212,367.8159,0.758229,886.69293,224.61305,0.8600694,881.57684,42.96979,0.773519
5,900.8631,737.02185,0.83964574,898.6385,563.7135,1.0,896.53625,367.82275,0.71993923,886.84717,224.75925,0.8405095,881.6717,43.06569,0.7596765
6,900.79535,737.06635,0.8417276,898.60974,563.7085,1.0,896.527,367.7858,0.7399356,886.8354,224.60555,0.8331536,881.6996,43.121128,0.76017374
7,900.74225,737.0789,0.84476435,898.6281,563.74884,1.0,896.69867,368.03976,0.7273007,886.85767,224.64891,0.82963,881.7505,43.24524,0.75640506
8,900.6763,737.1471,0.83543533,898.7146,563.8264,1.0,896.83765,368.34872,0.6958755,886.79596,224.87746,0.8336884,881.6816,43.248005,0.7582472
9,900.6927,737.0992,0.8345264,898.7944,563.8098,1.0,897.2587,367.9705,0.6520733,886.91724,224.63033,0.834737,881.6671,43.17781,0.71988106
10,900.6743,737.11566,0.8354726,898.7719,563.8242,1.0,896.2666,368.4994,0.7027335,886.9033,224.64859,0.83105344,881.766,43.09987,0.7250355
11,900.6487,737.14453,0.8257989,898.808,563.84296,1.0,896.3338,368.6253,0.6751886,886.8084,224.71422,0.83174413,881.5769,43.082558,0.71753913
12,900.6488,737.1461,0.8160016,898.81506,563.83575,1.0,896.92975,368.1313,0.69440895,887.0644,224.62012,0.8255592,882.0237,43.090088,0.7128792
13,900.71783,737.7357,0.8493067,899.03754,564.21,1.0,897.2367,368.30618,0.6798785,887.3328,224.77402,0.81956565,882.2608,43.147358,0.73342705
14,900.7665,737.84155,0.85784084,899.2765,564.5781,1.0,897.7763,368.62115,0.6810915,887.7117,224.9094,0.7951086,882.9605,43.01268,0.7144882
15,900.65985,737.83264,0.87327397,899.4737,564.65546,1.0,897.9553,368.5882,0.6583117,887.826,224.51663,0.7952161,883.3342,43.03219,0.72544247
16,900.56665,737.9952,0.86657864,899.63715,564.7167,1.0,898.0213,368.67407,0.68717486,888.02673,224.71672,0.76702946,883.2294,43.080936,0.73371303
17,900.4888,737.9656,0.87691385,899.6232,564.6279,1.0,898.22363,368.35284,0.67085975,888.0511,224.60461,0.77590305,883.8214,43.223194,0.72839165
