scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,828.0606,344.15668,0.6231063,779.85376,202.32703,0.83714426,804.71265,68.63,0.9458785,1789.1892,104.45559,0.093350716,1854.4604,410.25092,0.22091222
1,828.164,343.95306,0.6087866,779.9552,202.07838,0.81693685,804.68036,68.163376,0.9260535,1789.1122,104.49603,0.09364968,1854.6364,410.3429,0.2289962
2,828.1611,343.51688,0.60223323,779.89496,201.62883,0.8152437,804.8508,67.62338,0.9325146,1789.2267,104.24221,0.09842084,1854.6177,410.34534,0.22400525
3,828.80743,343.40814,0.5650637,780.4874,201.45734,0.8548796,805.15375,67.57519,0.92412573,1789.1953,104.29469,0.09612834,1854.6382,410.2462,0.21517907
4,828.8078,343.3973,0.56386393,780.48914,201.45178,0.8517324,805.1908,67.57251,0.92928565,1789.1906,104.29941,0.09461657,1854.496,410.466,0.2041492
5,828.0606,342.861,0.58129346,779.77124,201.18742,0.8214441,804.66925,67.13537,0.9250474,1789.1283,104.54126,0.092165016,1854.5055,410.4173,0.1943569
6,827.58374,342.79562,0.6007989,779.7232,201.32965,0.82170445,804.90717,67.559875,0.9260593,1789.0653,104.57135,0.09115764,1854.4292,410.13794,0.21018198
7,828.4793,343.16898,0.59767,780.4573,201.42166,0.87238467,805.3466,67.65606,0.9146938,1789.0594,104.611115,0.09117457,1854.4227,410.25888,0.22229813
8,829.21765,342.9947,0.54497415,780.6405,201.28844,0.8721868,805.8504,67.41084,0.9503475,1789.1138,104.451355,0.09516507,1854.2786,410.165,0.21998607
9,829.85944,342.48267,0.52121997,781.12994,201.06262,0.8929494,806.12427,67.19041,0.92869955,1789.2141,104.463165,0.09605423,1854.2997,410.15808,0.222018
10,829.9624,342.39273,0.5319144,781.1696,200.87349,0.9017501,806.65375,66.75235,0.9036279,1789.1296,104.52811,0.09359646,1854.2911,410.15546,0.21860914
11,831.9966,341.29126,0.5622731,782.83496,199.8919,0.88082474,808.0307,65.90545,0.86121786,1789.1373,104.50707,0.0920742,1854.2928,410.15036,0.21760352
12,837.2268,341.74664,0.75686896,787.2248,200.52641,0.910945,809.94305,66.71417,0.8453595,1789.2979,104.39097,0.10137563,1854.2803,410.3039,0.21648413
13,840.51385,341.66232,0.6401425,789.1771,200.67389,0.93196875,811.2472,66.9727,0.88704276,1789.2675,104.48917,0.09500998,1854.3755,410.45847,0.20053391
14,838.4754,342.3666,0.75655806,788.05286,200.91888,0.92265576,810.3985,67.193344,0.85385877,1789.1469,104.595825,0.09542876,1854.3506,410.264,0.22698532
15,835.64886,341.66574,0.79963124,785.68744,200.74289,0.90018296,809.7286,66.70915,0.8343121,1789.1971,104.50576,0.09873308,1854.6967,410.28247,0.21041673
16,835.5403,341.65363,0.8100972,785.5687,200.71567,0.8910619,809.573,66.60087,0.8092004,1789.2454,104.30197,0.100086644,1854.6768,410.75644,0.18668881
17,837.539,341.976,0.78815573,786.82074,200.83719,0.92957497,809.84296,66.7013,0.82147074,1789.1333,104.31425,0.09786092,1854.7538,410.6769,0.17741437
